election_id,tier,scope,block,prefecture,rate_male,rate_female,rate_total,prev_rate_male,prev_rate_female,prev_rate_total,diff_male,diff_female,diff_total,source_page
r03-10-31,smd,all,,愛知県,56.54,55.40,55.97,55.39,53.92,54.65,1.15,1.48,1.32,13
r03-10-31,smd,all,,三重県,56.20,56.15,56.17,57.22,56.96,57.09,-1.02,-0.81,-0.92,13
r03-10-31,smd,all,,滋賀県,57.72,56.95,57.33,56.85,55.81,56.32,0.87,1.14,1.01,13
r03-10-31,smd,all,,京都府,56.81,55.88,56.32,52.07,49.85,50.90,4.74,6.03,5.42,13
r03-10-31,smd,all,,大阪府,55.44,56.89,56.20,48.54,48.27,48.39,6.90,8.62,7.81,13
r03-10-31,smd,all,,兵庫県,54.29,54.29,54.29,49.23,48.07,48.62,5.06,6.22,5.67,13
r03-10-31,smd,all,,奈良県,59.62,58.70,59.13,56.59,54.84,55.66,3.03,3.86,3.47,13
r03-10-31,smd,all,,和歌山県,58.46,58.05,58.24,53.69,52.32,52.96,4.77,5.73,5.28,13
r03-10-31,smd,all,,鳥取県,58.19,58.14,58.16,56.57,56.30,56.43,1.62,1.84,1.73,13
r03-10-31,smd,all,,島根県,62.27,60.90,61.55,61.39,59.96,60.64,0.88,0.94,0.91,13
r03-10-31,smd,all,,岡山県,51.10,50.80,50.94,50.41,49.81,50.09,0.69,0.99,0.85,13
r03-10-31,smd,all,,広島県,52.24,52.03,52.13,50.61,49.76,50.17,1.63,2.27,1.96,13
r03-10-31,smd,all,,山口県,49.66,49.68,49.67,54.96,55.46,55.23,-5.30,-5.78,-5.56,13
r03-10-31,smd,all,,徳島県,54.19,53.56,53.86,47.08,45.93,46.47,7.11,7.63,7.39,13
r03-10-31,smd,all,,香川県,56.18,56.01,56.09,53.34,52.85,53.08,2.84,3.16,3.01,13
r03-10-31,smd,all,,愛媛県,55.11,54.86,54.98,51.12,50.40,50.74,3.99,4.46,4.24,13
r03-10-31,smd,all,,高知県,55.96,58.55,57.34,51.28,52.38,51.87,4.68,6.17,5.47,13
r03-10-31,smd,all,,福岡県,52.01,52.22,52.12,53.05,53.54,53.31,-1.04,-1.32,-1.19,13
r03-10-31,smd,all,,佐賀県,58.77,58.25,58.49,59.62,59.32,59.46,-0.85,-1.07,-0.97,13
r03-10-31,smd,all,,長崎県,57.06,56.73,56.89,57.61,57.01,57.29,-0.55,-0.28,-0.40,13
r03-10-31,smd,all,,熊本県,56.67,56.16,56.40,57.19,56.87,57.02,-0.52,-0.71,-0.62,13
r03-10-31,smd,all,,大分県,57.38,57.16,57.26,57.05,56.93,56.98,0.33,0.23,0.28,13
r03-10-31,smd,all,,宮崎県,53.82,53.52,53.66,50.94,50.08,50.48,2.88,3.44,3.18,13
r03-10-31,smd,all,,鹿児島県,58.36,57.14,57.71,56.74,55.52,56.09,1.62,1.62,1.62,13
r03-10-31,smd,all,,沖縄県,54.64,55.15,54.90,55.81,56.92,56.38,-1.17,-1.77,-1.48,13
r03-10-31,smd,all,,合計,56.06,55.80,55.93,54.08,53.31,53.68,1.98,2.49,2.25,13
r03-10-31,smd,overseas,,北海道,16.58,13.39,14.67,16.20,16.30,16.26,0.38,-2.91,-1.59,14
r03-10-31,smd,overseas,,青森県,13.01,9.93,10.94,15.72,8.50,10.97,-2.71,1.43,-0.03,14
r03-10-31,smd,overseas,,岩手県,14.29,10.12,11.66,21.15,12.11,15.64,-6.86,-1.99,-3.98,14
r03-10-31,smd,overseas,,宮城県,15.21,15.66,15.49,19.12,14.02,16.00,-3.91,1.64,-0.51,14
r03-10-31,smd,overseas,,秋田県,12.26,12.60,12.47,10.06,11.97,11.21,2.20,0.63,1.26,14
r03-10-31,smd,overseas,,山形県,11.16,10.09,10.52,17.25,12.50,14.52,-6.09,-2.41,-4.00,14
r03-10-31,smd,overseas,,福島県,10.04,10.82,10.49,10.73,10.83,10.79,-0.69,-0.01,-0.30,14
r03-10-31,smd,overseas,,茨城県,20.81,16.31,18.29,20.89,19.16,19.94,-0.08,-2.85,-1.65,14
r03-10-31,smd,overseas,,栃木県,20.42,17.94,19.04,20.63,17.05,18.70,-0.21,0.89,0.34,14
r03-10-31,smd,overseas,,群馬県,15.55,13.53,14.39,19.83,14.80,16.99,-4.28,-1.27,-2.60,14
r03-10-31,smd,overseas,,埼玉県,26.00,21.49,23.51,26.96,22.43,24.55,-0.96,-0.94,-1.04,14
r03-10-31,smd,overseas,,千葉県,26.21,21.40,23.60,26.81,20.95,23.80,-0.60,0.45,-0.20,14
r03-10-31,smd,overseas,,東京都,31.12,24.70,27.60,32.75,26.31,29.37,-1.63,-1.61,-1.77,14
r03-10-31,smd,overseas,,神奈川県,26.64,21.37,23.79,28.54,22.06,25.19,-1.90,-0.69,-1.40,14
r03-10-31,smd,overseas,,新潟県,18.48,15.55,16.55,18.91,14.02,15.72,-0.43,1.53,0.83,14
r03-10-31,smd,overseas,,富山県,14.47,13.28,13.84,18.88,13.51,16.06,-4.41,-0.23,-2.22,14
r03-10-31,smd,overseas,,石川県,15.82,17.69,17.01,20.75,15.87,17.67,-4.93,1.82,-0.66,14
r03-10-31,smd,overseas,,福井県,17.69,15.34,16.30,20.14,16.93,18.29,-2.45,-1.59,-1.99,14
r03-10-31,smd,overseas,,山梨県,12.45,17.17,15.22,12.23,14.02,13.27,0.22,3.15,1.95,14
r03-10-31,smd,overseas,,長野県,15.79,13.42,14.38,16.75,15.29,15.92,-0.96,-1.87,-1.54,14
r03-10-31,smd,overseas,,岐阜県,17.68,17.09,17.32,18.93,16.85,17.73,-1.25,0.24,-0.41,14
r03-10-31,smd,overseas,,静岡県,19.87,15.10,17.27,19.54,15.83,17.55,0.33,-0.73,-0.28,14
r03-10-31,smd,overseas,,愛知県,22.72,18.73,20.55,22.32,18.90,20.57,0.40,-0.17,-0.02,14
r03-10-31,smd,overseas,,三重県,16.67,17.00,16.84,13.86,17.21,15.64,2.81,-0.21,1.20,14
r03-10-31,smd,overseas,,滋賀県,14.75,17.87,16.39,20.57,19.58,20.08,-5.82,-1.71,-3.69,14
r03-10-31,smd,overseas,,京都府,21.81,21.26,21.49,25.68,23.30,24.35,-3.87,-2.04,-2.86,14
r03-10-31,smd,overseas,,大阪府,23.50,20.44,21.69,24.63,19.93,21.96,-1.13,0.51,-0.27,14
r03-10-31,smd,overseas,,兵庫県,24.41,21.31,22.56,26.49,21.85,23.85,-2.08,-0.54,-1.29,14
r03-10-31,smd,overseas,,奈良県,23.23,18.88,20.58,25.23,19.59,21.99,-2.00,-0.71,-1.41,14
r03-10-31,smd,overseas,,和歌山県,8.29,9.11,8.82,11.69,10.59,11.00,-3.40,-1.48,-2.18,14
r03-10-31,smd,overseas,,鳥取県,21.28,15.25,17.34,19.35,16.58,17.50,1.93,-1.33,-0.16,14
r03-10-31,smd,overseas,,島根県,9.28,11.43,10.75,21.93,16.59,18.46,-12.65,-5.16,-7.71,14
r03-10-31,smd,overseas,,岡山県,15.79,16.67,16.34,17.23,15.78,16.35,-1.44,0.89,-0.01,14
r03-10-31,smd,overseas,,広島県,13.73,13.86,13.80,15.42,13.09,14.02,-1.69,0.77,-0.22,14
r03-10-31,smd,overseas,,山口県,8.29,9.14,8.82,13.81,10.36,11.71,-5.52,-1.22,-2.89,14
r03-10-31,smd,overseas,,徳島県,13.39,12.63,12.90,15.97,11.79,13.38,-2.58,0.84,-0.48,14
r03-10-31,smd,overseas,,香川県,11.83,12.82,12.45,15.00,13.07,13.88,-3.17,-0.25,-1.43,14
r03-10-31,smd,overseas,,愛媛県,8.77,10.84,10.00,11.11,10.96,11.02,-2.34,-0.12,-1.02,14
r03-10-31,smd,overseas,,高知県,3.79,7.43,5.99,9.22,5.76,7.18,-5.43,1.67,-1.19,14
r03-10-31,smd,overseas,,福岡県,14.52,16.06,15.49,16.62,16.03,16.26,-2.10,0.03,-0.77,14
r03-10-31,smd,overseas,,佐賀県,9.38,10.62,10.12,10.97,12.53,11.91,-1.59,-1.91,-1.79,14
r03-10-31,smd,overseas,,長崎県,10.41,9.23,9.64,12.58,9.35,10.49,-2.17,-0.12,-0.85,14
r03-10-31,smd,overseas,,熊本県,5.91,8.09,7.22,5.07,8.35,7.00,0.84,-0.26,0.22,14
r03-10-31,smd,overseas,,大分県,15.08,15.86,15.57,14.69,14.52,14.58,0.39,1.34,0.99,14
r03-10-31,smd,overseas,,宮崎県,10.22,9.46,9.72,10.53,11.80,11.33,-0.31,-2.34,-1.61,14
r03-10-31,smd,overseas,,鹿児島県,10.32,10.00,10.13,9.44,10.07,9.81,0.88,-0.07,0.32,14
r03-10-31,smd,overseas,,沖縄県,2.83,3.67,3.32,3.18,3.79,3.53,-0.35,-0.12,-0.21,14
r03-10-31,smd,overseas,,合計,22.35,18.40,20.09,23.83,19.02,21.18,-1.48,-0.62,-1.09,14
r03-10-31,pr,all,北海道,北海道,59.40,58.24,58.78,60.84,59.82,60.29,-1.44,-1.58,-1.51,17
r03-10-31,pr,all,東北,青森県,53.66,52.26,52.92,54.60,53.78,54.16,-0.94,-1.52,-1.24,17
r03-10-31,pr,all,東北,岩手県,60.90,59.89,60.37,59.82,58.52,59.14,1.08,1.37,1.23,17
r03-10-31,pr,all,東北,宮城県,56.04,55.70,55.86,52.94,52.72,52.83,3.10,2.98,3.03,17
r03-10-31,pr,all,東北,秋田県,59.32,57.29,58.24,61.52,59.73,60.57,-2.20,-2.44,-2.33,17
r03-10-31,pr,all,東北,山形県,65.35,63.36,64.32,65.34,62.87,64.05,0.01,0.49,0.27,17
r03-10-31,pr,all,東北,福島県,58.14,57.88,58.00,56.93,56.46,56.69,1.21,1.42,1.31,17
r03-10-31,pr,all,東北,計,58.35,57.36,57.84,57.53,56.59,57.04,0.82,0.77,0.80,17
r03-10-31,pr,all,北関東,茨城県,53.08,52.00,52.54,52.26,50.81,51.53,0.82,1.19,1.01,17
r03-10-31,pr,all,北関東,栃木県,53.77,52.35,53.05,52.63,50.69,51.65,1.14,1.66,1.40,17
r03-10-31,pr,all,北関東,群馬県,54.28,53.50,53.88,52.76,51.20,51.97,1.52,2.30,1.91,17
r03-10-31,pr,all,北関東,埼玉県,54.17,53.74,53.96,51.96,50.92,51.44,2.21,2.82,2.52,17
r03-10-31,pr,all,北関東,計,53.91,53.16,53.53,52.22,50.90,51.56,1.69,2.26,1.97,17
r03-10-31,pr,all,南関東,千葉県,53.54,53.73,53.64,50.28,49.51,49.89,3.26,4.22,3.75,17
r03-10-31,pr,all,南関東,神奈川県,56.17,56.40,56.28,52.31,51.63,51.97,3.86,4.77,4.31,17
r03-10-31,pr,all,南関東,山梨県,60.63,60.50,60.56,60.89,60.52,60.70,-0.26,-0.02,-0.14,17
r03-10-31,pr,all,南関東,計,55.38,55.58,55.48,51.96,51.28,51.62,3.42,4.30,3.86,17
r03-10-31,pr,all,東京都,東京都,56.92,57.47,57.20,53.72,53.55,53.63,3.20,3.92,3.57,17
r03-10-31,pr,all,北陸信越,新潟県,64.26,62.11,63.15,63.91,61.29,62.55,0.35,0.82,0.60,17
r03-10-31,pr,all,北陸信越,富山県,56.58,54.83,55.67,55.13,52.95,53.99,1.45,1.88,1.68,17
r03-10-31,pr,all,北陸信越,石川県,57.46,56.83,57.13,58.86,57.51,58.16,-1.40,-0.68,-1.03,17
r03-10-31,pr,all,北陸信越,福井県,58.33,57.24,57.76,56.49,55.38,55.92,1.84,1.86,1.84,17
r03-10-31,pr,all,北陸信越,長野県,60.63,58.94,59.76,61.33,59.51,60.39,-0.70,-0.57,-0.63,17
r03-10-31,pr,all,北陸信越,計,60.43,58.81,59.59,60.35,58.37,59.32,0.08,0.44,0.27,17
r03-10-31,pr,all,東海,岐阜県,58.62,57.61,58.10,57.12,56.02,56.55,1.50,1.59,1.55,17
r03-10-31,pr,all,東海,静岡県,55.18,54.45,54.80,56.56,56.07,56.31,-1.38,-1.62,-1.51,17
r03-10-31,pr,all,東海,愛知県,56.54,55.40,55.97,55.39,53.92,54.65,1.15,1.48,1.32,17
r03-10-31,pr,all,東海,三重県,56.19,56.15,56.17,57.22,56.96,57.09,-1.03,-0.81,-0.92,17
r03-10-31,pr,all,東海,計,56.44,55.56,55.99,56.13,55.13,55.62,0.31,0.43,0.37,17
r03-10-31,pr,all,近畿,滋賀県,57.72,56.95,57.32,56.85,55.81,56.32,0.87,1.14,1.00,17
r03-10-31,pr,all,近畿,京都府,56.80,55.88,56.31,52.06,49.85,50.89,4.74,6.03,5.42,17
r03-10-31,pr,all,近畿,大阪府,55.43,56.89,56.19,48.53,48.26,48.39,6.90,8.63,7.80,17
r03-10-31,pr,all,近畿,兵庫県,54.29,54.29,54.29,49.22,48.07,48.62,5.07,6.22,5.67,17
r03-10-31,pr,all,近畿,奈良県,59.62,58.70,59.13,56.59,54.84,55.66,3.03,3.86,3.47,17
r03-10-31,pr,all,近畿,和歌山県,58.45,58.04,58.23,53.69,52.31,52.95,4.76,5.73,5.28,17
r03-10-31,pr,all,近畿,計,55.87,56.24,56.06,50.50,49.55,50.00,5.37,6.69,6.06,17
r03-10-31,pr,all,中国,鳥取県,58.18,58.13,58.15,56.57,56.30,56.42,1.61,1.83,1.73,17
r03-10-31,pr,all,中国,島根県,62.26,60.90,61.55,61.39,59.95,60.63,0.87,0.95,0.92,17
r03-10-31,pr,all,中国,岡山県,51.09,50.80,50.94,50.41,49.80,50.09,0.68,1.00,0.85,17
r03-10-31,pr,all,中国,広島県,52.23,52.02,52.12,50.60,49.76,50.17,1.63,2.26,1.95,17
r03-10-31,pr,all,中国,山口県,49.66,49.67,49.67,54.96,55.46,55.22,-5.30,-5.79,-5.55,17
r03-10-31,pr,all,中国,計,52.84,52.55,52.69,52.83,52.34,52.58,0.01,0.21,0.11,17
r03-10-31,pr,all,四国,徳島県,54.16,53.55,53.84,47.07,45.92,46.46,7.09,7.63,7.38,17
r03-10-31,pr,all,四国,香川県,56.18,56.00,56.09,53.34,52.84,53.08,2.84,3.16,3.01,17
r03-10-31,pr,all,四国,愛媛県,55.10,54.85,54.97,51.11,50.40,50.73,3.99,4.45,4.24,17
r03-10-31,pr,all,四国,高知県,55.94,58.54,57.33,51.26,52.37,51.85,4.68,6.17,5.48,17
r03-10-31,pr,all,四国,計,55.35,55.59,55.48,50.91,50.51,50.70,4.44,5.08,4.78,17
r03-10-31,pr,all,九州,福岡県,52.00,52.22,52.12,53.05,53.54,53.31,-1.05,-1.32,-1.19,17
r03-10-31,pr,all,九州,佐賀県,58.77,58.24,58.49,59.62,59.31,59.46,-0.85,-1.07,-0.97,17
r03-10-31,pr,all,九州,長崎県,57.06,56.72,56.88,57.61,57.01,57.28,-0.55,-0.29,-0.40,17
r03-10-31,pr,all,九州,熊本県,56.66,56.16,56.39,57.19,56.88,57.02,-0.53,-0.72,-0.63,17
r03-10-31,pr,all,九州,大分県,57.37,57.15,57.25,57.04,56.92,56.98,0.33,0.23,0.27,17
r03-10-31,pr,all,九州,宮崎県,53.81,53.51,53.65,50.94,50.07,50.48,2.87,3.44,3.17,17
r03-10-31,pr,all,九州,鹿児島県,58.36,57.14,57.70,56.73,55.52,56.08,1.63,1.62,1.62,17
r03-10-31,pr,all,九州,沖縄県,54.58,55.10,54.85,55.78,56.86,56.33,-1.20,-1.76,-1.48,17
r03-10-31,pr,all,九州,計,54.98,54.81,54.89,55.23,55.17,55.20,-0.25,-0.36,-0.31,17
r03-10-31,pr,all,,合計,56.06,55.79,55.92,54.08,53.31,53.68,1.98,2.48,2.24,17
r03-10-31,pr,overseas,北海道,北海道,16.47,13.60,14.75,16.30,16.71,16.54,0.17,-3.11,-1.79,18
r03-10-31,pr,overseas,東北,青森県,13.70,10.26,11.38,16.35,8.50,11.18,-2.65,1.76,0.20,18
r03-10-31,pr,overseas,東北,岩手県,14.29,10.12,11.66,22.91,12.68,16.67,-8.62,-2.56,-5.01,18
r03-10-31,pr,overseas,東北,宮城県,15.21,15.81,15.58,19.61,14.33,16.38,-4.40,1.48,-0.80,18
r03-10-31,pr,overseas,東北,秋田県,11.61,13.82,12.97,9.47,13.13,11.68,2.14,0.69,1.29,18
r03-10-31,pr,overseas,東北,山形県,13.39,10.09,11.41,18.82,12.79,15.36,-5.43,-2.70,-3.95,18
r03-10-31,pr,overseas,東北,福島県,10.25,11.40,10.92,11.09,10.97,11.02,-0.84,0.43,-0.10,18
r03-10-31,pr,overseas,東北,計,12.86,12.27,12.50,15.98,12.19,13.72,-3.12,0.08,-1.22,18
r03-10-31,pr,overseas,北関東,茨城県,20.81,16.67,18.49,21.17,19.51,20.26,-0.36,-2.84,-1.77,18
r03-10-31,pr,overseas,北関東,栃木県,20.42,17.94,19.04,21.25,17.58,19.27,-0.83,0.36,-0.23,18
r03-10-31,pr,overseas,北関東,群馬県,15.77,13.53,14.48,20.25,14.80,17.17,-4.48,-1.27,-2.69,18
r03-10-31,pr,overseas,北関東,埼玉県,26.09,21.49,23.55,27.22,22.88,24.91,-1.13,-1.39,-1.36,18
r03-10-31,pr,overseas,北関東,計,23.20,19.15,20.94,24.60,20.56,22.41,-1.40,-1.41,-1.47,18
r03-10-31,pr,overseas,南関東,千葉県,26.56,21.47,23.79,26.81,21.10,23.88,-0.25,0.37,-0.09,18
r03-10-31,pr,overseas,南関東,神奈川県,26.76,21.52,23.93,28.74,22.49,25.51,-1.98,-0.97,-1.58,18
r03-10-31,pr,overseas,南関東,山梨県,12.88,16.57,15.04,13.10,14.02,13.64,-0.22,2.55,1.40,18
r03-10-31,pr,overseas,南関東,計,26.26,21.32,23.58,27.69,21.74,24.61,-1.43,-0.42,-1.03,18
r03-10-31,pr,overseas,東京都,東京都,31.30,24.93,27.81,32.92,26.67,29.64,-1.62,-1.74,-1.83,18
r03-10-31,pr,overseas,北陸信越,新潟県,18.79,15.71,16.75,19.20,14.33,16.02,-0.41,1.38,0.73,18
r03-10-31,pr,overseas,北陸信越,富山県,14.91,14.06,14.46,18.88,13.90,16.26,-3.97,0.16,-1.80,18
r03-10-31,pr,overseas,北陸信越,石川県,15.82,18.05,17.24,20.75,16.97,18.37,-4.93,1.08,-1.13,18
r03-10-31,pr,overseas,北陸信越,福井県,16.92,16.40,16.61,20.14,17.46,18.60,-3.22,-1.06,-1.99,18
r03-10-31,pr,overseas,北陸信越,長野県,15.79,13.54,14.45,17.08,15.91,16.42,-1.29,-2.37,-1.97,18
r03-10-31,pr,overseas,北陸信越,計,16.46,15.07,15.62,18.54,15.46,16.71,-2.08,-0.39,-1.09,18
r03-10-31,pr,overseas,東海,岐阜県,18.26,16.91,17.43,19.18,17.04,17.95,-0.92,-0.13,-0.52,18
r03-10-31,pr,overseas,東海,静岡県,19.96,15.26,17.40,19.72,16.15,17.81,0.24,-0.89,-0.41,18
r03-10-31,pr,overseas,東海,愛知県,22.83,19.13,20.82,22.41,19.21,20.78,0.42,-0.08,0.04,18
r03-10-31,pr,overseas,東海,三重県,16.67,17.00,16.84,14.09,17.62,15.96,2.58,-0.62,0.88,18
r03-10-31,pr,overseas,東海,計,20.87,17.56,19.05,20.47,17.92,19.13,0.40,-0.36,-0.08,18
r03-10-31,pr,overseas,近畿,滋賀県,14.45,18.13,16.39,20.31,19.58,19.95,-5.86,-1.45,-3.56,18
r03-10-31,pr,overseas,近畿,京都府,21.95,21.36,21.60,25.82,23.41,24.47,-3.87,-2.05,-2.87,18
r03-10-31,pr,overseas,近畿,大阪府,23.61,20.52,21.78,24.88,20.67,22.48,-1.27,-0.15,-0.70,18
r03-10-31,pr,overseas,近畿,兵庫県,24.57,21.26,22.59,26.70,21.91,23.97,-2.13,-0.65,-1.38,18
r03-10-31,pr,overseas,近畿,奈良県,23.55,19.09,20.83,25.23,19.82,22.12,-1.68,-0.73,-1.29,18
r03-10-31,pr,overseas,近畿,和歌山県,8.29,9.11,8.82,11.69,11.11,11.33,-3.40,-2.00,-2.51,18
r03-10-31,pr,overseas,近畿,計,22.27,19.98,20.91,24.60,20.72,22.40,-2.33,-0.74,-1.49,18
r03-10-31,pr,overseas,中国,鳥取県,21.28,15.82,17.71,19.35,16.58,17.50,1.93,-0.76,0.21,18
r03-10-31,pr,overseas,中国,島根県,9.28,11.43,10.75,21.93,16.59,18.46,-12.65,-5.16,-7.71,18
r03-10-31,pr,overseas,中国,岡山県,15.79,16.67,16.34,17.51,16.15,16.69,-1.72,0.52,-0.35,18
r03-10-31,pr,overseas,中国,広島県,13.87,13.76,13.80,15.42,13.47,14.25,-1.55,0.29,-0.45,18
r03-10-31,pr,overseas,中国,山口県,8.29,9.31,8.92,13.81,10.36,11.71,-5.52,-1.05,-2.79,18
r03-10-31,pr,overseas,中国,計,13.18,13.33,13.27,16.15,13.78,14.70,-2.97,-0.45,-1.43,18
r03-10-31,pr,overseas,四国,徳島県,13.39,12.63,12.90,15.13,11.79,13.06,-1.74,0.84,-0.16,18
r03-10-31,pr,overseas,四国,香川県,11.29,12.82,12.25,14.55,13.73,14.07,-3.26,-0.91,-1.82,18
r03-10-31,pr,overseas,四国,愛媛県,9.12,11.08,10.29,11.11,11.66,11.42,-1.99,-0.58,-1.13,18
r03-10-31,pr,overseas,四国,高知県,3.79,7.43,5.99,9.56,6.95,8.03,-5.77,0.48,-2.04,18
r03-10-31,pr,overseas,四国,計,8.50,10.61,9.79,11.93,10.69,11.20,-3.43,-0.08,-1.41,18
r03-10-31,pr,overseas,九州,福岡県,14.62,16.17,15.60,16.71,16.38,16.51,-2.09,-0.21,-0.91,18
r03-10-31,pr,overseas,九州,佐賀県,8.93,11.50,10.48,10.97,13.37,12.42,-2.04,-1.87,-1.94,18
r03-10-31,pr,overseas,九州,長崎県,11.15,10.22,10.54,12.58,10.97,11.54,-1.43,-0.75,-1.00,18
r03-10-31,pr,overseas,九州,熊本県,5.91,7.88,7.09,5.50,9.15,7.66,0.41,-1.27,-0.57,18
r03-10-31,pr,overseas,九州,大分県,15.08,15.86,15.57,15.25,15.51,15.42,-0.17,0.35,0.15,18
r03-10-31,pr,overseas,九州,宮崎県,10.22,9.74,9.91,10.05,11.80,11.15,0.17,-2.06,-1.24,18
r03-10-31,pr,overseas,九州,鹿児島県,10.32,10.15,10.22,10.04,10.80,10.48,0.28,-0.65,-0.26,18
r03-10-31,pr,overseas,九州,沖縄県,2.97,3.72,3.41,3.56,4.11,3.87,-0.59,-0.39,-0.46,18
r03-10-31,pr,overseas,九州,計,8.41,9.74,9.22,9.14,10.27,9.82,-0.73,-0.53,-0.60,18
r03-10-31,pr,overseas,,合計,22.49,18.56,20.25,24.03,19.41,21.48,-1.54,-0.85,-1.23,18
