election_id,tier,scope,block,prefecture,electors_male,electors_female,electors_total,voters_male,voters_female,voters_total,abstainers_male,abstainers_female,abstainers_total,source_page
r03-10-31,smd,all,,長崎県,516986,596980,1113966,295015,338672,633687,221971,258308,480279,11
r03-10-31,smd,all,,熊本県,680551,774253,1454804,385637,434816,820453,294914,339437,634351,11
r03-10-31,smd,all,,大分県,448615,506333,954948,257428,289410,546838,191187,216923,408110,11
r03-10-31,smd,all,,宮崎県,421268,480547,901815,226731,257178,483909,194537,223369,417906,11
r03-10-31,smd,all,,鹿児島県,623802,715654,1339456,364055,408907,772962,259747,306747,566494,11
r03-10-31,smd,all,,沖縄県,572632,602518,1175150,312865,332280,645145,259767,270238,530005,11
r03-10-31,smd,all,,合計,50891954,54428569,105320523,28532182,30369434,58901616,22359772,24059135,46418907,11
r03-10-31,smd,overseas,,北海道,947,1419,2366,157,190,347,790,1229,2019,12
r03-10-31,smd,overseas,,青森県,146,302,448,19,30,49,127,272,399,12
r03-10-31,smd,overseas,,岩手県,203,346,549,29,35,64,174,311,485,12
r03-10-31,smd,overseas,,宮城県,401,645,1046,61,101,162,340,544,884,12
r03-10-31,smd,overseas,,秋田県,155,246,401,19,31,50,136,215,351,12
r03-10-31,smd,overseas,,山形県,224,337,561,25,34,59,199,303,502,12
r03-10-31,smd,overseas,,福島県,488,684,1172,49,74,123,439,610,1049,12
r03-10-31,smd,overseas,,茨城県,668,852,1520,139,139,278,529,713,1242,12
r03-10-31,smd,overseas,,栃木県,426,535,961,87,96,183,339,439,778,12
r03-10-31,smd,overseas,,群馬県,463,621,1084,72,84,156,391,537,928,12
r03-10-31,smd,overseas,,埼玉県,2154,2666,4820,560,573,1133,1594,2093,3687,12
r03-10-31,smd,overseas,,千葉県,2346,2794,5140,615,598,1213,1731,2196,3927,12
r03-10-31,smd,overseas,,東京都,10792,13091,23883,3358,3233,6591,7434,9858,17292,12
r03-10-31,smd,overseas,,神奈川県,4903,5780,10683,1306,1235,2541,3597,4545,8142,12
r03-10-31,smd,overseas,,新潟県,330,643,973,61,100,161,269,543,812,12
r03-10-31,smd,overseas,,富山県,228,256,484,33,34,67,195,222,417,12
r03-10-31,smd,overseas,,石川県,158,277,435,25,49,74,133,228,361,12
r03-10-31,smd,overseas,,福井県,130,189,319,23,29,52,107,160,267,12
r03-10-31,smd,overseas,,山梨県,233,332,565,29,57,86,204,275,479,12
r03-10-31,smd,overseas,,長野県,551,805,1356,87,108,195,464,697,1161,12
r03-10-31,smd,overseas,,岐阜県,345,550,895,61,94,155,284,456,740,12
r03-10-31,smd,overseas,,静岡県,1047,1258,2305,208,190,398,839,1068,1907,12
r03-10-31,smd,overseas,,愛知県,1897,2248,4145,431,421,852,1466,1827,3293,12
r03-10-31,smd,overseas,,三重県,438,500,938,73,85,158,365,415,780,12
r03-10-31,smd,overseas,,滋賀県,339,375,714,50,67,117,289,308,597,12
r03-10-31,smd,overseas,,京都府,706,1016,1722,154,216,370,552,800,1352,12
r03-10-31,smd,overseas,,大阪府,1923,2788,4711,452,570,1022,1471,2218,3689,12
r03-10-31,smd,overseas,,兵庫県,1274,1896,3170,311,404,715,963,1492,2455,12
r03-10-31,smd,overseas,,奈良県,310,482,792,72,91,163,238,391,629,12
r03-10-31,smd,overseas,,和歌山県,217,384,601,18,35,53,199,349,548,12
r03-10-31,smd,overseas,,鳥取県,94,177,271,20,27,47,74,150,224,12
r03-10-31,smd,overseas,,島根県,97,210,307,9,24,33,88,186,274,12
r03-10-31,smd,overseas,,岡山県,323,552,875,51,92,143,272,460,732,12
r03-10-31,smd,overseas,,広島県,714,1039,1753,98,144,242,616,895,1511,12
r03-10-31,smd,overseas,,山口県,350,580,930,29,53,82,321,527,848,12
r03-10-31,smd,overseas,,徳島県,112,198,310,15,25,40,97,173,270,12
r03-10-31,smd,overseas,,香川県,186,312,498,22,40,62,164,272,436,12
r03-10-31,smd,overseas,,愛媛県,285,415,700,25,45,70,260,370,630,12
r03-10-31,smd,overseas,,高知県,264,404,668,10,30,40,254,374,628,12
r03-10-31,smd,overseas,,福岡県,1026,1744,2770,149,280,429,877,1464,2341,12
r03-10-31,smd,overseas,,佐賀県,224,339,563,21,36,57,203,303,506,12
r03-10-31,smd,overseas,,長崎県,269,509,778,28,47,75,241,462,703,12
r03-10-31,smd,overseas,,熊本県,626,939,1565,37,76,113,589,863,1452,12
r03-10-31,smd,overseas,,大分県,179,309,488,27,49,76,152,260,412,12
r03-10-31,smd,overseas,,宮崎県,186,349,535,19,33,52,167,316,483,12
r03-10-31,smd,overseas,,鹿児島県,465,680,1145,48,68,116,417,612,1029,12
r03-10-31,smd,overseas,,沖縄県,1482,2069,3551,42,76,118,1440,1993,3433,12
r03-10-31,smd,overseas,,合計,41324,55142,96466,9234,10148,19382,32090,44994,77084,12
r03-10-31,pr,all,北海道,北海道,2092137,2392029,4484166,1242743,1393092,2635835,849394,998937,1848331,15
r03-10-31,pr,all,東北,青森県,505635,573674,1079309,271335,299817,571152,234300,273857,508157,15
r03-10-31,pr,all,東北,岩手県,497259,542863,1040122,302845,325104,627949,194414,217759,412173,15
r03-10-31,pr,all,東北,宮城県,930742,994881,1925623,521633,554110,1075743,409109,440771,849880,15
r03-10-31,pr,all,東北,秋田県,393348,447585,840933,233325,256428,489753,160023,191157,351180,15
r03-10-31,pr,all,東北,山形県,434754,470837,905591,284096,298345,582441,150658,172492,323150,15
r03-10-31,pr,all,東北,福島県,767988,805414,1573402,446479,466157,912636,321509,339257,660766,15
r03-10-31,pr,all,東北,計,3529726,3835254,7364980,2059713,2199961,4259674,1470013,1635293,3105306,15
r03-10-31,pr,all,北関東,茨城県,1203732,1211236,2414968,638966,629874,1268840,564766,581362,1146128,15
r03-10-31,pr,all,北関東,栃木県,808269,817019,1625288,434584,427674,862258,373685,389345,763030,15
r03-10-31,pr,all,北関東,群馬県,794407,819717,1614124,431196,438562,869758,363211,381155,744366,15
r03-10-31,pr,all,北関東,埼玉県,3056240,3092245,6148485,1655703,1661832,3317535,1400537,1430413,2830950,15
r03-10-31,pr,all,北関東,計,5862648,5940217,11802865,3160449,3157942,6318391,2702199,2782275,5484474,15
r03-10-31,pr,all,南関東,千葉県,2611597,2654392,5265989,1398373,1426149,2824522,1213224,1228243,2441467,15
r03-10-31,pr,all,南関東,神奈川県,3819206,3883981,7703187,2145144,2190577,4335721,1674062,1693404,3367466,15
r03-10-31,pr,all,南関東,山梨県,335066,351634,686700,203151,212741,415892,131915,138893,270808,15
r03-10-31,pr,all,南関東,計,6765869,6890007,13655876,3746668,3829467,7576135,3019201,3060540,6079741,15
r03-10-31,pr,all,東京都,東京都,5603824,5883011,11486835,3189779,3380951,6570730,2414045,2502060,4916105,15
r03-10-31,pr,all,北陸信越,新潟県,904647,971426,1876073,581293,603355,1184648,323354,368071,691425,15
r03-10-31,pr,all,北陸信越,富山県,423589,456427,880016,239661,250250,489911,183928,206177,390105,15
r03-10-31,pr,all,北陸信越,石川県,453141,491872,945013,260385,279534,539919,192756,212338,405094,15
r03-10-31,pr,all,北陸信越,福井県,307782,330040,637822,179524,188906,368430,128258,141134,269392,15
r03-10-31,pr,all,北陸信越,長野県,839299,887956,1727255,508892,523328,1032220,330407,364628,695035,15
r03-10-31,pr,all,北陸信越,計,2928458,3137721,6066179,1769755,1845373,3615128,1158703,1292348,2451051,15
r03-10-31,pr,all,東海,岐阜県,798957,855010,1653967,468329,492611,960940,330628,362399,693027,15
r03-10-31,pr,all,東海,静岡県,1496806,1550657,3047463,825884,844270,1670154,670922,706387,1377309,15
r03-10-31,pr,all,東海,愛知県,3051359,3070605,6121964,1725185,1701039,3426224,1326174,1369566,2695740,15
r03-10-31,pr,all,東海,三重県,717460,761560,1479020,403171,427598,830769,314289,333962,648251,15
r03-10-31,pr,all,東海,計,6064582,6237832,12302414,3422569,3465518,6888087,2642013,2772314,5414327,15
r03-10-31,pr,all,近畿,滋賀県,563312,589775,1153087,325128,335868,660996,238184,253907,492091,15
r03-10-31,pr,all,近畿,京都府,994328,1110630,2104958,564778,620572,1185350,429550,490058,919608,15
r03-10-31,pr,all,近畿,大阪府,3480497,3835869,7316366,1929167,2182039,4111206,1551330,1653830,3205160,15
r03-10-31,pr,all,近畿,兵庫県,2159364,2412779,4572143,1172233,1309786,2482019,987131,1102993,2090124,15
r03-10-31,pr,all,近畿,奈良県,530618,603569,1134187,316343,354312,670655,214275,249257,463532,15
r03-10-31,pr,all,近畿,和歌山県,374579,426357,800936,218931,247472,466403,155648,178885,334533,15
r03-10-31,pr,all,近畿,計,8102698,8978979,17081677,4526580,5050049,9576629,3576118,3928930,7505048,15
r03-10-31,pr,all,中国,鳥取県,220496,244883,465379,128277,142339,270616,92219,102544,194763,15
r03-10-31,pr,all,中国,島根県,266353,293633,559986,165828,178817,344645,100525,114816,215341,15
r03-10-31,pr,all,中国,岡山県,748483,820082,1568565,382377,416573,798950,366106,403509,769615,15
r03-10-31,pr,all,中国,広島県,1116672,1207640,2324312,583282,628262,1211544,533390,579378,1112768,15
r03-10-31,pr,all,中国,山口県,535736,604922,1140658,266024,300488,566512,269712,304434,574146,15
r03-10-31,pr,all,中国,計,2887740,3171160,6058900,1525788,1666479,3192267,1361952,1504681,2866633,15
r03-10-31,pr,all,四国,徳島県,294914,327871,622785,159740,175569,335309,135174,152302,287476,15
r03-10-31,pr,all,四国,香川県,388371,423688,812059,218169,237284,455453,170202,186404,356606,15
r03-10-31,pr,all,四国,愛媛県,534548,606846,1141394,294538,332839,627377,240010,274007,514017,15
r03-10-31,pr,all,四国,高知県,278881,319139,598020,156012,186816,342828,122869,132323,255192,15
r03-10-31,pr,all,四国,計,1496714,1677544,3174258,828459,932508,1760967,668255,745036,1413291,15
r03-10-31,pr,all,九州,福岡県,1977462,2250050,4227512,1028330,1174943,2203273,949132,1075107,2024239,15
r03-10-31,pr,all,九州,佐賀県,316242,358480,674722,185850,208793,394643,130392,149687,280079,15
r03-10-31,pr,all,九州,長崎県,516986,596980,1113966,294971,338630,633601,222015,258350,480365,15
r03-10-31,pr,all,九州,熊本県,680551,774253,1454804,385605,434782,820387,294946,339471,634417,15
r03-10-31,pr,all,九州,大分県,448615,506333,954948,257384,289362,546746,191231,216971,408202,15
r03-10-31,pr,all,九州,宮崎県,421268,480547,901815,226689,257141,483830,194579,223406,417985,15
r03-10-31,pr,all,九州,鹿児島県,623802,715654,1339456,364027,408894,772921,259775,306760,566535,15
r03-10-31,pr,all,九州,沖縄県,572632,602518,1175150,312569,331994,644563,260063,270524,530587,15
r03-10-31,pr,all,九州,計,5557558,6284815,11842373,3055425,3444539,6499964,2502133,2840276,5342409,15
r03-10-31,pr,all,,合計,50891954,54428569,105320523,28527928,30365879,58893807,22364026,24062690,46426716,15
r03-10-31,pr,overseas,北海道,北海道,947,1419,2366,156,193,349,791,1226,2017,16
r03-10-31,pr,overseas,東北,青森県,146,302,448,20,31,51,126,271,397,16
r03-10-31,pr,overseas,東北,岩手県,203,346,549,29,35,64,174,311,485,16
r03-10-31,pr,overseas,東北,宮城県,401,645,1046,61,102,163,340,543,883,16
r03-10-31,pr,overseas,東北,秋田県,155,246,401,18,34,52,137,212,349,16
r03-10-31,pr,overseas,東北,山形県,224,337,561,30,34,64,194,303,497,16
r03-10-31,pr,overseas,東北,福島県,488,684,1172,50,78,128,438,606,1044,16
r03-10-31,pr,overseas,東北,計,1617,2560,4177,208,314,522,1409,2246,3655,16
r03-10-31,pr,overseas,北関東,茨城県,668,852,1520,139,142,281,529,710,1239,16
r03-10-31,pr,overseas,北関東,栃木県,426,535,961,87,96,183,339,439,778,16
r03-10-31,pr,overseas,北関東,群馬県,463,621,1084,73,84,157,390,537,927,16
r03-10-31,pr,overseas,北関東,埼玉県,2154,2666,4820,562,573,1135,1592,2093,3685,16
r03-10-31,pr,overseas,北関東,計,3711,4674,8385,861,895,1756,2850,3779,6629,16
r03-10-31,pr,overseas,南関東,千葉県,2346,2794,5140,623,600,1223,1723,2194,3917,16
r03-10-31,pr,overseas,南関東,神奈川県,4903,5780,10683,1312,1244,2556,3591,4536,8127,16
r03-10-31,pr,overseas,南関東,山梨県,233,332,565,30,55,85,203,277,480,16
r03-10-31,pr,overseas,南関東,計,7482,8906,16388,1965,1899,3864,5517,7007,12524,16
r03-10-31,pr,overseas,東京都,東京都,10792,13091,23883,3378,3264,6642,7414,9827,17241,16
r03-10-31,pr,overseas,北陸信越,新潟県,330,643,973,62,101,163,268,542,810,16
r03-10-31,pr,overseas,北陸信越,富山県,228,256,484,34,36,70,194,220,414,16
r03-10-31,pr,overseas,北陸信越,石川県,158,277,435,25,50,75,133,227,360,16
r03-10-31,pr,overseas,北陸信越,福井県,130,189,319,22,31,53,108,158,266,16
r03-10-31,pr,overseas,北陸信越,長野県,551,805,1356,87,109,196,464,696,1160,16
r03-10-31,pr,overseas,北陸信越,計,1397,2170,3567,230,327,557,1167,1843,3010,16
r03-10-31,pr,overseas,東海,岐阜県,345,550,895,63,93,156,282,457,739,16
r03-10-31,pr,overseas,東海,静岡県,1047,1258,2305,209,192,401,838,1066,1904,16
r03-10-31,pr,overseas,東海,愛知県,1897,2248,4145,433,430,863,1464,1818,3282,16
r03-10-31,pr,overseas,東海,三重県,438,500,938,73,85,158,365,415,780,16
r03-10-31,pr,overseas,東海,計,3727,4556,8283,778,800,1578,2949,3756,6705,16
r03-10-31,pr,overseas,近畿,滋賀県,339,375,714,49,68,117,290,307,597,16
r03-10-31,pr,overseas,近畿,京都府,706,1016,1722,155,217,372,551,799,1350,16
r03-10-31,pr,overseas,近畿,大阪府,1923,2788,4711,454,572,1026,1469,2216,3685,16
r03-10-31,pr,overseas,近畿,兵庫県,1274,1896,3170,313,403,716,961,1493,2454,16
r03-10-31,pr,overseas,近畿,奈良県,310,482,792,73,92,165,237,390,627,16
r03-10-31,pr,overseas,近畿,和歌山県,217,384,601,18,35,53,199,349,548,16
r03-10-31,pr,overseas,近畿,計,4769,6941,11710,1062,1387,2449,3707,5554,9261,16
r03-10-31,pr,overseas,中国,鳥取県,94,177,271,20,28,48,74,149,223,16
r03-10-31,pr,overseas,中国,島根県,97,210,307,9,24,33,88,186,274,16
r03-10-31,pr,overseas,中国,岡山県,323,552,875,51,92,143,272,460,732,16
r03-10-31,pr,overseas,中国,広島県,714,1039,1753,99,143,242,615,896,1511,16
r03-10-31,pr,overseas,中国,山口県,350,580,930,29,54,83,321,526,847,16
r03-10-31,pr,overseas,中国,計,1578,2558,4136,208,341,549,1370,2217,3587,16
r03-10-31,pr,overseas,四国,徳島県,112,198,310,15,25,40,97,173,270,16
r03-10-31,pr,overseas,四国,香川県,186,312,498,21,40,61,165,272,437,16
r03-10-31,pr,overseas,四国,愛媛県,285,415,700,26,46,72,259,369,628,16
r03-10-31,pr,overseas,四国,高知県,264,404,668,10,30,40,254,374,628,16
r03-10-31,pr,overseas,四国,計,847,1329,2176,72,141,213,775,1188,1963,16
r03-10-31,pr,overseas,九州,福岡県,1026,1744,2770,150,282,432,876,1462,2338,16
r03-10-31,pr,overseas,九州,佐賀県,224,339,563,20,39,59,204,300,504,16
r03-10-31,pr,overseas,九州,長崎県,269,509,778,30,52,82,239,457,696,16
r03-10-31,pr,overseas,九州,熊本県,626,939,1565,37,74,111,589,865,1454,16
r03-10-31,pr,overseas,九州,大分県,179,309,488,27,49,76,152,260,412,16
r03-10-31,pr,overseas,九州,宮崎県,186,349,535,19,34,53,167,315,482,16
r03-10-31,pr,overseas,九州,鹿児島県,465,680,1145,48,69,117,417,611,1028,16
r03-10-31,pr,overseas,九州,沖縄県,1482,2069,3551,44,77,121,1438,1992,3430,16
r03-10-31,pr,overseas,九州,計,4457,6938,11395,375,676,1051,4082,6262,10344,16
r03-10-31,pr,overseas,,合計,41324,55142,96466,9293,10237,19530,32031,44905,76936,16
