election_id,prefecture,party,votes_male,votes_female,votes_total,source_page
r03-10-31,京都府,日本維新の会,92775,62007,154782,31
r03-10-31,大阪府,自由民主党,863664,142160,1005824,31
r03-10-31,大阪府,立憲民主党,410604,132160,542764,31
r03-10-31,大阪府,公明党,377456,,377456,31
r03-10-31,大阪府,日本維新の会,1584057,,1584057,31
r03-10-31,兵庫県,自由民主党,928161,,928161,31
r03-10-31,兵庫県,立憲民主党,303439,157079,460518,31
r03-10-31,兵庫県,公明党,199768,,199768,31
r03-10-31,兵庫県,日本維新の会,512868,93610,606478,31
r03-10-31,奈良県,自由民主党,83718,141858,225576,31
r03-10-31,奈良県,立憲民主党,93050,54326,147376,31
r03-10-31,奈良県,公明党,,,,31
r03-10-31,奈良県,日本維新の会,62000,,62000,31
r03-10-31,和歌山県,自由民主党,243807,,243807,31
r03-10-31,和歌山県,立憲民主党,35654,,35654,31
r03-10-31,和歌山県,公明党,,,,31
r03-10-31,和歌山県,日本維新の会,,19735,19735,31
r03-10-31,鳥取県,自由民主党,180446,,180446,31
r03-10-31,鳥取県,立憲民主党,63947,,63947,31
r03-10-31,鳥取県,公明党,,,,31
r03-10-31,鳥取県,日本維新の会,,,,31
r03-10-31,島根県,自由民主党,200965,,200965,31
r03-10-31,島根県,立憲民主党,52016,66847.067,118863.067,31
r03-10-31,島根県,公明党,,,,31
r03-10-31,島根県,日本維新の会,,,,31
r03-10-31,岡山県,自由民主党,363033,54930,417963,31
r03-10-31,岡山県,立憲民主党,235229,31467,266696,31
r03-10-31,岡山県,公明党,,,,31
r03-10-31,岡山県,日本維新の会,,,,31
r03-10-31,広島県,自由民主党,635071,,635071,31
r03-10-31,広島県,立憲民主党,275724,53143,328867,31
r03-10-31,広島県,公明党,97844,,97844,31
r03-10-31,広島県,日本維新の会,47054,,47054,31
r03-10-31,山口県,自由民主党,406227,,406227,31
r03-10-31,山口県,立憲民主党,50684,29073,79757,31
r03-10-31,山口県,公明党,,,,31
r03-10-31,山口県,日本維新の会,,,,31
r03-10-31,徳島県,自由民主党,154277,,154277,31
r03-10-31,徳島県,立憲民主党,,43473,43473,31
r03-10-31,徳島県,公明党,,,,31
r03-10-31,徳島県,日本維新の会,,20065,20065,31
r03-10-31,香川県,自由民主党,219598,,219598,31
r03-10-31,香川県,立憲民主党,90267,,90267,31
r03-10-31,香川県,公明党,,,,31
r03-10-31,香川県,日本維新の会,,15888,15888,31
r03-10-31,愛媛県,自由民主党,349772,,349772,31
r03-10-31,愛媛県,立憲民主党,148691,,148691,31
r03-10-31,愛媛県,公明党,,,,31
r03-10-31,愛媛県,日本維新の会,,,,31
r03-10-31,高知県,自由民主党,222647,,222647,31
r03-10-31,高知県,立憲民主党,105247.803,,105247.803,31
r03-10-31,高知県,公明党,,,,31
r03-10-31,高知県,日本維新の会,,,,31
r03-10-31,福岡県,自由民主党,1107455,,1107455,31
r03-10-31,福岡県,立憲民主党,483011,125315,608326,31
r03-10-31,福岡県,公明党,,,,31
r03-10-31,福岡県,日本維新の会,123733,,123733,31
r03-10-31,佐賀県,自由民主党,190543,,190543,31
r03-10-31,佐賀県,立憲民主党,199060,,199060,31
r03-10-31,佐賀県,公明党,,,,31
r03-10-31,佐賀県,日本維新の会,,,,31
r03-10-31,長崎県,自由民主党,277515,,277515,31
r03-10-31,長崎県,立憲民主党,179171.084,,179171.084,31
r03-10-31,長崎県,公明党,,,,31
r03-10-31,長崎県,日本維新の会,,,,31
r03-10-31,熊本県,自由民主党,472192,,472192,31
r03-10-31,熊本県,立憲民主党,156808,,156808,31
r03-10-31,熊本県,公明党,,,,31
r03-10-31,熊本県,日本維新の会,,,,31
r03-10-31,大分県,自由民主党,182240,75932,258172,31
r03-10-31,大分県,立憲民主党,151938,,151938,31
r03-10-31,大分県,公明党,,,,31
r03-10-31,大分県,日本維新の会,,,,31
r03-10-31,宮崎県,自由民主党,265650,,265650,31
r03-10-31,宮崎県,立憲民主党,60719,,60719,31
r03-10-31,宮崎県,公明党,,,,31
r03-10-31,宮崎県,日本維新の会,22350,,22350,31
r03-10-31,鹿児島県,自由民主党,397961,,397961,31
r03-10-31,鹿児島県,立憲民主党,193285,,193285,31
r03-10-31,鹿児島県,公明党,,,,31
r03-10-31,鹿児島県,日本維新の会,,,,31
r03-10-31,沖縄県,自由民主党,206745,87710,294455,31
r03-10-31,沖縄県,立憲民主党,152527,,152527,31
r03-10-31,沖縄県,公明党,,,,31
r03-10-31,沖縄県,日本維新の会,15296,,15296,31
r03-10-31,合計,自由民主党,25527107.498,2099128,27626235.498,31
r03-10-31,合計,立憲民主党,14448913.383,2766708.067,17215621.450,31
r03-10-31,合計,公明党,872931,,872931,31
r03-10-31,合計,日本維新の会,4232489,570304,4802793,31
r03-10-31,北海道,日本共産党,27053,16758,43811,32
r03-10-31,北海道,国民民主党,,,,32
r03-10-31,北海道,ＮＨＫと裁判してる党弁護士法７２条違反で,9776,,9776,32
r03-10-31,北海道,れいわ新選組,,,,32
r03-10-31,青森県,日本共産党,,30749,30749,32
r03-10-31,青森県,国民民主党,,,,32
r03-10-31,青森県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,青森県,れいわ新選組,,,,32
r03-10-31,岩手県,日本共産党,,20300,20300,32
r03-10-31,岩手県,国民民主党,,,,32
r03-10-31,岩手県,ＮＨＫと裁判してる党弁護士法７２条違反で,,3548,3548,32
r03-10-31,岩手県,れいわ新選組,,,,32
r03-10-31,宮城県,日本共産党,24072,30047,54119,32
r03-10-31,宮城県,国民民主党,,,,32
r03-10-31,宮城県,ＮＨＫと裁判してる党弁護士法７２条違反で,,5521,5521,32
r03-10-31,宮城県,れいわ新選組,,,,32
r03-10-31,秋田県,日本共産党,38118,,38118,32
r03-10-31,秋田県,国民民主党,,,,32
r03-10-31,秋田県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,秋田県,れいわ新選組,,,,32
r03-10-31,山形県,日本共産党,12100,,12100,32
r03-10-31,山形県,国民民主党,77742,,77742,32
r03-10-31,山形県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,山形県,れいわ新選組,,,,32
r03-10-31,福島県,日本共産党,55619,,55619,32
r03-10-31,福島県,国民民主党,,,,32
r03-10-31,福島県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,福島県,れいわ新選組,,,,32
r03-10-31,茨城県,日本共産党,,24079,24079,32
r03-10-31,茨城県,国民民主党,61373,,61373,32
r03-10-31,茨城県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,茨城県,れいわ新選組,,,,32
r03-10-31,栃木県,日本共産党,9393,31713,41106,32
r03-10-31,栃木県,国民民主党,,,,32
r03-10-31,栃木県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,栃木県,れいわ新選組,,,,32
r03-10-31,群馬県,日本共産党,38428,18917,57345,32
r03-10-31,群馬県,国民民主党,,,,32
r03-10-31,群馬県,ＮＨＫと裁判してる党弁護士法７２条違反で,3737,,3737,32
r03-10-31,群馬県,れいわ新選組,,,,32
r03-10-31,埼玉県,日本共産党,68210,107781,175991,32
r03-10-31,埼玉県,国民民主党,120416,,120416,32
r03-10-31,埼玉県,ＮＨＫと裁判してる党弁護士法７２条違反で,7534,,7534,32
r03-10-31,埼玉県,れいわ新選組,,,,32
r03-10-31,千葉県,日本共産党,67139,32444,99583,32
r03-10-31,千葉県,国民民主党,24307,,24307,32
r03-10-31,千葉県,ＮＨＫと裁判してる党弁護士法７２条違反で,4749,,4749,32
r03-10-31,千葉県,れいわ新選組,30432,,30432,32
r03-10-31,東京都,日本共産党,255267,143241,398508,32
r03-10-31,東京都,国民民主党,,74649,74649,32
r03-10-31,東京都,ＮＨＫと裁判してる党弁護士法７２条違反で,14621,,14621,32
r03-10-31,東京都,れいわ新選組,14487,31981,46468,32
r03-10-31,神奈川県,日本共産党,78355,69271,147626,32
r03-10-31,神奈川県,国民民主党,30013,,30013,32
r03-10-31,神奈川県,ＮＨＫと裁判してる党弁護士法７２条違反で,,8565,8565,32
r03-10-31,神奈川県,れいわ新選組,,,,32
r03-10-31,新潟県,日本共産党,,33399,33399,32
r03-10-31,新潟県,国民民主党,37157,,37157,32
r03-10-31,新潟県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,新潟県,れいわ新選組,,,,32
r03-10-31,富山県,日本共産党,51014,,51014,32
r03-10-31,富山県,国民民主党,,,,32
r03-10-31,富山県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,富山県,れいわ新選組,,,,32
r03-10-31,石川県,日本共産党,35979,,35979,32
r03-10-31,石川県,国民民主党,,,,32
r03-10-31,石川県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,石川県,れいわ新選組,,,,32
r03-10-31,福井県,日本共産党,,,,32
r03-10-31,福井県,国民民主党,,,,32
r03-10-31,福井県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,福井県,れいわ新選組,,,,32
r03-10-31,山梨県,日本共産党,,7027,7027,32
r03-10-31,山梨県,国民民主党,,,,32
r03-10-31,山梨県,ＮＨＫと裁判してる党弁護士法７２条違反で,4826,,4826,32
r03-10-31,山梨県,れいわ新選組,,,,32
r03-10-31,長野県,日本共産党,,51922,51922,32
r03-10-31,長野県,国民民主党,,,,32
r03-10-31,長野県,ＮＨＫと裁判してる党弁護士法７２条違反で,3722,,3722,32
r03-10-31,長野県,れいわ新選組,,,,32
r03-10-31,岐阜県,日本共産党,26220,8736,34956,32
r03-10-31,岐阜県,国民民主党,,40179,40179,32
r03-10-31,岐阜県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,岐阜県,れいわ新選組,,,,32
r03-10-31,静岡県,日本共産党,12396,,12396,32
r03-10-31,静岡県,国民民主党,49305,21074,70379,32
r03-10-31,静岡県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,静岡県,れいわ新選組,,,,32
r03-10-31,愛知県,日本共産党,78381,30956,109337,32
r03-10-31,愛知県,国民民主党,131397,,131397,32
r03-10-31,愛知県,ＮＨＫと裁判してる党弁護士法７２条違反で,,6988,6988,32
r03-10-31,愛知県,れいわ新選組,13832,20989,34821,32
r03-10-31,三重県,日本共産党,7882,,7882,32
r03-10-31,三重県,国民民主党,,,,32
r03-10-31,三重県,ＮＨＫと裁判してる党弁護士法７２条違反で,,7329,7329,32
r03-10-31,三重県,れいわ新選組,,,,32
r03-10-31,滋賀県,日本共産党,20423,,20423,32
r03-10-31,滋賀県,国民民主党,84106,,84106,32
r03-10-31,滋賀県,ＮＨＫと裁判してる党弁護士法７２条違反で,,5092,5092,32
r03-10-31,滋賀県,れいわ新選組,11227,,11227,32
r03-10-31,京都府,日本共産党,147439,,147439,32
r03-10-31,京都府,国民民主党,72516,,72516,32
r03-10-31,京都府,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,京都府,れいわ新選組,7263,,7263,32
r03-10-31,大阪府,日本共産党,250442,47428,297870,32
r03-10-31,大阪府,国民民主党,,,,32
r03-10-31,大阪府,ＮＨＫと裁判してる党弁護士法７２条違反で,,9288,9288,32
r03-10-31,大阪府,れいわ新選組,6927,34202,41129,32
r03-10-31,兵庫県,日本共産党,57642,89575,147217,32
r03-10-31,兵庫県,国民民主党,22765,,22765,32
r03-10-31,兵庫県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,兵庫県,れいわ新選組,24880,,24880,32
r03-10-31,奈良県,日本共産党,57619,,57619,32
r03-10-31,奈良県,国民民主党,,,,32
r03-10-31,奈良県,ＮＨＫと裁判してる党弁護士法７２条違反で,6824,,6824,32
r03-10-31,奈良県,れいわ新選組,,,,32
r03-10-31,和歌山県,日本共産党,20692,,20692,32
r03-10-31,和歌山県,国民民主党,103676,,103676,32
r03-10-31,和歌山県,ＮＨＫと裁判してる党弁護士法７２条違反で,,2700,2700,32
r03-10-31,和歌山県,れいわ新選組,,,,32
r03-10-31,鳥取県,日本共産党,19985,,19985,32
r03-10-31,鳥取県,国民民主党,,,,32
r03-10-31,鳥取県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,鳥取県,れいわ新選組,,,,32
r03-10-31,島根県,日本共産党,14361,,14361,32
r03-10-31,島根県,国民民主党,,,,32
r03-10-31,島根県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,島根県,れいわ新選組,,,,32
r03-10-31,岡山県,日本共産党,16057,7760,23817,32
r03-10-31,岡山県,国民民主党,,,,32
r03-10-31,岡山県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,岡山県,れいわ新選組,,,,32
r03-10-31,広島県,日本共産党,14508,11580,26088,32
r03-10-31,広島県,国民民主党,,,,32
r03-10-31,広島県,ＮＨＫと裁判してる党弁護士法７２条違反で,2789,,2789,32
r03-10-31,広島県,れいわ新選組,,,,32
r03-10-31,山口県,日本共産党,32936,,32936,32
r03-10-31,山口県,国民民主党,,,,32
r03-10-31,山口県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,山口県,れいわ新選組,19096,,19096,32
r03-10-31,徳島県,日本共産党,8851,,8851,32
r03-10-31,徳島県,国民民主党,,,,32
r03-10-31,徳島県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,徳島県,れいわ新選組,,,,32
r03-10-31,香川県,日本共産党,23937,,23937,32
r03-10-31,香川県,国民民主党,94530,,94530,32
r03-10-31,香川県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,香川県,れいわ新選組,,,,32
r03-10-31,愛媛県,日本共産党,22913,,22913,32
r03-10-31,愛媛県,国民民主党,,42520,42520,32
r03-10-31,愛媛県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,愛媛県,れいわ新選組,,,,32
r03-10-31,高知県,日本共産党,,,,32
r03-10-31,高知県,国民民主党,,,,32
r03-10-31,高知県,ＮＨＫと裁判してる党弁護士法７２条違反で,6252.180,,6252.180,32
r03-10-31,高知県,れいわ新選組,,,,32
r03-10-31,福岡県,日本共産党,53325,38083,91408,32
r03-10-31,福岡県,国民民主党,,,,32
r03-10-31,福岡県,ＮＨＫと裁判してる党弁護士法７２条違反で,3753,,3753,32
r03-10-31,福岡県,れいわ新選組,32964,,32964,32
r03-10-31,佐賀県,日本共産党,,,,32
r03-10-31,佐賀県,国民民主党,,,,32
r03-10-31,佐賀県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,佐賀県,れいわ新選組,,,,32
r03-10-31,長崎県,日本共産党,,10754,10754,32
r03-10-31,長崎県,国民民主党,,101877,101877,32
r03-10-31,長崎県,ＮＨＫと裁判してる党弁護士法７２条違反で,,,,32
r03-10-31,長崎県,れいわ新選組,,,,32
r03-10-31,熊本県,日本共産党,11521,,11521,32
r03-10-31,熊本県,国民民主党,,,,32
r03-10-31,熊本県,ＮＨＫと裁判してる党弁護士法７２条違反で,,12909,12909,32
r03-10-31,熊本県,れいわ新選組,,,,32
r03-10-31,大分県,日本共産党,15889,,15889,32
r03-10-31,大分県,国民民主党,,,,32
r03-10-31,大分県,ＮＨＫと裁判してる党弁護士法７２条違反で,,4001,4001,32
r03-10-31,大分県,れいわ新選組,,,,32
r03-10-31,宮崎県,日本共産党,20342,,20342,32
r03-10-31,宮崎県,国民民主党,57210,,57210,32
r03-10-31,宮崎県,ＮＨＫと裁判してる党弁護士法７２条違反で,6347,,6347,32
r03-10-31,宮崎県,れいわ新選組,,,,32
r03-10-31,鹿児島県,日本共産党,,21084,21084,32
r03-10-31,鹿児島県,国民民主党,,,,32
r03-10-31,鹿児島県,ＮＨＫと裁判してる党弁護士法７２条違反で,6618,,6618,32
r03-10-31,鹿児島県,れいわ新選組,,,,32
r03-10-31,沖縄県,日本共産党,61519,,61519,32
r03-10-31,沖縄県,国民民主党,,,,32
r03-10-31,沖縄県,ＮＨＫと裁判してる党弁護士法７２条違反で,3053,,3053,32
r03-10-31,沖縄県,れいわ新選組,,,,32
r03-10-31,合計,日本共産党,1756027,883604,2639631,32
r03-10-31,合計,国民民主党,966513,280299,1246812,32
r03-10-31,合計,ＮＨＫと裁判してる党弁護士法７２条違反で,84601.180,65941,150542.180,32
r03-10-31,合計,れいわ新選組,161108,87172,248280,32
r03-10-31,北海道,社会民主党,,,,33
r03-10-31,青森県,社会民主党,,,,33
r03-10-31,岩手県,社会民主党,,,,33
r03-10-31,宮城県,社会民主党,,,,33
r03-10-31,秋田県,社会民主党,,,,33
r03-10-31,山形県,社会民主党,,,,33
r03-10-31,福島県,社会民主党,,,,33
r03-10-31,茨城県,社会民主党,,,,33
r03-10-31,栃木県,社会民主党,,,,33
r03-10-31,群馬県,社会民主党,,,,33
r03-10-31,埼玉県,社会民主党,,,,33
r03-10-31,千葉県,社会民主党,,,,33
r03-10-31,東京都,社会民主党,,16590,16590,33
r03-10-31,神奈川県,社会民主党,46312,,46312,33
r03-10-31,新潟県,社会民主党,,,,33
r03-10-31,富山県,社会民主党,,,,33
r03-10-31,石川県,社会民主党,,,,33
r03-10-31,福井県,社会民主党,,,,33
r03-10-31,山梨県,社会民主党,,,,33
r03-10-31,長野県,社会民主党,,,,33
r03-10-31,岐阜県,社会民主党,,,,33
r03-10-31,静岡県,社会民主党,,,,33
r03-10-31,愛知県,社会民主党,,,,33
r03-10-31,三重県,社会民主党,,,,33
r03-10-31,滋賀県,社会民主党,,,,33
r03-10-31,京都府,社会民主党,,,,33
r03-10-31,大阪府,社会民主党,,42165,42165,33
r03-10-31,兵庫県,社会民主党,,,,33
r03-10-31,奈良県,社会民主党,,,,33
r03-10-31,和歌山県,社会民主党,,,,33
r03-10-31,鳥取県,社会民主党,,,,33
r03-10-31,島根県,社会民主党,,,,33
r03-10-31,岡山県,社会民主党,,,,33
r03-10-31,広島県,社会民主党,,15904,15904,33
r03-10-31,山口県,社会民主党,,,,33
r03-10-31,徳島県,社会民主党,,,,33
r03-10-31,香川県,社会民主党,,,,33
r03-10-31,愛媛県,社会民主党,,,,33
r03-10-31,高知県,社会民主党,,,,33
r03-10-31,福岡県,社会民主党,11338,19310,30648,33
r03-10-31,佐賀県,社会民主党,,,,33
r03-10-31,長崎県,社会民主党,,,,33
r03-10-31,熊本県,社会民主党,37832,,37832,33
r03-10-31,大分県,社会民主党,,,,33
r03-10-31,宮崎県,社会民主党,,,,33
r03-10-31,鹿児島県,社会民主党,,49077,49077,33
r03-10-31,沖縄県,社会民主党,74665,,74665,33
r03-10-31,合計,社会民主党,170147,143046,313193,33
r03-10-31,北海道,諸派,,,,34
r03-10-31,北海道,無所属,8520,,8520,34
r03-10-31,北海道,__TOTAL__,2123944,459191,2583135,34
r03-10-31,青森県,諸派,,,,34
r03-10-31,青森県,無所属,,,,34
r03-10-31,青森県,__TOTAL__,464044,96658,560702,34
r03-10-31,岩手県,諸派,,,,34
r03-10-31,岩手県,無所属,,,,34
r03-10-31,岩手県,__TOTAL__,530970,86514,617484,34
r03-10-31,宮城県,諸派,,,,34
r03-10-31,宮城県,無所属,5890,13174,19064,34
r03-10-31,宮城県,__TOTAL__,646645,406391,1053036,34
r03-10-31,秋田県,諸派,,,,34
r03-10-31,秋田県,無所属,,,,34
r03-10-31,秋田県,__TOTAL__,478968,,478968,34
r03-10-31,山形県,諸派,,,,34
r03-10-31,山形県,無所属,,66320,66320,34
r03-10-31,山形県,__TOTAL__,400394,174878,575272,34
r03-10-31,福島県,諸派,,,,34
r03-10-31,福島県,無所属,,,,34
r03-10-31,福島県,__TOTAL__,772383,123620,896003,34
r03-10-31,茨城県,諸派,,,,34
r03-10-31,茨城県,無所属,108320,,108320,34
r03-10-31,茨城県,__TOTAL__,993868,249306,1243174,34
r03-10-31,栃木県,諸派,,,,34
r03-10-31,栃木県,無所属,,,,34
r03-10-31,栃木県,__TOTAL__,810254,31713,841967,34
r03-10-31,群馬県,諸派,,,,34
r03-10-31,群馬県,無所属,25216,24072,49288,34
r03-10-31,群馬県,__TOTAL__,675029,168691,843720,34
r03-10-31,埼玉県,諸派,,,,34
r03-10-31,埼玉県,無所属,114427,11540,125967,34
r03-10-31,埼玉県,__TOTAL__,2794526,446327,3240853,34
r03-10-31,千葉県,諸派,,10272,10272,34
r03-10-31,千葉県,無所属,40101,,40101,34
r03-10-31,千葉県,__TOTAL__,2633398.998,113764,2747162.998,34
r03-10-31,東京都,諸派,29092,,29092,34
r03-10-31,東京都,無所属,193529,,193529,34
r03-10-31,東京都,__TOTAL__,5322247.996,1044230,6366477.996,34
r03-10-31,神奈川県,諸派,,,,34
r03-10-31,神奈川県,無所属,147541,15908,163449,34
r03-10-31,神奈川県,__TOTAL__,3751286,479762,4231048,34
r03-10-31,新潟県,諸派,,,,34
r03-10-31,新潟県,無所属,117580,,117580,34
r03-10-31,新潟県,__TOTAL__,905716,258258,1163974,34
r03-10-31,富山県,諸派,,,,34
r03-10-31,富山県,無所属,,,,34
r03-10-31,富山県,__TOTAL__,475095,,475095,34
r03-10-31,石川県,諸派,,,,34
r03-10-31,石川県,無所属,12220,,12220,34
r03-10-31,石川県,__TOTAL__,525145,,525145,34
r03-10-31,福井県,諸派,,,,34
r03-10-31,福井県,無所属,,,,34
r03-10-31,福井県,__TOTAL__,223534,136171,359705,34
r03-10-31,山梨県,諸派,,,,34
r03-10-31,山梨県,無所属,,,,34
r03-10-31,山梨県,__TOTAL__,248374,160504,408878,34
r03-10-31,長野県,諸派,,,,34
r03-10-31,長野県,無所属,,,,34
r03-10-31,長野県,__TOTAL__,961784,51922,1013706,34
r03-10-31,岐阜県,諸派,3698,,3698,34
r03-10-31,岐阜県,無所属,,,,34
r03-10-31,岐阜県,__TOTAL__,721705,221335,943040,34
r03-10-31,静岡県,諸派,5350,,5350,34
r03-10-31,静岡県,無所属,127580,,127580,34
r03-10-31,静岡県,__TOTAL__,1524912,122942,1647854,34
r03-10-31,愛知県,諸派,,,,34
r03-10-31,愛知県,無所属,33990,,33990,34
r03-10-31,愛知県,__TOTAL__,3209401,132113,3341514,34
r03-10-31,三重県,諸派,,,,34
r03-10-31,三重県,無所属,,,,34
