election_id,block,party,divisor,quotient,seat_rank,source_page
h29-10-22,九州,自由民主党,9,242417.111,,89
h29-10-22,九州,希望の党,9,129856.444,,89
h29-10-22,九州,自由民主党,10,218175.400,,89
h29-10-22,九州,希望の党,10,116870.800,,89
h29-10-22,九州,自由民主党,11,198341.273,,89
h29-10-22,九州,希望の党,11,106246.182,,89
h29-10-22,九州,自由民主党,12,181812.833,,89
h29-10-22,九州,希望の党,12,97392.333,,89
h29-10-22,九州,自由民主党,13,167827.231,,89
h29-10-22,九州,希望の党,13,89900.615,,89
h29-10-22,九州,希望の党,14,83479.143,,89
h29-10-22,九州,希望の党,15,77913.867,,89
h29-10-22,九州,希望の党,16,73044.250,,89
h29-10-22,九州,希望の党,17,68747.529,,89
h29-10-22,九州,希望の党,18,64928.222,,89
h29-10-22,九州,希望の党,19,61510.947,,89
h29-10-22,九州,日本維新の会,1,277203,20,90
h29-10-22,九州,日本維新の会,2,138601.500,,90
h29-10-22,九州,日本維新の会,3,92401,,90
