election_id,block,prefecture,party,votes,source_page
h29-10-22,南関東,神奈川県,立憲民主党,931340,29
h29-10-22,南関東,神奈川県,希望の党,671041,29
h29-10-22,南関東,神奈川県,公明党,424905,29
h29-10-22,南関東,神奈川県,日本共産党,319174,29
h29-10-22,南関東,神奈川県,日本維新の会,154043,29
h29-10-22,南関東,山梨県,自由民主党,142441,29
h29-10-22,南関東,山梨県,立憲民主党,95864,29
h29-10-22,南関東,山梨県,希望の党,69204,29
h29-10-22,南関東,山梨県,公明党,51954,29
h29-10-22,南関東,山梨県,日本共産党,30432,29
h29-10-22,南関東,山梨県,日本維新の会,14269,29
h29-10-22,南関東,計,自由民主党,2356614,29
h29-10-22,南関東,計,立憲民主党,1612425,29
h29-10-22,南関東,計,希望の党,1184103,29
h29-10-22,南関東,計,公明党,787461,29
h29-10-22,南関東,計,日本共産党,550404,29
h29-10-22,南関東,計,日本維新の会,269274,29
h29-10-22,東京都,東京都,自由民主党,1816184,29
h29-10-22,東京都,東京都,立憲民主党,1405836,29
h29-10-22,東京都,東京都,希望の党,1039647,29
h29-10-22,東京都,東京都,公明党,644634,29
h29-10-22,東京都,東京都,日本共産党,618332,29
h29-10-22,東京都,東京都,日本維新の会,198127,29
h29-10-22,北陸信越,新潟県,自由民主党,449308,29
h29-10-22,北陸信越,新潟県,立憲民主党,287050,29
h29-10-22,北陸信越,新潟県,希望の党,181015,29
h29-10-22,北陸信越,新潟県,公明党,94569,29
h29-10-22,北陸信越,新潟県,日本共産党,85216,29
h29-10-22,北陸信越,新潟県,日本維新の会,37598,29
h29-10-22,北陸信越,富山県,自由民主党,205360,29
h29-10-22,北陸信越,富山県,立憲民主党,56659,29
h29-10-22,北陸信越,富山県,希望の党,93255,29
h29-10-22,北陸信越,富山県,公明党,39290,29
h29-10-22,北陸信越,富山県,日本共産党,22770,29
h29-10-22,北陸信越,富山県,日本維新の会,33181,29
h29-10-22,北陸信越,石川県,自由民主党,234570,29
h29-10-22,北陸信越,石川県,立憲民主党,73806,29
h29-10-22,北陸信越,石川県,希望の党,128507,29
h29-10-22,北陸信越,石川県,公明党,47579,29
h29-10-22,北陸信越,石川県,日本共産党,26540,29
h29-10-22,北陸信越,石川県,日本維新の会,20429,29
h29-10-22,北陸信越,福井県,自由民主党,152951,29
h29-10-22,北陸信越,福井県,立憲民主党,54453,29
h29-10-22,北陸信越,福井県,希望の党,73710,29
h29-10-22,北陸信越,福井県,公明党,32886,29
h29-10-22,北陸信越,福井県,日本共産党,18522,29
h29-10-22,北陸信越,福井県,日本維新の会,14957,29
h29-10-22,北陸信越,長野県,自由民主党,286649,29
h29-10-22,北陸信越,長野県,立憲民主党,227458,29
h29-10-22,北陸信越,長野県,希望の党,212437,29
h29-10-22,北陸信越,長野県,公明党,103726,29
h29-10-22,北陸信越,長野県,日本共産党,114729,29
h29-10-22,北陸信越,長野県,日本維新の会,58549,29
h29-10-22,北陸信越,計,自由民主党,1328838,29
h29-10-22,北陸信越,計,立憲民主党,699426,29
h29-10-22,北陸信越,計,希望の党,688924,29
h29-10-22,北陸信越,計,公明党,318050,29
h29-10-22,北陸信越,計,日本共産党,267777,29
h29-10-22,北陸信越,計,日本維新の会,164714,29
h29-10-22,東海,岐阜県,自由民主党,337054,29
h29-10-22,東海,岐阜県,立憲民主党,181117,29
h29-10-22,東海,岐阜県,希望の党,193294,29
h29-10-22,東海,岐阜県,公明党,100653,29
h29-10-22,東海,岐阜県,日本共産党,64899,29
h29-10-22,東海,岐阜県,日本維新の会,38714,29
h29-10-22,東海,静岡県,自由民主党,583423,29
h29-10-22,東海,静岡県,立憲民主党,293248,29
h29-10-22,東海,静岡県,希望の党,423920,29
h29-10-22,東海,静岡県,公明党,195370,29
h29-10-22,東海,静岡県,日本共産党,113900,29
h29-10-22,東海,静岡県,日本維新の会,72002,29
h29-10-22,東海,愛知県,自由民主党,1037196,29
h29-10-22,東海,愛知県,立憲民主党,744025,29
h29-10-22,東海,愛知県,希望の党,691683,29
h29-10-22,東海,愛知県,公明党,371712,29
h29-10-22,東海,愛知県,日本共産党,218809,29
h29-10-22,東海,愛知県,日本維新の会,148225,29
h29-10-22,東海,三重県,自由民主党,280165,29
h29-10-22,東海,三重県,立憲民主党,200243,29
h29-10-22,東海,三重県,希望の党,136652,29
h29-10-22,東海,三重県,公明党,113493,29
h29-10-22,東海,三重県,日本共産党,53362,29
h29-10-22,東海,三重県,日本維新の会,38818,29
h29-10-22,東海,計,自由民主党,2237838,29
h29-10-22,東海,計,立憲民主党,1418633,29
h29-10-22,東海,計,希望の党,1445549,29
h29-10-22,東海,計,公明党,781228,29
h29-10-22,東海,計,日本共産党,450970,29
h29-10-22,東海,計,日本維新の会,297759,29
h29-10-22,近畿,滋賀県,自由民主党,226845,29
h29-10-22,近畿,滋賀県,立憲民主党,111563,29
h29-10-22,近畿,滋賀県,希望の党,108005,29
h29-10-22,近畿,滋賀県,公明党,55051,29
h29-10-22,近畿,滋賀県,日本共産党,52812,29
h29-10-22,近畿,滋賀県,日本維新の会,71226,29
h29-10-22,近畿,京都府,自由民主党,332064,29
h29-10-22,近畿,京都府,立憲民主党,192867,29
h29-10-22,近畿,京都府,希望の党,151661,29
h29-10-22,近畿,京都府,公明党,112371,29
h29-10-22,近畿,京都府,日本共産党,150232,29
h29-10-22,近畿,京都府,日本維新の会,106945,29
h29-10-22,近畿,大阪府,自由民主党,943711,29
h29-10-22,近畿,大阪府,立憲民主党,486253,29
h29-10-22,近畿,大阪府,希望の党,208550,29
h29-10-22,近畿,大阪府,公明党,553451,29
h29-10-22,近畿,大阪府,日本共産党,316651,29
h29-10-22,近畿,大阪府,日本維新の会,934972,29
h29-10-22,近畿,兵庫県,自由民主党,714262,29
h29-10-22,近畿,兵庫県,立憲民主党,385221,29
h29-10-22,近畿,兵庫県,希望の党,298558,29
h29-10-22,近畿,兵庫県,公明党,296047,29
h29-10-22,近畿,兵庫県,日本共産党,179725,29
h29-10-22,近畿,兵庫県,日本維新の会,301482,29
h29-10-22,近畿,奈良県,自由民主党,222674,29
h29-10-22,近畿,奈良県,立憲民主党,104444,29
h29-10-22,近畿,奈良県,希望の党,85512,29
h29-10-22,近畿,奈良県,公明党,77195,29
h29-10-22,近畿,奈良県,日本共産党,48389,29
h29-10-22,近畿,奈良県,日本維新の会,82400,29
h29-10-22,近畿,和歌山県,自由民主党,146868,29
h29-10-22,近畿,和歌山県,立憲民主党,55012,29
h29-10-22,近畿,和歌山県,希望の党,61574,29
h29-10-22,近畿,和歌山県,公明党,70880,29
h29-10-22,近畿,和歌山県,日本共産党,38349,29
h29-10-22,近畿,和歌山県,日本維新の会,47796,29
h29-10-22,近畿,計,自由民主党,2586424,29
h29-10-22,近畿,計,立憲民主党,1335360,29
h29-10-22,近畿,計,希望の党,913860,29
h29-10-22,近畿,計,公明党,1164995,29
h29-10-22,近畿,計,日本共産党,786158,29
h29-10-22,近畿,計,日本維新の会,1544821,29
h29-10-22,中国,鳥取県,自由民主党,93840,29
h29-10-22,中国,鳥取県,立憲民主党,41172,29
h29-10-22,中国,鳥取県,希望の党,53564,29
h29-10-22,中国,鳥取県,公明党,41859,29
h29-10-22,中国,鳥取県,日本共産党,16699,29
h29-10-22,中国,鳥取県,日本維新の会,10391,29
h29-10-22,中国,島根県,自由民主党,137479,29
h29-10-22,中国,島根県,立憲民主党,64728,29
h29-10-22,中国,島根県,希望の党,47887,29
h29-10-22,中国,島根県,公明党,46485,29
h29-10-22,中国,島根県,日本共産党,21045,29
h29-10-22,中国,島根県,日本維新の会,12442,29
h29-10-22,中国,岡山県,自由民主党,282079,29
h29-10-22,中国,岡山県,立憲民主党,131611,29
h29-10-22,中国,岡山県,希望の党,145555,29
h29-10-22,中国,岡山県,公明党,129469,29
h29-10-22,中国,岡山県,日本共産党,50261,29
h29-10-22,中国,岡山県,日本維新の会,31795,29
h29-10-22,中国,広島県,自由民主党,427818,29
h29-10-22,中国,広島県,立憲民主党,200426,29
h29-10-22,中国,広島県,希望の党,195433,29
h29-10-22,中国,広島県,公明党,161668,29
h29-10-22,中国,広島県,日本共産党,73440,29
h29-10-22,中国,広島県,日本維新の会,76785,29
h29-10-22,中国,山口県,自由民主党,307857,29
h29-10-22,中国,山口県,立憲民主党,95113,29
h29-10-22,中国,山口県,希望の党,71752,29
h29-10-22,中国,山口県,公明党,96789,29
h29-10-22,中国,山口県,日本共産党,37707,29
h29-10-22,中国,山口県,日本維新の会,19808,29
h29-10-22,中国,計,自由民主党,1249073,29
h29-10-22,中国,計,立憲民主党,533050,29
h29-10-22,中国,計,希望の党,514191,29
h29-10-22,中国,計,公明党,476270,29
h29-10-22,中国,計,日本共産党,199152,29
h29-10-22,中国,計,日本維新の会,151221,29
h29-10-22,四国,徳島県,自由民主党,99216,29
h29-10-22,四国,徳島県,立憲民主党,43370,29
h29-10-22,四国,徳島県,希望の党,58545,29
h29-10-22,四国,徳島県,公明党,44918,29
h29-10-22,四国,徳島県,日本共産党,21354,29
h29-10-22,四国,徳島県,日本維新の会,17816,29
h29-10-22,四国,香川県,自由民主党,169251,29
h29-10-22,四国,香川県,立憲民主党,52870,29
h29-10-22,四国,香川県,希望の党,93354,29
h29-10-22,四国,香川県,公明党,55345,29
h29-10-22,四国,香川県,日本共産党,23264,29
h29-10-22,四国,香川県,日本維新の会,15734,29
h29-10-22,四国,愛媛県,自由民主党,215797,29
h29-10-22,四国,愛媛県,立憲民主党,83180,29
h29-10-22,四国,愛媛県,希望の党,119640,29
h29-10-22,四国,愛媛県,公明党,86770,29
h29-10-22,四国,愛媛県,日本共産党,32564,29
h29-10-22,四国,愛媛県,日本維新の会,35185,29
h29-10-22,四国,高知県,自由民主党,94961,29
h29-10-22,四国,高知県,立憲民主党,53545,29
h29-10-22,四国,高知県,希望の党,52567,29
h29-10-22,四国,高知県,公明党,49830,29
h29-10-22,四国,高知県,日本共産党,41644,29
h29-10-22,四国,高知県,日本維新の会,9765,29
h29-10-22,四国,計,自由民主党,579225,29
h29-10-22,四国,計,立憲民主党,232965,29
h29-10-22,四国,計,希望の党,324106,29
h29-10-22,四国,計,公明党,236863,29
h29-10-22,四国,計,日本共産党,118826,29
h29-10-22,四国,計,日本維新の会,78500,29
h29-10-22,九州,福岡県,自由民主党,728179,29
h29-10-22,九州,福岡県,立憲民主党,388250,29
h29-10-22,九州,福岡県,希望の党,374764,29
h29-10-22,九州,福岡県,公明党,380622,29
h29-10-22,九州,福岡県,日本共産党,161093,29
h29-10-22,九州,福岡県,日本維新の会,102754,29
h29-10-22,九州,佐賀県,自由民主党,149297,29
h29-10-22,九州,佐賀県,立憲民主党,56849,29
h29-10-22,九州,佐賀県,希望の党,95332,29
h29-10-22,九州,佐賀県,公明党,49279,29
h29-10-22,九州,佐賀県,日本共産党,17621,29
h29-10-22,九州,佐賀県,日本維新の会,13426,29
h29-10-22,九州,長崎県,自由民主党,225378,29
h29-10-22,九州,長崎県,立憲民主党,96677,29
h29-10-22,九州,長崎県,希望の党,143499,29
h29-10-22,九州,長崎県,公明党,103489,29
h29-10-22,九州,長崎県,日本共産党,35340,29
h29-10-22,九州,長崎県,日本維新の会,21909,29
h29-10-22,九州,熊本県,自由民主党,318032,29
h29-10-22,九州,熊本県,立憲民主党,142733,29
h29-10-22,九州,熊本県,希望の党,143237,29
h29-10-22,九州,熊本県,公明党,121907,29
h29-10-22,九州,熊本県,日本共産党,40602,29
h29-10-22,九州,熊本県,日本維新の会,25355,29
h29-10-22,九州,大分県,自由民主党,176261,29
h29-10-22,九州,大分県,立憲民主党,94620,29
h29-10-22,九州,大分県,希望の党,85713,29
h29-10-22,九州,大分県,公明党,74867,29
h29-10-22,九州,大分県,日本共産党,27829,29
h29-10-22,九州,大分県,日本維新の会,14731,29
h29-10-22,九州,宮崎県,自由民主党,162860,29
h29-10-22,九州,宮崎県,立憲民主党,64401,29
h29-10-22,九州,宮崎県,希望の党,93036,29
h29-10-22,九州,宮崎県,公明党,76501,29
h29-10-22,九州,宮崎県,日本共産党,26962,29
h29-10-22,九州,宮崎県,日本維新の会,13894,29
h29-10-22,九州,鹿児島県,自由民主党,280787,29
h29-10-22,九州,鹿児島県,立憲民主党,116096,29
h29-10-22,九州,鹿児島県,希望の党,148842,29
h29-10-22,九州,鹿児島県,公明党,105960,29
h29-10-22,九州,鹿児島県,日本共産党,36656,29
h29-10-22,九州,鹿児島県,日本維新の会,39319,29
h29-10-22,九州,沖縄県,自由民主党,140960,29
h29-10-22,九州,沖縄県,立憲民主党,94963,29
h29-10-22,九州,沖縄県,希望の党,84285,29
h29-10-22,九州,沖縄県,公明党,108602,29
h29-10-22,九州,沖縄県,日本共産党,75859,29
h29-10-22,九州,沖縄県,日本維新の会,45815,29
h29-10-22,九州,計,自由民主党,2181754,29
h29-10-22,九州,計,立憲民主党,1054589,29
h29-10-22,九州,計,希望の党,1168708,29
h29-10-22,九州,計,公明党,1021227,29
h29-10-22,九州,計,日本共産党,421962,29
h29-10-22,九州,計,日本維新の会,277203,29
h29-10-22,,合計,自由民主党,18555717,29
h29-10-22,,合計,立憲民主党,11084890,29
h29-10-22,,合計,希望の党,9677524,29
h29-10-22,,合計,公明党,6977712,29
h29-10-22,,合計,日本共産党,4404081,29
h29-10-22,,合計,日本維新の会,3387097,29
h29-10-22,北海道,北海道,社会民主党,37374,30
h29-10-22,北海道,北海道,日本のこころ,,30
h29-10-22,北海道,北海道,幸福実現党,13983,30
h29-10-22,北海道,北海道,新党大地,226552,30
h29-10-22,北海道,北海道,支持政党なし,,30
h29-10-22,北海道,北海道,__TOTAL__,2706897,30
h29-10-22,東北,青森県,社会民主党,11755,30
h29-10-22,東北,青森県,日本のこころ,5163,30
h29-10-22,東北,青森県,幸福実現党,4369,30
h29-10-22,東北,青森県,新党大地,,30
h29-10-22,東北,青森県,支持政党なし,,30
h29-10-22,東北,青森県,__TOTAL__,589594,30
h29-10-22,東北,岩手県,社会民主党,20470,30
h29-10-22,東北,岩手県,日本のこころ,5399,30
h29-10-22,東北,岩手県,幸福実現党,4051,30
h29-10-22,東北,岩手県,新党大地,,30
h29-10-22,東北,岩手県,支持政党なし,,30
h29-10-22,東北,岩手県,__TOTAL__,613598,30
h29-10-22,東北,宮城県,社会民主党,18876,30
h29-10-22,東北,宮城県,日本のこころ,17967,30
h29-10-22,東北,宮城県,幸福実現党,4482,30
h29-10-22,東北,宮城県,新党大地,,30
h29-10-22,東北,宮城県,支持政党なし,,30
h29-10-22,東北,宮城県,__TOTAL__,1003507,30
h29-10-22,東北,秋田県,社会民主党,10340,30
h29-10-22,東北,秋田県,日本のこころ,4458,30
h29-10-22,東北,秋田県,幸福実現党,2803,30
h29-10-22,東北,秋田県,新党大地,,30
h29-10-22,東北,秋田県,支持政党なし,,30
h29-10-22,東北,秋田県,__TOTAL__,520283,30
h29-10-22,東北,山形県,社会民主党,15194,30
h29-10-22,東北,山形県,日本のこころ,4332,30
h29-10-22,東北,山形県,幸福実現党,2395,30
h29-10-22,東北,山形県,新党大地,,30
h29-10-22,東北,山形県,支持政党なし,,30
h29-10-22,東北,山形県,__TOTAL__,586093,30
h29-10-22,東北,福島県,社会民主党,28954,30
h29-10-22,東北,福島県,日本のこころ,7641,30
h29-10-22,東北,福島県,幸福実現党,4526,30
h29-10-22,東北,福島県,新党大地,,30
h29-10-22,東北,福島県,支持政党なし,,30
h29-10-22,東北,福島県,__TOTAL__,889880,30
h29-10-22,東北,計,社会民主党,105589,30
h29-10-22,東北,計,日本のこころ,44960,30
h29-10-22,東北,計,幸福実現党,22626,30
h29-10-22,東北,計,新党大地,,30
h29-10-22,東北,計,支持政党なし,,30
h29-10-22,東北,計,__TOTAL__,4202955,30
h29-10-22,北関東,茨城県,社会民主党,11708,30
h29-10-22,北関東,茨城県,日本のこころ,,30
h29-10-22,北関東,茨城県,幸福実現党,6091,30
h29-10-22,北関東,茨城県,新党大地,,30
h29-10-22,北関東,茨城県,支持政党なし,,30
h29-10-22,北関東,茨城県,__TOTAL__,1236687,30
h29-10-22,北関東,栃木県,社会民主党,8928,30
h29-10-22,北関東,栃木県,日本のこころ,,30
h29-10-22,北関東,栃木県,幸福実現党,4106,30
h29-10-22,北関東,栃木県,新党大地,,30
h29-10-22,北関東,栃木県,支持政党なし,,30
h29-10-22,北関東,栃木県,__TOTAL__,830484,30
h29-10-22,北関東,群馬県,社会民主党,12601,30
h29-10-22,北関東,群馬県,日本のこころ,,30
h29-10-22,北関東,群馬県,幸福実現党,5078,30
h29-10-22,北関東,群馬県,新党大地,,30
h29-10-22,北関東,群馬県,支持政党なし,,30
h29-10-22,北関東,群馬県,__TOTAL__,834292,30
h29-10-22,北関東,埼玉県,社会民主党,32748,30
h29-10-22,北関東,埼玉県,日本のこころ,,30
h29-10-22,北関東,埼玉県,幸福実現党,14229,30
h29-10-22,北関東,埼玉県,新党大地,,30
h29-10-22,北関東,埼玉県,支持政党なし,,30
h29-10-22,北関東,埼玉県,__TOTAL__,3089029,30
h29-10-22,北関東,計,社会民主党,65985,30
h29-10-22,北関東,計,日本のこころ,,30
h29-10-22,北関東,計,幸福実現党,29504,30
h29-10-22,北関東,計,新党大地,,30
h29-10-22,北関東,計,支持政党なし,,30
h29-10-22,北関東,計,__TOTAL__,5990492,30
h29-10-22,南関東,千葉県,社会民主党,34020,30
h29-10-22,南関東,千葉県,日本のこころ,,30
h29-10-22,南関東,千葉県,幸福実現党,9624,30
h29-10-22,南関東,千葉県,新党大地,,30
h29-10-22,南関東,千葉県,支持政党なし,,30
h29-10-22,南関東,千葉県,__TOTAL__,2565972,30
h29-10-22,南関東,神奈川県,社会民主党,48344,30
h29-10-22,南関東,神奈川県,日本のこころ,,30
h29-10-22,南関東,神奈川県,幸福実現党,13520,30
h29-10-22,南関東,神奈川県,新党大地,,30
h29-10-22,南関東,神奈川県,支持政党なし,,30
h29-10-22,南関東,神奈川県,__TOTAL__,3895653,30
h29-10-22,南関東,山梨県,社会民主党,5153,30
h29-10-22,南関東,山梨県,日本のこころ,,30
h29-10-22,南関東,山梨県,幸福実現党,3187,30
h29-10-22,南関東,山梨県,新党大地,,30
h29-10-22,南関東,山梨県,支持政党なし,,30
h29-10-22,南関東,山梨県,__TOTAL__,412504,30
h29-10-22,南関東,計,社会民主党,87517,30
h29-10-22,南関東,計,日本のこころ,,30
h29-10-22,南関東,計,幸福実現党,26331,30
h29-10-22,南関東,計,新党大地,,30
h29-10-22,南関東,計,支持政党なし,,30
h29-10-22,南関東,計,__TOTAL__,6874129,30
h29-10-22,東京都,東京都,社会民主党,56732,30
h29-10-22,東京都,東京都,日本のこころ,40592,30
h29-10-22,東京都,東京都,幸福実現党,15872,30
h29-10-22,東京都,東京都,新党大地,,30
h29-10-22,東京都,東京都,支持政党なし,125019,30
h29-10-22,東京都,東京都,__TOTAL__,5960975,30
h29-10-22,北陸信越,新潟県,社会民主党,32180,30
h29-10-22,北陸信越,新潟県,日本のこころ,,30
h29-10-22,北陸信越,新潟県,幸福実現党,7968,30
h29-10-22,北陸信越,新潟県,新党大地,,30
h29-10-22,北陸信越,新潟県,支持政党なし,,30
h29-10-22,北陸信越,新潟県,__TOTAL__,1174904,30
h29-10-22,北陸信越,富山県,社会民主党,18046,30
h29-10-22,北陸信越,富山県,日本のこころ,,30
h29-10-22,北陸信越,富山県,幸福実現党,2796,30
h29-10-22,北陸信越,富山県,新党大地,,30
h29-10-22,北陸信越,富山県,支持政党なし,,30
h29-10-22,北陸信越,富山県,__TOTAL__,471357,30
h29-10-22,北陸信越,石川県,社会民主党,6280,30
h29-10-22,北陸信越,石川県,日本のこころ,,30
h29-10-22,北陸信越,石川県,幸福実現党,3783,30
h29-10-22,北陸信越,石川県,新党大地,,30
h29-10-22,北陸信越,石川県,支持政党なし,,30
h29-10-22,北陸信越,石川県,__TOTAL__,541494,30
h29-10-22,北陸信越,福井県,社会民主党,4116,30
h29-10-22,北陸信越,福井県,日本のこころ,,30
h29-10-22,北陸信越,福井県,幸福実現党,4253,30
h29-10-22,北陸信越,福井県,新党大地,,30
h29-10-22,北陸信越,福井県,支持政党なし,,30
h29-10-22,北陸信越,福井県,__TOTAL__,355848,30
h29-10-22,北陸信越,長野県,社会民主党,29596,30
h29-10-22,北陸信越,長野県,日本のこころ,,30
h29-10-22,北陸信越,長野県,幸福実現党,6264,30
h29-10-22,北陸信越,長野県,新党大地,,30
h29-10-22,北陸信越,長野県,支持政党なし,,30
h29-10-22,北陸信越,長野県,__TOTAL__,1039408,30
h29-10-22,北陸信越,計,社会民主党,90218,30
h29-10-22,北陸信越,計,日本のこころ,,30
h29-10-22,北陸信越,計,幸福実現党,25064,30
h29-10-22,北陸信越,計,新党大地,,30
h29-10-22,北陸信越,計,支持政党なし,,30
h29-10-22,北陸信越,計,__TOTAL__,3583011,30
h29-10-22,東海,岐阜県,社会民主党,9086,30
h29-10-22,東海,岐阜県,日本のこころ,,30
h29-10-22,東海,岐阜県,幸福実現党,5987,30
h29-10-22,東海,岐阜県,新党大地,,30
h29-10-22,東海,岐阜県,支持政党なし,,30
h29-10-22,東海,岐阜県,__TOTAL__,930804,30
h29-10-22,東海,静岡県,社会民主党,14783,30
h29-10-22,東海,静岡県,日本のこころ,,30
h29-10-22,東海,静岡県,幸福実現党,7403,30
h29-10-22,東海,静岡県,新党大地,,30
h29-10-22,東海,静岡県,支持政党なし,,30
h29-10-22,東海,静岡県,__TOTAL__,1704049,30
h29-10-22,東海,愛知県,社会民主党,32116,30
h29-10-22,東海,愛知県,日本のこころ,,30
h29-10-22,東海,愛知県,幸福実現党,19038,30
h29-10-22,東海,愛知県,新党大地,,30
h29-10-22,東海,愛知県,支持政党なし,,30
h29-10-22,東海,愛知県,__TOTAL__,3262804,30
h29-10-22,東海,三重県,社会民主党,11460,30
h29-10-22,東海,三重県,日本のこころ,,30
h29-10-22,東海,三重県,幸福実現党,6152,30
h29-10-22,東海,三重県,新党大地,,30
h29-10-22,東海,三重県,支持政党なし,,30
h29-10-22,東海,三重県,__TOTAL__,840345,30
h29-10-22,東海,計,社会民主党,67445,30
h29-10-22,東海,計,日本のこころ,,30
h29-10-22,東海,計,幸福実現党,38580,30
h29-10-22,東海,計,新党大地,,30
h29-10-22,東海,計,支持政党なし,,30
h29-10-22,東海,計,__TOTAL__,6738002,30
h29-10-22,近畿,滋賀県,社会民主党,8040,30
h29-10-22,近畿,滋賀県,日本のこころ,,30
h29-10-22,近畿,滋賀県,幸福実現党,3375,30
h29-10-22,近畿,滋賀県,新党大地,,30
h29-10-22,近畿,滋賀県,支持政党なし,,30
h29-10-22,近畿,滋賀県,__TOTAL__,636917,30
h29-10-22,近畿,京都府,社会民主党,11989,30
h29-10-22,近畿,京都府,日本のこころ,,30
h29-10-22,近畿,京都府,幸福実現党,5238,30
h29-10-22,近畿,京都府,新党大地,,30
h29-10-22,近畿,京都府,支持政党なし,,30
h29-10-22,近畿,京都府,__TOTAL__,1063367,30
h29-10-22,近畿,大阪府,社会民主党,25447,30
h29-10-22,近畿,大阪府,日本のこころ,,30
h29-10-22,近畿,大阪府,幸福実現党,11661,30
h29-10-22,近畿,大阪府,新党大地,,30
h29-10-22,近畿,大阪府,支持政党なし,,30
h29-10-22,近畿,大阪府,__TOTAL__,3480696,30
h29-10-22,近畿,兵庫県,社会民主党,23081,30
h29-10-22,近畿,兵庫県,日本のこころ,,30
