election_id,prefecture,district_no,order_in_district,elected,result_mark,name_display,name_kanji,name_kana,age,gender,party_raw,party,party_is_certified,status,occupation,votes,dual_candidacy,sekihai_rate,sekihai_excluded,source_page
h29-10-22,岡山県,2,4,false,落,津村啓介,,つむらけいすけ,45,男,希望の党,希望の党,true,前,政党役員,54591,true,74.628,false,121
h29-10-22,岡山県,3,1,false,落,尾崎ひろ子,尾﨑宏子,おざきこ,61,女,日本共産党,日本共産党,true,新,政党職員,15424,false,,false,121
h29-10-22,岡山県,3,2,false,落,内山あきら,内山晃,うちやま,63,男,希望の党,希望の党,true,元,社会保険労務士,21970,true,36.931,false,121
h29-10-22,岡山県,3,3,false,落,平沼正二郎,,ひらぬましょうじろう,37,男,（無所属）,無所属,false,新,リブート株式会社代表取締役,55947,false,,false,121
h29-10-22,岡山県,3,4,true,当,あべ俊子,阿部俊子,としこ,58,女,（無所属）,無所属,false,前,政党役員,59488,false,,false,121
h29-10-22,岡山県,4,1,true,当,橋本がく,橋本岳,はしもと,43,男,自由民主党,自由民主党,true,前,自由民主党岡山県支部連合会会長,93172,true,100.000,false,121
h29-10-22,岡山県,4,2,false,落,柚木みちよし,柚木道義,ゆのき,45,男,希望の党,希望の党,true,前,政党役員,72280,true,77.576,false,121
h29-10-22,岡山県,4,3,false,落,平林明成,,ひらばやしあきなり,62,男,日本共産党,日本共産党,true,新,無職,13907,false,,false,121
h29-10-22,岡山県,5,1,false,落,みいみ芳明,美見芳明,よしあき,60,男,日本共産党,日本共産党,true,新,党西部地区委員長,13649,false,,false,121
h29-10-22,岡山県,5,2,false,落,たるい良和,井良和,よしかず,50,男,希望の党,希望の党,true,元,有限会社やったるいモード代表取締役,26901,true,26.711,false,121
h29-10-22,岡山県,5,3,true,当,加藤勝信,,かとうかつのぶ,61,男,自由民主党,自由民主党,true,前,選挙区支部長,100708,true,100.000,false,121
h29-10-22,広島県,1,1,true,当,岸田文雄,,きしだふみお,60,男,自由民主党,自由民主党,true,前,自由民主党広島県第一選挙区支部長,113239,true,100.000,false,122
h29-10-22,広島県,1,2,false,落,大西オサム,大西理,おおにし,51,男,日本共産党,日本共産党,true,新,政党職員,32011,false,,false,122
h29-10-22,広島県,2,1,true,当,平口ひろし,平口洋,ひらぐち,69,男,自由民主党,自由民主党,true,前,自由民主党広島県第二選挙区支部長,96718,true,100.000,false,122
h29-10-22,広島県,2,2,false,落,水野よしひろ,水野善丈,みずの,26,男,（幸福実現党）,幸福実現党,false,新,幸福実現党広島県本部代表,2403,false,,false,122
h29-10-22,広島県,2,3,false,落,はいおか香奈,灰岡香奈,かな,34,女,日本維新の会,日本維新の会,true,新,政党役員,18128,true,,true,122
h29-10-22,広島県,2,4,false,落,藤本さとし,藤本聡志,ふじもと,63,男,日本共産党,日本共産党,true,新,政党役員,16393,false,,false,122
h29-10-22,広島県,2,5,false,落,松本大輔,,まつもとだいすけ,46,男,希望の党,希望の党,true,元,政党役員,68309,true,70.626,false,122
h29-10-22,広島県,3,1,false,落,塩村あやか,塩村文夏,しおむら,39,女,（無所属）,無所属,false,新,団体役員,61976,false,,false,122
h29-10-22,広島県,3,2,true,当,河井克行,,かわいかつゆき,54,男,自由民主党,自由民主党,true,前,自由民主党広島県第三選挙区支部長,82998,true,100.000,false,122
h29-10-22,広島県,3,3,false,落,野村まさてる,野村昌央,のむら,35,男,（幸福実現党）,幸福実現党,false,新,幸福実現党広島県本部副代表,2720,false,,false,122
h29-10-22,広島県,3,4,false,落,今枝仁,,いまえだじん,47,男,日本維新の会,日本維新の会,true,新,弁護士法人代表,23779,true,28.650,false,122
h29-10-22,広島県,3,5,false,落,玉田憲勲,,たまだのりたか,60,男,（無所属）,無所属,false,新,医師,1978,false,,false,122
h29-10-22,広島県,3,6,false,落,西本昭彦,,にしもとあきひこ,72,男,（無所属）,無所属,false,新,農業,1753,false,,false,122
h29-10-22,広島県,4,1,false,落,中石ひとし,中石仁,なかいし,54,男,日本共産党,日本共産党,true,新,日本共産党広島市東地区委員会常任委員,10884,false,,false,122
h29-10-22,広島県,4,2,false,落,空本せいき,空本誠喜,そらもと,53,男,日本維新の会,日本維新の会,true,元,会社役員,28562,true,44.001,false,122
h29-10-22,広島県,4,3,true,当,新谷正義,,しんたにまさよし,42,男,自由民主党,自由民主党,true,前,医師,64911,true,100.000,false,122
h29-10-22,広島県,4,4,false,落,落合洋司,,おちあいようじ,53,男,（無所属）,無所属,false,新,弁護士,7210,false,,false,122
h29-10-22,広島県,4,5,false,落,えびす圭二,恵飛須圭二,けいじ,34,男,（無所属）,無所属,false,新,団体役員,20366,false,,false,122
h29-10-22,広島県,4,6,false,落,上野かんじ,上野寛治,うえの,35,男,希望の党,希望の党,true,新,株式会社はーとふるケアサービス社員,16803,true,25.886,false,122
h29-10-22,広島県,5,1,false,落,尾崎ひかる,尾﨑光,おざき,64,男,日本共産党,日本共産党,true,新,政党役員,14356,false,,false,122
h29-10-22,広島県,5,2,true,当,てらだ稔,寺田稔,みのる,59,男,自由民主党,自由民主党,true,前,自由民主党広島県第五選挙区支部長,86193,true,100.000,false,122
h29-10-22,広島県,5,3,false,落,はしもと琴絵,橋本琴絵,ことえ,28,女,希望の党,希望の党,true,新,政党役員,27912,true,32.383,false,122
h29-10-22,広島県,6,1,false,落,こじま敏文,小島敏文,としふみ,67,男,自由民主党,自由民主党,true,前,自由民主党広島県第六選挙区支部長,69209,true,80.836,false,122
h29-10-22,広島県,6,2,false,落,寺田あきみつ,寺田明充,てらだ,66,男,日本共産党,日本共産党,true,新,無職,14585,false,,false,122
h29-10-22,広島県,6,3,true,当,佐藤こうじ,佐藤公治,さとう,58,男,希望の党,希望の党,true,元,長谷建設株式会社取締役,85616,true,100.000,false,122
h29-10-22,広島県,7,1,false,落,さとう広典,佐藤広典,ひろのり,41,男,希望の党,希望の党,true,新,政党役員,54898,true,49.660,false,122
h29-10-22,広島県,7,2,true,当,小林史明,,こばやしふみあき,34,男,自由民主党,自由民主党,true,前,自由民主党広島県第七選挙区支部長,110547,true,100.000,false,123
h29-10-22,広島県,7,3,false,落,しげむら幸司,重村幸司,こうじ,66,男,日本共産党,日本共産党,true,新,日本共産党福山市委員会委員長,17384,false,,false,123
h29-10-22,山口県,1,1,false,落,五島博,,ごとうひろし,61,男,日本共産党,日本共産党,true,新,政党職員,17924,false,,false,123
h29-10-22,山口県,1,2,true,当,高村正大,,こうむらまさひろ,46,男,自由民主党,自由民主党,true,新,自由民主党山口県第一選挙区支部長,133221,true,100.000,false,123
h29-10-22,山口県,1,3,false,落,大内一也,,おおうちかずや,44,男,希望の党,希望の党,true,新,会社代表取締役,36582,true,27.459,false,123
h29-10-22,山口県,1,4,false,落,かわい美和子,河井美和子,みわこ,55,女,（幸福実現党）,幸福実現党,false,新,団体職員,5070,false,,false,123
h29-10-22,山口県,2,1,false,落,松田一志,,まつだかずし,60,男,日本共産党,日本共産党,true,新,政党職員,40051,false,,false,123
h29-10-22,山口県,2,2,true,当,岸信夫,,きしのぶお,58,男,自由民主党,自由民主党,true,前,自由民主党山口県第二選挙区支部長,113012,true,100.000,false,123
h29-10-22,山口県,3,1,true,当,河村建夫,,かわむらたけお,74,男,自由民主党,自由民主党,true,前,無職,103173,false,,false,123
h29-10-22,山口県,3,2,false,落,坂本史子,,さかもとふみこ,62,女,立憲民主党,立憲民主党,true,新,党役員,41497,true,40.220,false,123
h29-10-22,山口県,4,1,true,当,あべ晋三,安倍晋三,しんぞう,63,男,自由民主党,自由民主党,true,前,自由民主党総裁,104825,false,,false,123
h29-10-22,山口県,4,2,false,落,藤田ときお,藤田時雄,ふじた,63,男,希望の党,希望の党,true,新,政党役員,18567,true,17.712,false,123
h29-10-22,山口県,4,3,false,落,西岡広伸,,にしおかひろのぶ,54,男,日本共産党,日本共産党,true,新,政党職員,13721,false,,false,123
h29-10-22,山口県,4,4,false,落,黒川あつひこ,黒川敦彦,くろかわ,39,男,（無所属）,無所属,false,新,市民団体代表,6687,false,,false,123
h29-10-22,山口県,4,5,false,落,コオリ昭浩,郡昭浩,あきひろ,56,男,（無所属）,無所属,false,新,無職,645,false,,false,123
h29-10-22,徳島県,1,1,false,落,山本千代子,,やまもとちよこ,68,女,日本共産党,日本共産党,true,新,無職,15622,false,,false,123
h29-10-22,徳島県,1,2,true,当,後藤田まさずみ,後藤田正純,ごとうだ,48,男,自由民主党,自由民主党,true,前,自由民主党徳島県第一選挙区支部長,90281,true,100.000,false,123
h29-10-22,徳島県,1,3,false,落,にき博文,仁木博文,ひろぶみ,51,男,希望の党,希望の党,true,元,医師,69442,true,76.917,false,123
h29-10-22,徳島県,2,1,false,落,久保たかゆき,久保孝之,くぼ,54,男,日本共産党,日本共産党,true,新,日本共産党徳島地区委員長,25726,false,,false,123
h29-10-22,徳島県,2,2,true,当,山口俊一,,やまぐちしゅんいち,67,男,自由民主党,自由民主党,true,前,自由民主党徳島県第二選挙区支部長,81616,true,100.000,false,123
h29-10-22,徳島県,2,3,false,落,福山まさとし,福山正敏,ふくやま,46,男,（幸福実現党）,幸福実現党,false,新,団体職員,7671,false,,false,123
h29-10-22,香川県,1,1,false,落,小川じゅんや,小川淳也,おがわ,46,男,希望の党,希望の党,true,前,前衆議院議員,79383,true,97.323,false,123
h29-10-22,香川県,1,2,true,当,平井たくや,平井卓也,ひらい,59,男,自由民主党,自由民主党,true,前,自由民主党香川県第一選挙区支部長,81566,true,100.000,false,123
h29-10-22,香川県,2,1,false,落,せと隆一,瀬戸隆一,たかかず,52,男,自由民主党,自由民主党,true,前,自由民主党香川県第二選挙区支部長,59949,true,72.802,false,123
h29-10-22,香川県,2,2,true,当,たまき雄一郎,玉木雄一郎,ゆういちろう,48,男,希望の党,希望の党,true,前,前衆議院議員,82345,true,100.000,false,124
h29-10-22,香川県,2,3,false,落,河村ただし,河村整,かわむら,58,男,日本共産党,日本共産党,true,新,政党職員,6098,false,,false,124
h29-10-22,香川県,3,1,false,落,藤田伸二,,ふじたしんじ,62,男,社会民主党,社会民主党,true,新,社会民主党香川県連合常任幹事,36735,true,44.730,false,124
h29-10-22,香川県,3,2,true,当,大野敬太郎,,おおのけいたろう,48,男,自由民主党,自由民主党,true,前,自由民主党香川県第三選挙区支部長,82125,true,100.000,false,124
h29-10-22,愛媛県,1,1,true,当,塩崎やすひさ,塩崎恭久,しおざき,66,男,自由民主党,自由民主党,true,前,選挙区支部長,112930,true,100.000,false,124
h29-10-22,愛媛県,1,2,false,落,石本憲一,,いしもとけんいち,70,男,日本共産党,日本共産党,true,新,政党役員,18675,false,,false,124
h29-10-22,愛媛県,1,3,false,落,富永きよ,富永喜代,とみなが,50,女,希望の党,希望の党,true,新,富永ペインクリニック院長,42600,true,37.722,false,124
h29-10-22,愛媛県,2,1,false,落,西岡あらた,西岡新,にしおか,44,男,日本維新の会,日本維新の会,true,元,日本給食設備株式会社取締役,33894,true,54.216,false,124
h29-10-22,愛媛県,2,2,true,当,村上誠一郎,,むらかみせいいちろう,65,男,自由民主党,自由民主党,true,前,選挙区支部長,62516,true,100.000,false,124
h29-10-22,愛媛県,2,3,false,落,一色一正,,いっしきかずまさ,67,男,日本共産党,日本共産党,true,新,政党役員,10525,false,,false,124
h29-10-22,愛媛県,2,4,false,落,横山ひろゆき,横山博幸,よこやま,66,男,希望の党,希望の党,true,前,無職,21044,true,33.661,false,124
h29-10-22,愛媛県,3,1,false,落,白石ひろき,白石寛樹,しらいし,29,男,自由民主党,自由民主党,true,新,選挙区支部長,53910.096,true,75.952,false,124
h29-10-22,愛媛県,3,2,false,落,国田むつみ,國田睦,くにた,65,女,日本共産党,日本共産党,true,新,無職,6226,false,,false,124
h29-10-22,愛媛県,3,3,false,落,森田こうじ,森田浩二,もりた,57,男,（幸福実現党）,幸福実現党,false,新,団体職員,2641,false,,false,124
h29-10-22,愛媛県,3,4,true,当,白石洋一,,しらいしよういち,54,男,希望の党,希望の党,true,元,政党役員,70978.901,true,100.000,false,124
h29-10-22,愛媛県,4,1,true,当,山本公一,,やまもとこういち,70,男,自由民主党,自由民主党,true,前,選挙区支部長,80589,true,100.000,false,124
h29-10-22,愛媛県,4,2,false,落,桜内ふみき,桜内文城,さくらうち,52,男,希望の党,希望の党,true,元,公認会計士,56781,true,70.457,false,124
h29-10-22,愛媛県,4,3,false,落,西井直人,,にしいなおひと,60,男,日本共産党,日本共産党,true,新,政党役員,10748,false,,false,124
h29-10-22,高知県,1,1,false,落,大石宗,,おおいししゅう,37,男,希望の党,希望の党,true,新,無職,45190,true,55.329,false,124
h29-10-22,高知県,1,2,false,落,松本けんじ,仲江顕治,まつもと,33,男,日本共産党,日本共産党,true,新,団体職員,25542,false,,false,124
h29-10-22,高知県,1,3,true,当,中谷元,,なかたにげん,60,男,自由民主党,自由民主党,true,前,無職,81675,true,100.000,false,124
h29-10-22,高知県,2,1,true,当,広田一,,ひろたはじめ,49,男,（無所属）,無所属,false,新,会社役員,92179,false,,false,124
h29-10-22,高知県,2,2,false,落,山本有二,,やまもとゆうじ,65,男,自由民主党,自由民主党,true,前,自由民主党高知県第２選挙区支部支部長,71029,true,77.055,false,124
h29-10-22,福岡県,1,1,false,落,山本ごうせい,山本剛正,やまもと,45,男,立憲民主党,立憲民主党,true,元,政党役員,51063,true,52.223,false,124
h29-10-22,福岡県,1,2,false,落,石井ひでとし,石井英俊,いしい,41,男,希望の党,希望の党,true,新,NPO法人理事長,35870,true,36.685,false,125
h29-10-22,福岡県,1,3,false,落,立川孝彦,,たちかわたかひこ,66,男,日本共産党,日本共産党,true,新,政党役員,14158,false,,false,125
h29-10-22,福岡県,1,4,true,当,井上たかひろ,井上貴博,いのうえ,55,男,自由民主党,自由民主党,true,前,選挙区支部長,97777,true,100.000,false,125
h29-10-22,福岡県,2,1,true,当,おにき誠,鬼木誠,まこと,45,男,自由民主党,自由民主党,true,前,選挙区支部長,109098,true,100.000,false,125
h29-10-22,福岡県,2,2,false,落,いなとみ修二,稲富修二,しゅうじ,47,男,希望の党,希望の党,true,元,政党役員,100938,true,92.520,false,125
h29-10-22,福岡県,2,3,false,落,松尾りつ子,松尾律子,まつおこ,45,女,日本共産党,日本共産党,true,新,政党役員,17594,false,,false,125
h29-10-22,福岡県,3,1,false,落,山内康一,,やまうちこういち,44,男,立憲民主党,立憲民主党,true,元,政党役員,94772,true,69.430,false,125
h29-10-22,福岡県,3,2,true,当,古賀あつし,古賀篤,こが,45,男,自由民主党,自由民主党,true,前,選挙区支部長,136499,true,100.000,false,125
h29-10-22,福岡県,4,1,true,当,宮内ひでき,宮内秀樹,みやうち,55,男,自由民主党,自由民主党,true,前,選挙区支部長,104726,true,100.000,false,125
h29-10-22,福岡県,4,2,false,落,かわの正美,河野正美,まさみ,56,男,日本維新の会,日本維新の会,true,前,医師,51426,true,49.105,false,125
h29-10-22,福岡県,4,3,false,落,しんどめ清隆,新留清隆,きよたか,62,男,日本共産党,日本共産党,true,新,政党役員,32340,false,,false,125
h29-10-22,福岡県,5,1,true,当,原田よしあき,原田義昭,はらだ,73,男,自由民主党,自由民主党,true,前,弁護士,123758,true,100.000,false,125
h29-10-22,福岡県,5,2,false,落,くすだ大蔵,楠田大蔵,だいぞう,42,男,希望の党,希望の党,true,元,無職,96675,true,78.116,false,125
h29-10-22,福岡県,5,3,false,落,田中ようじ,田中陽二,たなか,61,男,日本共産党,日本共産党,true,新,政党職員,24715,false,,false,125
h29-10-22,福岡県,6,1,false,落,西原ただひろ,西原忠弘,にしはら,62,男,（幸福実現党）,幸福実現党,false,新,幸福実現党福岡県本部総務会長,6093,false,,false,125
h29-10-22,福岡県,6,2,false,落,小林とき子,小林解子,こばやしこ,37,女,日本共産党,日本共産党,true,新,政党役員,17451,false,,false,125
h29-10-22,福岡県,6,3,true,当,はとやま二郎,鳩山二郎,じろう,38,男,自由民主党,自由民主党,true,前,衆議院支部長,131244,true,100.000,false,125
h29-10-22,福岡県,6,4,false,落,新井ふみ子,新井富美子,あらいこ,50,女,（無所属）,無所属,false,新,政党役員,43175,false,,false,125
h29-10-22,福岡県,7,1,false,落,江口まなぶ,江口学,えぐち,43,男,日本共産党,日本共産党,true,新,政党職員,19953,false,,false,125
h29-10-22,福岡県,7,2,false,落,はら圭助,原圭助,けいすけ,39,男,希望の党,希望の党,true,新,政党役員,48190,true,52.679,false,125
h29-10-22,福岡県,7,3,true,当,藤丸さとし,藤丸敏,ふじまる,57,男,自由民主党,自由民主党,true,前,自由民主党福岡県第７選挙区支部長,91477,true,100.000,false,125
h29-10-22,福岡県,8,1,true,当,あそう太郎,麻生太郎,たろう,77,男,自由民主党,自由民主党,true,前,政党役員,135334,false,,false,125
h29-10-22,福岡県,8,2,false,落,宮嶋つや子,,みやじまこ,66,女,日本共産党,日本共産党,true,新,無職,52027,false,,false,125
h29-10-22,福岡県,9,1,false,落,まじま省三,真島省三,しょうぞう,54,男,日本共産党,日本共産党,true,前,日本共産党准中央委員,29635,true,32.448,false,125
h29-10-22,福岡県,9,2,false,落,おがた林太郎,緒方林太郎,りんたろう,44,男,希望の党,希望の党,true,前,政党役員,78833,true,86.317,false,126
h29-10-22,福岡県,9,3,true,当,みはら朝彦,三原朝彦,あさひこ,70,男,自由民主党,自由民主党,true,前,選挙区支部長,91329,true,100.000,false,126
h29-10-22,福岡県,10,1,false,落,田村たかあき,田村貴昭,たむら,56,男,日本共産党,日本共産党,true,前,日本共産党准中央委員,30792,true,35.121,false,126
h29-10-22,福岡県,10,2,true,当,山本幸三,,やまもとこうぞう,69,男,自由民主党,自由民主党,true,前,自由民主党福岡県衆議院第１０選挙区支部長,87674,true,100.000,false,126
h29-10-22,福岡県,10,3,false,落,きいたかし,城井崇,,44,男,希望の党,希望の党,true,元,政党役員,80073,true,91.330,false,126
h29-10-22,福岡県,11,1,false,落,村上とものぶ,村上智信,むらかみ,48,男,希望の党,希望の党,true,新,自営業,42335,true,52.182,false,126
h29-10-22,福岡県,11,2,true,当,たけだ良太,武田良太,りょうた,49,男,自由民主党,自由民主党,true,前,選挙区支部長,81129,true,100.000,false,126
h29-10-22,福岡県,11,3,false,落,たけうち信昭,竹内信昭,のぶあき,64,男,社会民主党,社会民主党,true,新,団体役員,22822,true,28.130,false,126
h29-10-22,佐賀県,1,1,false,落,岩田かずちか,岩田和親,いわた,44,男,自由民主党,自由民主党,true,前,自由民主党佐賀県第一選挙区支部支部長,78972,true,74.864,false,126
h29-10-22,佐賀県,1,2,false,落,中島とおる,中島徹,なかしま,43,男,（幸福実現党）,幸福実現党,false,新,団体職員,5086,false,,false,126
h29-10-22,佐賀県,1,3,true,当,原口一博,,はらぐちかずひろ,58,男,（無所属）,無所属,false,前,政党役員,105487,false,,false,126
h29-10-22,佐賀県,2,1,false,落,大森ひとし,大森斉,おおもり,62,男,日本共産党,日本共産党,true,新,政党役員,7920,false,,false,126
h29-10-22,佐賀県,2,2,true,当,大串ひろし,大串博志,おおぐし,52,男,希望の党,希望の党,true,前,政党役員,105921,true,100.000,false,126
h29-10-22,佐賀県,2,3,false,落,古川康,,ふるかわやすし,59,男,自由民主党,自由民主党,true,前,自由民主党佐賀県第二選挙区支部支部長,99103,true,93.563,false,126
h29-10-22,長崎県,1,1,false,落,冨岡勉,,とみおかつとむ,69,男,自由民主党,自由民主党,true,前,医師,80049,true,88.384,false,126
h29-10-22,長崎県,1,2,true,当,西岡秀子,,にしおかひでこ,53,女,希望の党,希望の党,true,新,政党役員,90569,true,100.000,false,126
h29-10-22,長崎県,1,3,false,落,牧山隆,,まきやまたかし,60,男,日本共産党,日本共産党,true,新,政党役員,16011,false,,false,126
h29-10-22,長崎県,2,1,false,落,近藤いちう,近藤一宇,こんどう,68,男,日本共産党,日本共産党,true,新,無職,15261,false,,false,126
h29-10-22,長崎県,2,2,false,落,山口はつみ,山口初實,やまぐち,69,男,希望の党,希望の党,true,新,無職,57538,true,58.787,false,126
h29-10-22,長崎県,2,3,true,当,加藤かんじ,加藤寛治,かとう,71,男,自由民主党,自由民主党,true,前,農業,97874,true,100.000,false,126
h29-10-22,長崎県,3,1,false,落,すえつぐ精一,末次精一,せいいち,54,男,希望の党,希望の党,true,新,特定非営利活動法人ハッピーワーク理事長,35554,true,42.330,false,126
h29-10-22,長崎県,3,2,false,落,石丸完治,,いしまるかんじ,68,男,日本共産党,日本共産党,true,新,日本共産党長崎県委員会職員,12638,false,,false,126
h29-10-22,長崎県,3,3,true,当,谷川やいち,谷川彌一,たにがわ,76,男,自由民主党,自由民主党,true,前,自由民主党長崎県第三選挙区支部支部長,83992,false,,false,126
h29-10-22,長崎県,3,4,false,落,くちいし竜三,口石竜三,りゅうぞう,48,男,日本維新の会,日本維新の会,true,新,株式会社Doitプランニング社員,8469,true,,true,126
h29-10-22,長崎県,4,1,true,当,北村誠吾,,きたむらせいご,70,男,自由民主党,自由民主党,true,前,選挙区支部長,73899,true,100.000,false,127
h29-10-22,長崎県,4,2,false,落,宮島大すけ,宮島大典,みやじまだい,54,男,希望の党,希望の党,true,元,無職,61137,true,82.730,false,127
h29-10-22,長崎県,4,3,false,落,石川さとる,石川悟,いしかわ,65,男,日本共産党,日本共産党,true,新,政党役員,10459,false,,false,127
h29-10-22,熊本県,1,1,true,当,木原みのる,木原稔,きはら,48,男,自由民主党,自由民主党,true,前,財務副大臣,123431,true,100.000,false,127
h29-10-22,熊本県,1,2,false,落,松野頼久,,まつのよりひさ,57,男,希望の党,希望の党,true,前,政党役員,96374,true,78.079,false,127
h29-10-22,熊本県,2,1,false,落,西野だいすけ,西野太亮,にしの,39,男,（無所属）,無所属,false,新,無職,62575,false,,false,127
h29-10-22,熊本県,2,2,false,落,木下じゅんこ,木下順子,きのした,58,女,（幸福実現党）,幸福実現党,false,新,販売員,6495,false,,false,127
h29-10-22,熊本県,2,3,true,当,野田たけし,野田毅,のだ,76,男,自由民主党,自由民主党,true,前,無職,86027,false,,false,127
h29-10-22,熊本県,2,4,false,落,和田かなめ,和田要,わだ,68,男,社会民主党,社会民主党,true,新,大学教員,26074,true,30.309,false,127
h29-10-22,熊本県,3,1,false,落,せきねしずか,関根静香,,27,女,日本共産党,日本共産党,true,新,団体職員,46392,false,,false,127
h29-10-22,熊本県,3,2,true,当,坂本てつし,坂本哲志,さかもと,66,男,自由民主党,自由民主党,true,前,自由民主党熊本県第三選挙区支部長,129312,false,,false,127
h29-10-22,熊本県,4,1,false,落,やがみ雅義,矢上雅義,まさよし,57,男,立憲民主党,立憲民主党,true,元,会社役員,89279,true,59.340,false,127
h29-10-22,熊本県,4,2,true,当,金子やすし,金子恭之,かねこ,56,男,自由民主党,自由民主党,true,前,自由民主党熊本県第４選挙区支部長,150453,false,,false,127
h29-10-22,大分県,1,1,false,落,吉良州司,,きらしゅうじ,59,男,希望の党,希望の党,true,前,前衆議院議員,87392,true,96.649,false,127
h29-10-22,大分県,1,2,false,落,小手川めぐみ,小手川恵,こてがわ,61,女,日本共産党,日本共産党,true,新,無職,17082,false,,false,127
h29-10-22,大分県,1,3,true,当,穴見陽一,,あなみよういち,48,男,自由民主党,自由民主党,true,前,政党役員,90422,true,100.000,false,127
h29-10-22,大分県,2,1,false,落,吉川はじめ,吉川元,よしかわ,51,男,社会民主党,社会民主党,true,前,政党役員,70858,true,78.780,false,127
h29-10-22,大分県,2,2,false,落,上田あつこ,上田敦子,うえだ,50,女,（幸福実現党）,幸福実現党,false,新,団体職員,8033,false,,false,127
h29-10-22,大分県,2,3,true,当,えとう征士郎,衛藤征士郎,せいしろう,76,男,自由民主党,自由民主党,true,前,選挙区支部長,89944,false,,false,127
h29-10-22,大分県,3,1,true,当,岩屋たけし,岩屋毅,いわや,60,男,自由民主党,自由民主党,true,前,政党選挙区支部長,99412,true,100.000,false,127
h29-10-22,大分県,3,2,false,落,横光克彦,武藤勝彦,よこみつかつひこ,73,男,立憲民主党,立憲民主党,true,元,俳優,84133,true,84.630,false,127
h29-10-22,宮崎県,1,1,false,落,外山いつき,外山斎,とやま,41,男,希望の党,希望の党,true,新,医療法人理事,57047,true,60.188,false,127
h29-10-22,宮崎県,1,2,false,落,内田静雄,,うちだしずお,68,男,日本共産党,日本共産党,true,新,無職,19937,false,,false,127
h29-10-22,宮崎県,1,3,true,当,たけい俊輔,武井俊輔,しゅんすけ,42,男,自由民主党,自由民主党,true,前,選挙区支部長,94780,true,100.000,false,127
h29-10-22,宮崎県,2,1,false,落,こうの一郎,河野一郎,いちろう,57,男,（幸福実現党）,幸福実現党,false,新,幸福実現党宮崎第２選挙区支部長,12757,false,,false,128
h29-10-22,宮崎県,2,2,false,落,黒木万治,,くろきまんじ,69,男,日本共産党,日本共産党,true,新,日向市議会議員,29831,false,,false,128
h29-10-22,宮崎県,2,3,true,当,江藤拓,,えとうたく,57,男,自由民主党,自由民主党,true,前,選挙区支部長,98170,true,100.000,false,128
h29-10-22,宮崎県,3,1,false,落,井福美年,,いふくみとし,68,男,日本共産党,日本共産党,true,新,無職,14942,false,,false,128
h29-10-22,宮崎県,3,2,true,当,ふるかわよしひさ,古川禎久,,52,男,自由民主党,自由民主党,true,前,選挙区支部長,98008,true,100.000,false,128
h29-10-22,宮崎県,3,3,false,落,花輪ともふみ,花輪智史,はなわ,51,男,希望の党,希望の党,true,新,無職,28286,true,28.860,false,128
h29-10-22,鹿児島県,1,1,true,当,川内ひろし,川内博史,かわうち,55,男,立憲民主党,立憲民主党,true,元,政党役員,76699,true,100.000,false,128
h29-10-22,鹿児島県,1,2,false,落,みやざき一博,宮﨑一博,かずひろ,57,男,（無所属）,無所属,false,新,宮﨑一博税理士事務所所長,5066,false,,false,128
h29-10-22,鹿児島県,1,3,false,落,山之内つよし,山之内毅,やまのうち,35,男,日本維新の会,日本維新の会,true,元,蒲生八幡神社神職,26895,true,35.065,false,128
h29-10-22,鹿児島県,1,4,false,落,やすおか宏武,保岡広武,ひろたけ,44,男,自由民主党,自由民主党,true,新,秘書,74831,false,,false,128
h29-10-22,鹿児島県,2,1,false,落,はやし健二,林健二,けんじ,40,男,（無所属）,無所属,false,新,株式会社ライズカレント役員,33317,false,,false,128
h29-10-22,鹿児島県,2,2,false,落,祝迫みつはる,祝迫光治,いわいざこ,74,男,日本共産党,日本共産党,true,新,無職,16280,false,,false,128
h29-10-22,鹿児島県,2,3,false,落,さいとうカヨ,齋藤佳代,,38,女,希望の党,希望の党,true,新,ＪＡいぶすき職員,43331,true,44.331,false,128
h29-10-22,鹿児島県,2,4,true,当,金子万寿夫,,かねこますお,70,男,自由民主党,自由民主党,true,前,選挙区支部長,97743,true,100.000,false,128
h29-10-22,鹿児島県,3,1,false,落,野間たけし,野間健,のま,59,男,希望の党,希望の党,true,前,政党役員,90240,true,88.038,false,128
h29-10-22,鹿児島県,3,2,true,当,小里やすひろ,小里泰弘,おざと,59,男,自由民主党,自由民主党,true,前,政党役員,102501,true,100.000,false,128
h29-10-22,鹿児島県,3,3,false,落,山口ゆうた,山口勇太,やまぐち,26,男,日本共産党,日本共産党,true,新,日本共産党鹿児島県委員会青年学生対策委員,10605,false,,false,128
h29-10-22,鹿児島県,4,1,true,当,森山ひろし,森山,もりやま,72,男,自由民主党,自由民主党,true,前,自由民主党鹿児島県連会長,128112,true,100.000,false,128
h29-10-22,鹿児島県,4,2,false,落,野呂正和,,のろまさかず,66,男,社会民主党,社会民主党,true,新,団体役員,52891,true,41.284,false,128
h29-10-22,沖縄県,1,1,false,落,コクバ幸之助,國場幸之助,こうのすけ,44,男,自由民主党,自由民主党,true,前,自由民主党沖縄県第一選挙区支部長,54468,true,89.874,false,128
h29-10-22,沖縄県,1,2,true,当,あかみね政賢,赤嶺政賢,せいけん,69,男,日本共産党,日本共産党,true,前,無職,60605,true,100.000,false,128
