election_id,prefecture,party,votes_male,votes_female,votes_total,source_page
h29-10-22,埼玉県,希望の党,776500,108069,884569,26
h29-10-22,埼玉県,公明党,,,,26
h29-10-22,千葉県,自由民主党,1236188,,1236188,26
h29-10-22,千葉県,立憲民主党,343435,,343435,26
h29-10-22,千葉県,希望の党,360573,193129,553702,26
h29-10-22,千葉県,公明党,,,,26
h29-10-22,東京都,自由民主党,2316037.861,197371.915,2513409.776,26
h29-10-22,東京都,立憲民主党,1112886.078,174647,1287533.078,26
h29-10-22,東京都,希望の党,844400,324364,1168764,26
h29-10-22,東京都,公明党,112597,,112597,26
h29-10-22,神奈川県,自由民主党,1718591,117003,1835594,26
h29-10-22,神奈川県,立憲民主党,252129,200761,452890,26
h29-10-22,神奈川県,希望の党,691066,152574,843640,26
h29-10-22,神奈川県,公明党,82788,,82788,26
h29-10-22,新潟県,自由民主党,476491,87524,564015,26
h29-10-22,新潟県,立憲民主党,,128045,128045,26
h29-10-22,新潟県,希望の党,,,,26
h29-10-22,新潟県,公明党,,,,26
h29-10-22,富山県,自由民主党,309765,,309765,26
h29-10-22,富山県,立憲民主党,,,,26
h29-10-22,富山県,希望の党,62066,,62066,26
h29-10-22,富山県,公明党,,,,26
h29-10-22,石川県,自由民主党,311005,,311005,26
h29-10-22,石川県,立憲民主党,,,,26
h29-10-22,石川県,希望の党,78306,119705,198011,26
h29-10-22,石川県,公明党,,,,26
h29-10-22,福井県,自由民主党,80895,116969,197864,26
h29-10-22,福井県,立憲民主党,,,,26
h29-10-22,福井県,希望の党,119623,,119623,26
h29-10-22,福井県,公明党,,,,26
h29-10-22,山梨県,自由民主党,105876,,105876,26
h29-10-22,山梨県,立憲民主党,22684,,22684,26
h29-10-22,山梨県,希望の党,9719,,9719,26
h29-10-22,山梨県,公明党,,,,26
h29-10-22,長野県,自由民主党,387607,,387607,26
h29-10-22,長野県,立憲民主党,,,,26
h29-10-22,長野県,希望の党,290173,,290173,26
h29-10-22,長野県,公明党,,,,26
h29-10-22,岐阜県,自由民主党,444172,103453,547625,26
h29-10-22,岐阜県,立憲民主党,,,,26
h29-10-22,岐阜県,希望の党,218756,,218756,26
h29-10-22,岐阜県,公明党,,,,26
h29-10-22,静岡県,自由民主党,756968,96500,853468,26
h29-10-22,静岡県,立憲民主党,64914,,64914,26
h29-10-22,静岡県,希望の党,584673,,584673,26
h29-10-22,静岡県,公明党,,,,26
h29-10-22,愛知県,自由民主党,1417746,,1417746,26
h29-10-22,愛知県,立憲民主党,247456,,247456,26
h29-10-22,愛知県,希望の党,749231,150804,900035,26
h29-10-22,愛知県,公明党,,,,26
h29-10-22,三重県,自由民主党,377366,,377366,26
h29-10-22,三重県,立憲民主党,,,,26
h29-10-22,三重県,希望の党,68978,,68978,26
h29-10-22,三重県,公明党,,,,26
h29-10-22,滋賀県,自由民主党,317526,,317526,26
h29-10-22,滋賀県,立憲民主党,,,,26
h29-10-22,滋賀県,希望の党,123335,48018,171353,26
h29-10-22,滋賀県,公明党,,,,26
h29-10-22,京都府,自由民主党,373982,56534,430516,26
h29-10-22,京都府,立憲民主党,,,,26
h29-10-22,京都府,希望の党,254005,36134,290139,26
h29-10-22,京都府,公明党,,,,26
h29-10-22,大阪府,自由民主党,960443.645,151703,1112146.645,26
h29-10-22,大阪府,立憲民主党,249534,123806,373340,26
h29-10-22,大阪府,希望の党,,,,26
h29-10-22,大阪府,公明党,356808,,356808,26
h29-10-22,兵庫県,自由民主党,1001206,,1001206,26
h29-10-22,兵庫県,立憲民主党,69878,,69878,26
h29-10-22,兵庫県,希望の党,381155,22338,403493,26
h29-10-22,兵庫県,公明党,183465,,183465,26
h29-10-22,奈良県,自由民主党,212899,124508,337407,26
h29-10-22,奈良県,立憲民主党,,,,26
h29-10-22,奈良県,希望の党,196187,,196187,26
h29-10-22,奈良県,公明党,,,,26
h29-10-22,和歌山県,自由民主党,242371,,242371,26
h29-10-22,和歌山県,立憲民主党,,,,26
h29-10-22,和歌山県,希望の党,93912.107,,93912.107,26
h29-10-22,和歌山県,公明党,,,,26
h29-10-22,鳥取県,自由民主党,179252,,179252,26
h29-10-22,鳥取県,立憲民主党,,,,26
h29-10-22,鳥取県,希望の党,53312,,53312,26
h29-10-22,鳥取県,公明党,,,,26
h29-10-22,島根県,自由民主党,218845,,218845,26
h29-10-22,島根県,立憲民主党,,65285,65285,26
h29-10-22,島根県,希望の党,,,,26
h29-10-22,島根県,公明党,,,,26
h29-10-22,岡山県,自由民主党,354302,,354302,26
h29-10-22,岡山県,立憲民主党,56757,,56757,26
h29-10-22,岡山県,希望の党,175742,21551,197293,26
h29-10-22,岡山県,公明党,,,,26
h29-10-22,広島県,自由民主党,623815,,623815,26
h29-10-22,広島県,立憲民主党,,,,26
h29-10-22,広島県,希望の党,225626,27912,253538,26
h29-10-22,広島県,公明党,,,,26
h29-10-22,山口県,自由民主党,454231,,454231,26
h29-10-22,山口県,立憲民主党,,41497,41497,26
h29-10-22,山口県,希望の党,55149,,55149,26
h29-10-22,山口県,公明党,,,,26
h29-10-22,徳島県,自由民主党,171897,,171897,26
h29-10-22,徳島県,立憲民主党,,,,26
h29-10-22,徳島県,希望の党,69442,,69442,26
h29-10-22,徳島県,公明党,,,,26
h29-10-22,香川県,自由民主党,223640,,223640,26
h29-10-22,香川県,立憲民主党,,,,26
h29-10-22,香川県,希望の党,161728,,161728,26
h29-10-22,香川県,公明党,,,,26
h29-10-22,愛媛県,自由民主党,309945.096,,309945.096,26
h29-10-22,愛媛県,立憲民主党,,,,26
h29-10-22,愛媛県,希望の党,148803.901,42600,191403.901,26
h29-10-22,愛媛県,公明党,,,,26
h29-10-22,高知県,自由民主党,152704,,152704,26
h29-10-22,高知県,立憲民主党,,,,26
h29-10-22,高知県,希望の党,45190,,45190,26
h29-10-22,高知県,公明党,,,,26
h29-10-22,福岡県,自由民主党,1190045,,1190045,26
h29-10-22,福岡県,立憲民主党,145835,,145835,26
h29-10-22,福岡県,希望の党,482914,,482914,26
h29-10-22,福岡県,公明党,,,,26
h29-10-22,佐賀県,自由民主党,178075,,178075,26
h29-10-22,佐賀県,立憲民主党,,,,26
h29-10-22,佐賀県,希望の党,105921,,105921,26
h29-10-22,佐賀県,公明党,,,,26
h29-10-22,長崎県,自由民主党,335814,,335814,26
h29-10-22,長崎県,立憲民主党,,,,26
h29-10-22,長崎県,希望の党,154229,90569,244798,26
h29-10-22,長崎県,公明党,,,,26
h29-10-22,熊本県,自由民主党,489223,,489223,26
h29-10-22,熊本県,立憲民主党,89279,,89279,26
h29-10-22,熊本県,希望の党,96374,,96374,26
h29-10-22,熊本県,公明党,,,,26
h29-10-22,大分県,自由民主党,279778,,279778,26
h29-10-22,大分県,立憲民主党,84133,,84133,26
h29-10-22,大分県,希望の党,87392,,87392,26
h29-10-22,大分県,公明党,,,,26
h29-10-22,宮崎県,自由民主党,290958,,290958,26
h29-10-22,宮崎県,立憲民主党,,,,26
h29-10-22,宮崎県,希望の党,85333,,85333,26
h29-10-22,宮崎県,公明党,,,,26
h29-10-22,鹿児島県,自由民主党,403187,,403187,26
h29-10-22,鹿児島県,立憲民主党,76699,,76699,26
h29-10-22,鹿児島県,希望の党,90240,43331,133571,26
h29-10-22,鹿児島県,公明党,,,,26
h29-10-22,沖縄県,自由民主党,200914,66527,267441,26
h29-10-22,沖縄県,立憲民主党,,,,26
h29-10-22,沖縄県,希望の党,,,,26
h29-10-22,沖縄県,公明党,,,,26
h29-10-22,合計,自由民主党,24667202.602,1833574.033,26500776.635,26
h29-10-22,合計,立憲民主党,3606169.078,1120157,4726326.078,26
h29-10-22,合計,希望の党,9842133.615,1595468,11437601.615,26
h29-10-22,合計,公明党,832453,,832453,26
h29-10-22,北海道,日本共産党,124196,35543,159739,27
h29-10-22,北海道,日本維新の会,21643,,21643,27
h29-10-22,北海道,社会民主党,,,,27
h29-10-22,青森県,日本共産党,37007,19004,56011,27
h29-10-22,青森県,日本維新の会,,,,27
h29-10-22,青森県,社会民主党,,,,27
h29-10-22,岩手県,日本共産党,,21549,21549,27
h29-10-22,岩手県,日本維新の会,,,,27
h29-10-22,岩手県,社会民主党,,,,27
h29-10-22,宮城県,日本共産党,58795,,58795,27
h29-10-22,宮城県,日本維新の会,10001,,10001,27
h29-10-22,宮城県,社会民主党,,,,27
h29-10-22,秋田県,日本共産党,25858.392,13642,39500.392,27
h29-10-22,秋田県,日本維新の会,,,,27
h29-10-22,秋田県,社会民主党,,,,27
h29-10-22,山形県,日本共産党,37518.869,,37518.869,27
h29-10-22,山形県,日本維新の会,,,,27
h29-10-22,山形県,社会民主党,,,,27
h29-10-22,福島県,日本共産党,55121,,55121,27
h29-10-22,福島県,日本維新の会,,9685,9685,27
h29-10-22,福島県,社会民主党,8063,7186,15249,27
h29-10-22,茨城県,日本共産党,69758,66173,135931,27
h29-10-22,茨城県,日本維新の会,,,,27
h29-10-22,茨城県,社会民主党,,,,27
h29-10-22,栃木県,日本共産党,56679,,56679,27
h29-10-22,栃木県,日本維新の会,,,,27
h29-10-22,栃木県,社会民主党,,,,27
h29-10-22,群馬県,日本共産党,60849,25818,86667,27
h29-10-22,群馬県,日本維新の会,,,,27
h29-10-22,群馬県,社会民主党,14008,,14008,27
h29-10-22,埼玉県,日本共産党,197201,182759,379960,27
h29-10-22,埼玉県,日本維新の会,74743,,74743,27
h29-10-22,埼玉県,社会民主党,,36755,36755,27
h29-10-22,千葉県,日本共産党,191850,20679,212529,27
h29-10-22,千葉県,日本維新の会,52148,,52148,27
h29-10-22,千葉県,社会民主党,10713,,10713,27
h29-10-22,東京都,日本共産党,450804.048,187731,638535.048,27
h29-10-22,東京都,日本維新の会,,,,27
h29-10-22,東京都,社会民主党,38195,,38195,27
h29-10-22,神奈川県,日本共産党,268790,102836,371626,27
h29-10-22,神奈川県,日本維新の会,24424,,24424,27
h29-10-22,神奈川県,社会民主党,38242,,38242,27
h29-10-22,新潟県,日本共産党,10055,,10055,27
h29-10-22,新潟県,日本維新の会,,,,27
h29-10-22,新潟県,社会民主党,,,,27
h29-10-22,富山県,日本共産党,31047,,31047,27
h29-10-22,富山県,日本維新の会,38219,,38219,27
h29-10-22,富山県,社会民主党,32348,,32348,27
h29-10-22,石川県,日本共産党,31284,,31284,27
h29-10-22,石川県,日本維新の会,,,,27
h29-10-22,石川県,社会民主党,,,,27
h29-10-22,福井県,日本共産党,12873,22931,35804,27
h29-10-22,福井県,日本維新の会,,,,27
h29-10-22,福井県,社会民主党,,,,27
h29-10-22,山梨県,日本共産党,21320,5414,26734,27
h29-10-22,山梨県,日本維新の会,,,,27
h29-10-22,山梨県,社会民主党,,,,27
h29-10-22,長野県,日本共産党,,75360,75360,27
h29-10-22,長野県,日本維新の会,56890,,56890,27
h29-10-22,長野県,社会民主党,41274,,41274,27
h29-10-22,岐阜県,日本共産党,66363,38952,105315,27
h29-10-22,岐阜県,日本維新の会,,,,27
h29-10-22,岐阜県,社会民主党,,,,27
h29-10-22,静岡県,日本共産党,69622,56550,126172,27
h29-10-22,静岡県,日本維新の会,,,,27
h29-10-22,静岡県,社会民主党,,,,27
h29-10-22,愛知県,日本共産党,211581,29885,241466,27
h29-10-22,愛知県,日本維新の会,44258,,44258,27
h29-10-22,愛知県,社会民主党,12764,,12764,27
h29-10-22,三重県,日本共産党,27588,,27588,27
h29-10-22,三重県,日本維新の会,,,,27
h29-10-22,三重県,社会民主党,,,,27
h29-10-22,滋賀県,日本共産党,38398,,38398,27
h29-10-22,滋賀県,日本維新の会,,,,27
h29-10-22,滋賀県,社会民主党,,13483,13483,27
h29-10-22,京都府,日本共産党,211409,,211409,27
h29-10-22,京都府,日本維新の会,,16511,16511,27
h29-10-22,京都府,社会民主党,,,,27
h29-10-22,大阪府,日本共産党,233205,139270,372475,27
h29-10-22,大阪府,日本維新の会,1017834.430,,1017834.430,27
h29-10-22,大阪府,社会民主党,44589,,44589,27
h29-10-22,兵庫県,日本共産党,188031,99891,287922,27
h29-10-22,兵庫県,日本維新の会,94338,41331,135669,27
h29-10-22,兵庫県,社会民主党,,,,27
h29-10-22,奈良県,日本共産党,50825,21782,72607,27
h29-10-22,奈良県,日本維新の会,21484,,21484,27
h29-10-22,奈良県,社会民主党,,,,27
h29-10-22,和歌山県,日本共産党,71500,,71500,27
h29-10-22,和歌山県,日本維新の会,16175.886,,16175.886,27
h29-10-22,和歌山県,社会民主党,,,,27
h29-10-22,鳥取県,日本共産党,31100,,31100,27
h29-10-22,鳥取県,日本維新の会,,,,27
h29-10-22,鳥取県,社会民主党,,,,27
h29-10-22,島根県,日本共産党,22938,,22938,27
h29-10-22,島根県,日本維新の会,,,,27
h29-10-22,島根県,社会民主党,35576,,35576,27
h29-10-22,岡山県,日本共産党,27556,28942,56498,27
h29-10-22,岡山県,日本維新の会,,,,27
h29-10-22,岡山県,社会民主党,,,,27
h29-10-22,広島県,日本共産党,105613,,105613,27
h29-10-22,広島県,日本維新の会,52341,18128,70469,27
h29-10-22,広島県,社会民主党,,,,27
h29-10-22,山口県,日本共産党,71696,,71696,27
h29-10-22,山口県,日本維新の会,,,,27
h29-10-22,山口県,社会民主党,,,,27
h29-10-22,徳島県,日本共産党,25726,15622,41348,27
h29-10-22,徳島県,日本維新の会,,,,27
h29-10-22,徳島県,社会民主党,,,,27
h29-10-22,香川県,日本共産党,6098,,6098,27
h29-10-22,香川県,日本維新の会,,,,27
h29-10-22,香川県,社会民主党,36735,,36735,27
h29-10-22,愛媛県,日本共産党,39948,6226,46174,27
h29-10-22,愛媛県,日本維新の会,33894,,33894,27
h29-10-22,愛媛県,社会民主党,,,,27
h29-10-22,高知県,日本共産党,25542,,25542,27
h29-10-22,高知県,日本維新の会,,,,27
h29-10-22,高知県,社会民主党,,,,27
h29-10-22,福岡県,日本共産党,151593,87072,238665,27
h29-10-22,福岡県,日本維新の会,51426,,51426,27
h29-10-22,福岡県,社会民主党,22822,,22822,27
h29-10-22,佐賀県,日本共産党,7920,,7920,27
h29-10-22,佐賀県,日本維新の会,,,,27
h29-10-22,佐賀県,社会民主党,,,,27
h29-10-22,長崎県,日本共産党,54369,,54369,27
h29-10-22,長崎県,日本維新の会,8469,,8469,27
h29-10-22,長崎県,社会民主党,,,,27
h29-10-22,熊本県,日本共産党,,46392,46392,27
h29-10-22,熊本県,日本維新の会,,,,27
h29-10-22,熊本県,社会民主党,26074,,26074,27
h29-10-22,大分県,日本共産党,,17082,17082,27
h29-10-22,大分県,日本維新の会,,,,27
h29-10-22,大分県,社会民主党,70858,,70858,27
h29-10-22,宮崎県,日本共産党,64710,,64710,27
h29-10-22,宮崎県,日本維新の会,,,,27
h29-10-22,宮崎県,社会民主党,,,,27
h29-10-22,鹿児島県,日本共産党,26885,,26885,27
h29-10-22,鹿児島県,日本維新の会,26895,,26895,27
h29-10-22,鹿児島県,社会民主党,52891,,52891,27
h29-10-22,沖縄県,日本共産党,60605,,60605,27
h29-10-22,沖縄県,日本維新の会,34215.080,,34215.080,27
h29-10-22,沖縄県,社会民主党,92194,,92194,27
h29-10-22,合計,日本共産党,3631827.309,1367105,4998932.309,27
h29-10-22,合計,日本維新の会,1679398.396,85655,1765053.396,27
h29-10-22,合計,社会民主党,577346,57424,634770,27
h29-10-22,北海道,諸派,7632,,7632,28
h29-10-22,北海道,無所属,125771,,125771,28
h29-10-22,北海道,__TOTAL__,2250452,442164,2692616,28
h29-10-22,青森県,諸派,4115,,4115,28
h29-10-22,青森県,無所属,,,,28
h29-10-22,青森県,__TOTAL__,577864,19004,596868,28
h29-10-22,岩手県,諸派,,,,28
h29-10-22,岩手県,無所属,130229,,130229,28
h29-10-22,岩手県,__TOTAL__,543060,78930,621990,28
h29-10-22,宮城県,諸派,2413,,2413,28
h29-10-22,宮城県,無所属,90970,110243,201213,28
h29-10-22,宮城県,__TOTAL__,813560,188947,1002507,28
h29-10-22,秋田県,諸派,,,,28
h29-10-22,秋田県,無所属,,,,28
h29-10-22,秋田県,__TOTAL__,508326.999,13642,521968.999,28
h29-10-22,山形県,諸派,2329,,2329,28
h29-10-22,山形県,無所属,,,,28
h29-10-22,山形県,__TOTAL__,490173.869,103973.118,594146.987,28
h29-10-22,福島県,諸派,,,,28
h29-10-22,福島県,無所属,92930,126664,219594,28
h29-10-22,福島県,__TOTAL__,759197,143535,902732,28
h29-10-22,茨城県,諸派,2564,,2564,28
h29-10-22,茨城県,無所属,77719,,77719,28
h29-10-22,茨城県,__TOTAL__,950148,282670,1232818,28
h29-10-22,栃木県,諸派,1561,,1561,28
h29-10-22,栃木県,無所属,108712,,108712,28
h29-10-22,栃木県,__TOTAL__,785331,42820,828151,28
h29-10-22,群馬県,諸派,,,,28
h29-10-22,群馬県,無所属,,,,28
h29-10-22,群馬県,__TOTAL__,564521,258039,822560,28
h29-10-22,埼玉県,諸派,2009,,2009,28
h29-10-22,埼玉県,無所属,140376,21614,161990,28
h29-10-22,埼玉県,__TOTAL__,2527504,526947,3054451,28
h29-10-22,千葉県,諸派,,,,28
h29-10-22,千葉県,無所属,131024,,131024,28
h29-10-22,千葉県,__TOTAL__,2325931,213808,2539739,28
h29-10-22,東京都,諸派,34529,13965.083,48494.083,28
h29-10-22,東京都,無所属,29474,11997,41471,28
h29-10-22,東京都,__TOTAL__,4938922.987,910075.998,5848998.985,28
h29-10-22,神奈川県,諸派,8651,4177,12828,28
h29-10-22,神奈川県,無所属,170775,26314,197089,28
h29-10-22,神奈川県,__TOTAL__,3255456,603665,3859121,28
h29-10-22,新潟県,諸派,,5735,5735,28
h29-10-22,新潟県,無所属,288907,192255,481162,28
h29-10-22,新潟県,__TOTAL__,775453,413559,1189012,28
h29-10-22,富山県,諸派,,,,28
h29-10-22,富山県,無所属,,,,28
h29-10-22,富山県,__TOTAL__,473445,,473445,28
h29-10-22,石川県,諸派,3472,,3472,28
h29-10-22,石川県,無所属,,,,28
h29-10-22,石川県,__TOTAL__,424067,119705,543772,28
h29-10-22,福井県,諸派,,,,28
h29-10-22,福井県,無所属,,,,28
h29-10-22,福井県,__TOTAL__,213391,139900,353291,28
h29-10-22,山梨県,諸派,,7119,7119,28
h29-10-22,山梨県,無所属,174441,70532,244973,28
h29-10-22,山梨県,__TOTAL__,334040,83065,417105,28
h29-10-22,長野県,諸派,7471,,7471,28
h29-10-22,長野県,無所属,180471,,180471,28
h29-10-22,長野県,__TOTAL__,963886,75360,1039246,28
h29-10-22,岐阜県,諸派,,5124,5124,28
h29-10-22,岐阜県,無所属,8113,43688,51801,28
h29-10-22,岐阜県,__TOTAL__,737404,191217,928621,28
h29-10-22,静岡県,諸派,,,,28
h29-10-22,静岡県,無所属,81568,,81568,28
h29-10-22,静岡県,__TOTAL__,1557745,153050,1710795,28
h29-10-22,愛知県,諸派,,,,28
h29-10-22,愛知県,無所属,256212,128163,384375,28
h29-10-22,愛知県,__TOTAL__,2939248,308852,3248100,28
h29-10-22,三重県,諸派,,6353,6353,28
h29-10-22,三重県,無所属,363818,,363818,28
h29-10-22,三重県,__TOTAL__,837750,6353,844103,28
h29-10-22,滋賀県,諸派,2576,,2576,28
h29-10-22,滋賀県,無所属,11073,79724,90797,28
h29-10-22,滋賀県,__TOTAL__,492908,141225,634133,28
h29-10-22,京都府,諸派,,3606,3606,28
h29-10-22,京都府,無所属,98204,7464,105668,28
h29-10-22,京都府,__TOTAL__,937600,120249,1057849,28
h29-10-22,大阪府,諸派,14813,,14813,28
h29-10-22,大阪府,無所属,115959.920,,115959.920,28
h29-10-22,大阪府,__TOTAL__,2993186.995,414779,3407965.995,28
h29-10-22,兵庫県,諸派,,,,28
h29-10-22,兵庫県,無所属,90370,,90370,28
h29-10-22,兵庫県,__TOTAL__,2008443,163560,2172003,28
h29-10-22,奈良県,諸派,,,,28
h29-10-22,奈良県,無所属,,,,28
h29-10-22,奈良県,__TOTAL__,481395,146290,627685,28
h29-10-22,和歌山県,諸派,,,,28
h29-10-22,和歌山県,無所属,,,,28
h29-10-22,和歌山県,__TOTAL__,423958.993,,423958.993,28
h29-10-22,鳥取県,諸派,,,,28
h29-10-22,鳥取県,無所属,,,,28
h29-10-22,鳥取県,__TOTAL__,263664,,263664,28
h29-10-22,島根県,諸派,,,,28
h29-10-22,島根県,無所属,,,,28
h29-10-22,島根県,__TOTAL__,277359,65285,342644,28
h29-10-22,岡山県,諸派,1793,,1793,28
h29-10-22,岡山県,無所属,55947,59488,115435,28
h29-10-22,岡山県,__TOTAL__,672097,109981,782078,28
h29-10-22,広島県,諸派,5123,,5123,28
h29-10-22,広島県,無所属,31307,61976,93283,28
h29-10-22,広島県,__TOTAL__,1043825,108016,1151841,28
h29-10-22,山口県,諸派,,5070,5070,28
h29-10-22,山口県,無所属,7332,,7332,28
h29-10-22,山口県,__TOTAL__,588408,46567,634975,28
h29-10-22,徳島県,諸派,7671,,7671,28
h29-10-22,徳島県,無所属,,,,28
h29-10-22,徳島県,__TOTAL__,274736,15622,290358,28
h29-10-22,香川県,諸派,,,,28
h29-10-22,香川県,無所属,,,,28
h29-10-22,香川県,__TOTAL__,428201,,428201,28
h29-10-22,愛媛県,諸派,2641,,2641,28
h29-10-22,愛媛県,無所属,,,,28
h29-10-22,愛媛県,__TOTAL__,535231.997,48826,584057.997,28
h29-10-22,高知県,諸派,,,,28
h29-10-22,高知県,無所属,92179,,92179,28
h29-10-22,高知県,__TOTAL__,315615,,315615,28
h29-10-22,福岡県,諸派,6093,,6093,28
h29-10-22,福岡県,無所属,,43175,43175,28
h29-10-22,福岡県,__TOTAL__,2050728,130247,2180975,28
h29-10-22,佐賀県,諸派,5086,,5086,28
h29-10-22,佐賀県,無所属,105487,,105487,28
h29-10-22,佐賀県,__TOTAL__,402489,,402489,28
h29-10-22,長崎県,諸派,,,,28
h29-10-22,長崎県,無所属,,,,28
h29-10-22,長崎県,__TOTAL__,552881,90569,643450,28
h29-10-22,熊本県,諸派,,6495,6495,28
h29-10-22,熊本県,無所属,62575,,62575,28
h29-10-22,熊本県,__TOTAL__,763525,52887,816412,28
h29-10-22,大分県,諸派,,8033,8033,28
h29-10-22,大分県,無所属,,,,28
h29-10-22,大分県,__TOTAL__,522161,25115,547276,28
h29-10-22,宮崎県,諸派,12757,,12757,28
h29-10-22,宮崎県,無所属,,,,28
h29-10-22,宮崎県,__TOTAL__,453758,,453758,28
h29-10-22,鹿児島県,諸派,,,,28
h29-10-22,鹿児島県,無所属,38383,,38383,28
h29-10-22,鹿児島県,__TOTAL__,715180,43331,758511,28
h29-10-22,沖縄県,諸派,7681,2594.915,10275.915,28
h29-10-22,沖縄県,無所属,171404,,171404,28
h29-10-22,沖縄県,__TOTAL__,567013.080,69121.915,636134.995,28
h29-10-22,合計,諸派,142980,68271.998,211251.998,28
h29-10-22,合計,無所属,3331730.920,983297,4315027.920,28
h29-10-22,合計,__TOTAL__,48311240.920,7110952.031,55422192.951,28
