election_id,prefecture,district_no,order_in_district,elected,result_mark,name_display,name_kanji,name_kana,age,gender,party_raw,party,party_is_certified,status,occupation,votes,dual_candidacy,sekihai_rate,sekihai_excluded,source_page
h26-12-14,宮城県,2,2,false,落,桑島たかし,桑島崇史,くわじま,35,男,社会民主党,社会民主党,true,新,政党職員,11725,true,,true,99
h26-12-14,宮城県,2,3,false,落,林ひろき,林宙紀,はやし,37,男,維新の党,維新の党,true,前,維新の党宮城県総支部代表,60653,true,66.440,false,99
h26-12-14,宮城県,2,4,false,落,大内真理,,おおうちまり,36,女,日本共産党,日本共産党,true,新,政党役員,21630,false,,false,99
h26-12-14,宮城県,2,5,true,当,秋葉けんや,秋葉賢也,あきば,52,男,自由民主党,自由民主党,true,前,自由民主党宮城県第二選挙区支部長,91289,true,100.000,false,99
h26-12-14,宮城県,3,1,false,落,橋本きよひと,橋本清仁,はしもと,43,男,民主党,民主党,true,元,介護老人保健施設専務理事,48957,true,64.209,false,99
h26-12-14,宮城県,3,2,true,当,西村あきひろ,西村明宏,にしむら,54,男,自由民主党,自由民主党,true,前,国土交通副大臣,76246,true,100.000,false,100
h26-12-14,宮城県,3,3,false,落,吉田ごう,田剛,よしだ,33,男,日本共産党,日本共産党,true,新,政党役員,14712,false,,false,100
h26-12-14,宮城県,4,1,false,落,こだか洋,小髙洋,ひろし,34,男,日本共産党,日本共産党,true,新,政党役員,16041,false,,false,100
h26-12-14,宮城県,4,2,true,当,いとう信太郎,伊藤信太郎,しんたろう,61,男,自由民主党,自由民主党,true,前,選挙区支部長,68773,true,100.000,false,100
h26-12-14,宮城県,4,3,false,落,井戸まさえ,井戸正枝,いど,48,女,民主党,民主党,true,元,政党役員,35242,true,51.243,false,100
h26-12-14,宮城県,5,1,true,当,安住淳,,あずみじゅん,52,男,民主党,民主党,true,前,政党役員,64753,true,100.000,false,100
h26-12-14,宮城県,5,2,false,落,たかむら直也,高村直也,なおや,31,男,日本共産党,日本共産党,true,新,政党役員,9763,false,,false,100
h26-12-14,宮城県,5,3,false,落,勝沼しげあき,勝沼栄明,かつぬま,40,男,自由民主党,自由民主党,true,前,医師,34293,true,52.959,false,100
h26-12-14,宮城県,6,1,true,当,小野寺五典,,おのでらいつのり,54,男,自由民主党,自由民主党,true,前,無職,101223,true,100.000,false,100
h26-12-14,宮城県,6,2,false,落,鎌田さゆり,,かまた,49,女,民主党,民主党,true,元,政党役員,32797,true,32.400,false,100
h26-12-14,宮城県,6,3,false,落,内藤たかじ,内藤隆司,ないとう,56,男,日本共産党,日本共産党,true,新,政党役員,9351,false,,false,100
h26-12-14,秋田県,1,1,false,落,いとう正通,伊藤正通,まさみち,63,男,社会民主党,社会民主党,true,新,無職,5441,true,,true,100
h26-12-14,秋田県,1,2,true,当,とがし博之,冨樫博之,ひろゆき,59,男,自由民主党,自由民主党,true,前,選挙区支部長,66388,true,100.000,false,100
h26-12-14,秋田県,1,3,false,落,寺田学,,てらたまなぶ,38,男,民主党,民主党,true,元,政党役員,57782,true,87.036,false,100
h26-12-14,秋田県,1,4,false,落,山内梅良,,やまうちうめよし,66,男,日本共産党,日本共産党,true,新,政党役員,11579,false,,false,100
h26-12-14,秋田県,2,1,false,落,緑川たかし,緑川貴士,みどりかわ,29,男,民主党,民主党,true,新,政党役員,56701,true,69.108,false,100
h26-12-14,秋田県,2,2,false,落,ふじもと金治,藤本金治,かねじ,68,男,日本共産党,日本共産党,true,新,政党役員,11247,false,,false,100
h26-12-14,秋田県,2,3,true,当,かねだ勝年,金田勝年,かつとし,65,男,自由民主党,自由民主党,true,前,選挙区支部長,82046,true,100.000,false,100
h26-12-14,秋田県,3,1,false,落,村岡としひで,村岡敏英,むらおか,54,男,維新の党,維新の党,true,前,政党支部長,88483,true,94.034,false,100
h26-12-14,秋田県,3,2,false,落,我妻けい子,我妻桂子,わがつまこ,60,女,日本共産党,日本共産党,true,新,米穀小売業,14333,false,,false,100
h26-12-14,秋田県,3,3,true,当,みのり川信英,御法川信英,かわのぶひで,50,男,自由民主党,自由民主党,true,前,財務副大臣,94096,true,100.000,false,100
h26-12-14,山形県,1,1,false,落,石川渉,,いしかわしょう,41,男,日本共産党,日本共産党,true,新,政党役員,16577,false,,false,100
h26-12-14,山形県,1,2,true,当,えんどう利明,遠藤利明,としあき,64,男,自由民主党,自由民主党,true,前,団体役員,98508,true,100.000,false,100
h26-12-14,山形県,1,3,false,落,原田まさひろ,原田和広,はらだ,41,男,民主党,民主党,true,新,民主党山形県第１総支部長,46029,true,46.726,false,100
h26-12-14,山形県,2,1,false,落,近藤ようすけ,近藤洋介,こんどう,49,男,民主党,民主党,true,前,民主党山形県総支部連合会会長,90420,true,92.345,false,101
h26-12-14,山形県,2,2,false,落,白根沢すみ子,白根沢澄子,しらねざわこ,64,女,日本共産党,日本共産党,true,新,政党役員,11086,false,,false,101
h26-12-14,山形県,2,3,true,当,すずきのりかず,鈴木憲和,,32,男,自由民主党,自由民主党,true,前,選挙区支部長,97915,true,100.000,false,101
h26-12-14,山形県,3,1,false,落,あべ寿一,阿部寿一,じゅいち,55,男,（無所属）,無所属,false,前,無職,78384,false,,false,101
h26-12-14,山形県,3,2,false,落,吉田大成,吉田大成,よしだたいせい,45,男,民主党,民主党,true,新,民主党山形県第３総支部長,15981,true,,true,101
h26-12-14,山形県,3,3,false,落,長谷川つよし,長谷川剛,はせがわ,36,男,日本共産党,日本共産党,true,新,政党役員,10794,false,,false,101
h26-12-14,山形県,3,4,true,当,かとう鮎子,角田鮎子,あゆこ,35,女,自由民主党,自由民主党,true,新,選挙区支部長,79872,true,100.000,false,101
h26-12-14,山形県,3,5,false,落,佐藤誠,,さとうまこと,66,男,（無所属）,無所属,false,新,政治評論家,1319,false,,false,101
h26-12-14,福島県,1,1,false,落,かねこ恵美,金子恵美,えみ,49,女,民主党,民主党,true,新,政党役員,97643,true,94.845,false,101
h26-12-14,福島県,1,2,true,当,亀岡よしたみ,亀岡偉民,かめおか,59,男,自由民主党,自由民主党,true,前,選挙区支部長,102950,true,100.000,false,101
h26-12-14,福島県,1,3,false,落,渡部やす子,渡部保子,わたなべこ,72,女,日本共産党,日本共産党,true,新,無職,16787,false,,false,101
h26-12-14,福島県,2,1,false,落,たいら善彦,平善彦,よしひこ,62,男,日本共産党,日本共産党,true,新,政党役員,15947,false,,false,101
h26-12-14,福島県,2,2,true,当,根本匠,,ねもとたくみ,63,男,自由民主党,自由民主党,true,前,選挙区支部長,91686,true,100.000,false,101
h26-12-14,福島県,2,3,false,落,おかべみつのり,岡部光規,,46,男,民主党,民主党,true,新,医師,58358,true,63.649,false,101
h26-12-14,福島県,3,1,false,落,上杉謙太郎,,うえすぎけんたろう,39,男,自由民主党,自由民主党,true,新,会社役員,49174,true,52.056,false,101
h26-12-14,福島県,3,2,true,当,げんば光一郎,玄葉光一郎,こういちろう,50,男,民主党,民主党,true,前,政党役員,94462,true,100.000,false,101
h26-12-14,福島県,3,3,false,落,横田ようこ,横田洋子,よこた,56,女,日本共産党,日本共産党,true,新,政党役員,13824,false,,false,101
h26-12-14,福島県,4,1,false,落,かんけ一郎,菅家一郎,いちろう,59,男,自由民主党,自由民主党,true,前,選挙区支部長,56440,true,99.268,false,101
h26-12-14,福島県,4,2,false,落,田中わか子,田中和加子,たなかこ,58,女,日本共産党,日本共産党,true,新,政党役員,9413,false,,false,101
h26-12-14,福島県,4,3,true,当,おぐま慎司,小熊慎司,しんじ,46,男,維新の党,維新の党,true,前,政党役員,56856,true,100.000,false,101
h26-12-14,福島県,4,4,false,落,小川うぜん,小川右善,おがわ,65,男,社会民主党,社会民主党,true,新,農業,10139,true,,true,101
h26-12-14,福島県,5,1,false,落,吉田えいさく,吉田策,よしだ,55,男,日本共産党,日本共産党,true,新,政党役員,21527.422,false,,false,101
h26-12-14,福島県,5,2,false,落,吉田泉,,よしだいずみ,65,男,民主党,民主党,true,前,政党役員,60041.569,true,84.444,false,101
h26-12-14,福島県,5,3,true,当,吉野まさよし,吉野正芳,よしの,66,男,自由民主党,自由民主党,true,前,会社役員,71102,true,100.000,false,101
h26-12-14,茨城県,1,1,false,落,大内くみ子,大内久美子,おおうちこ,65,女,日本共産党,日本共産党,true,新,政党役員,32048,true,30.366,false,101
h26-12-14,茨城県,1,2,false,落,福島のぶゆき,福島伸享,ふくしま,44,男,民主党,民主党,true,元,株式会社ＮＦオフィス代表取締役社長,77179,true,73.130,false,102
h26-12-14,茨城県,1,3,true,当,田所よしのり,田所嘉德,たどころ,60,男,自由民主党,自由民主党,true,前,選挙区支部長,105536,true,100.000,false,102
h26-12-14,茨城県,2,1,true,当,ぬかが福志郎,額賀福志郎,ふくしろう,70,男,自由民主党,自由民主党,true,前,選挙区支部長,142238,true,100.000,false,102
h26-12-14,茨城県,2,2,false,落,川井ひろ子,川井宏子,かわいこ,49,女,日本共産党,日本共産党,true,新,政党役員,43303,false,,false,102
h26-12-14,茨城県,3,1,true,当,はなし康弘,葉梨康弘,やすひろ,55,男,自由民主党,自由民主党,true,前,法務副大臣,120500,true,100.000,false,102
h26-12-14,茨城県,3,2,false,落,小林きょう子,小林恭子,こばやしこ,64,女,日本共産党,日本共産党,true,新,団体職員,33465,false,,false,102
h26-12-14,茨城県,3,3,false,落,石井あきら,石井章,いしい,57,男,維新の党,維新の党,true,元,維新の党茨城県総支部代表代行,55103,true,45.728,false,102
h26-12-14,茨城県,4,1,false,落,たかの守,髙野守,まもる,55,男,民主党,民主党,true,元,神職,41507,true,43.392,false,102
h26-12-14,茨城県,4,2,false,落,堀江かくじ,堀江鶴治,ほりえ,73,男,日本共産党,日本共産党,true,新,農業,9331,false,,false,102
h26-12-14,茨城県,4,3,true,当,梶山ひろし,梶山弘志,かじやま,59,男,自由民主党,自由民主党,true,前,自由民主党茨城県第四選挙区支部支部長,95655,true,100.000,false,102
h26-12-14,茨城県,4,4,false,落,きむらたかし,木村隆,,63,男,（無所属）,無所属,false,新,無職,1874,false,,false,102
h26-12-14,茨城県,5,1,false,落,福田明,,ふくだあきら,58,男,日本共産党,日本共産党,true,新,政党役員,11239,false,,false,102
h26-12-14,茨城県,5,2,false,落,石川あきまさ,石川昭政,いしかわ,42,男,自由民主党,自由民主党,true,前,選挙区支部長,53732,true,88.538,false,102
h26-12-14,茨城県,5,3,true,当,おおはた章宏,大畠章宏,あきひろ,67,男,民主党,民主党,true,前,政党役員,60688,true,100.000,false,102
h26-12-14,茨城県,6,1,false,落,井上圭一,,いのうえけいいち,52,男,日本共産党,日本共産党,true,新,葬祭合同会社ひまわりくらぶ代表社員,25709,false,,false,102
h26-12-14,茨城県,6,2,true,当,にわゆうや,丹羽雄哉,,70,男,自由民主党,自由民主党,true,前,選挙区支部長,119116,true,100.000,false,102
h26-12-14,茨城県,6,3,false,落,青山大人,,あおやまやまと,35,男,民主党,民主党,true,新,政党役員,85120,true,71.459,false,102
h26-12-14,茨城県,7,1,true,当,なかむら喜四郎,中村喜四郎,きしろう,65,男,（無所属）,無所属,false,前,株式会社岩井自動車学校専務取締役,88393,false,,false,102
h26-12-14,茨城県,7,2,false,落,ながおか桂子,永岡桂子,けいこ,61,女,自由民主党,自由民主党,true,前,厚生労働副大臣,65638,true,74.257,false,102
h26-12-14,茨城県,7,3,false,落,白畑いさむ,白畑勇,しらはた,62,男,日本共産党,日本共産党,true,新,無職,18883,false,,false,102
h26-12-14,栃木県,1,1,true,当,船田はじめ,船田元,ふなだ,61,男,自由民主党,自由民主党,true,前,選挙区支部長,110030,true,100.000,false,102
h26-12-14,栃木県,1,2,false,落,野村せつ子,野村節子,のむらこ,61,女,日本共産党,日本共産党,true,新,政党役員,21543,false,,false,102
h26-12-14,栃木県,1,3,false,落,柏倉ゆうじ,柏倉祐司,かしわくら,45,男,民主党,民主党,true,前,医師,63332,true,57.558,false,102
h26-12-14,栃木県,2,1,true,当,福田あきお,福田昭夫,ふくだ,66,男,民主党,民主党,true,前,政党役員,62439,true,100.000,false,102
h26-12-14,栃木県,2,2,false,落,西川こうや,西川公也,にしかわ,71,男,自由民主党,自由民主党,true,前,農林水産大臣,62240,true,99.681,false,103
h26-12-14,栃木県,2,3,false,落,あべ秀実,阿部秀実,ひでみ,55,男,日本共産党,日本共産党,true,新,政党役員,9054,false,,false,103
h26-12-14,栃木県,3,1,true,当,やな和生,簗和生,かずお,35,男,自由民主党,自由民主党,true,前,選挙区支部長,62814,true,100.000,false,103
h26-12-14,栃木県,3,2,false,落,秋山ゆきこ,秋山幸子,あきやま,63,女,日本共産党,日本共産党,true,新,政党役員,14438,false,,false,103
h26-12-14,栃木県,3,3,false,落,渡辺よしみ,渡辺喜美,わたなべ,62,男,（無所属）,無所属,false,前,無職,51627,false,,false,103
h26-12-14,栃木県,4,1,true,当,さとう勉,佐藤勉,つとむ,62,男,自由民主党,自由民主党,true,前,選挙区支部長,114328,true,100.000,false,103
h26-12-14,栃木県,4,2,false,落,藤岡隆雄,,ふじおかたかお,37,男,民主党,民主党,true,新,政党役員,62251,true,54.449,false,103
h26-12-14,栃木県,4,3,false,落,山崎としひこ,山﨑寿彦,やまざき,62,男,日本共産党,日本共産党,true,新,政党役員,16773,false,,false,103
h26-12-14,栃木県,5,1,true,当,茂木としみつ,茂木敏充,もてぎ,59,男,自由民主党,自由民主党,true,前,自民党選挙対策委員長,101514,true,100.000,false,103
h26-12-14,栃木県,5,2,false,落,川上ひとし,川上均,かわかみ,58,男,日本共産党,日本共産党,true,新,政党役員,31119,false,,false,103
h26-12-14,群馬県,1,1,true,当,佐田玄一郎,,さたげんいちろう,61,男,自由民主党,自由民主党,true,前,選挙区支部長,61927,true,100.000,false,103
h26-12-14,群馬県,1,2,false,落,上野ひろし,上野宏史,うえの,43,男,（無所属）,無所属,false,前,政治団体代表,54530,false,,false,103
h26-12-14,群馬県,1,3,false,落,宮崎タケシ,宮崎岳志,みやざき,44,男,民主党,民主党,true,元,ジャーナリスト,49862,true,80.517,false,103
h26-12-14,群馬県,1,4,false,落,たなはしせつ子,店橋世津子,こ,53,女,日本共産党,日本共産党,true,新,政党役員,21394,false,,false,103
h26-12-14,群馬県,2,1,false,落,石関たかし,石関貴史,いしぜき,42,男,維新の党,維新の党,true,前,政党役員,53038,true,62.744,false,103
h26-12-14,群馬県,2,2,true,当,井野としろう,井野俊郎,いの,34,男,自由民主党,自由民主党,true,前,弁護士,84530,true,100.000,false,103
h26-12-14,群馬県,2,3,false,落,藤掛よしゆき,藤掛順恒,ふじかけ,68,男,日本共産党,日本共産党,true,新,政党役員,20068,false,,false,103
h26-12-14,群馬県,3,1,false,落,長谷川かいち,長谷川嘉一,はせがわ,62,男,民主党,民主党,true,新,歯科医師,49494,true,59.035,false,103
h26-12-14,群馬県,3,2,true,当,笹川ひろよし,笹川博義,ささがわ,48,男,自由民主党,自由民主党,true,前,無職,83837,true,100.000,false,103
h26-12-14,群馬県,3,3,false,落,渋沢哲男,,しぶさわてつお,55,男,日本共産党,日本共産党,true,新,政党役員,15972,false,,false,103
h26-12-14,群馬県,4,1,false,落,はぎわら貞夫,萩原貞夫,さだお,65,男,日本共産党,日本共産党,true,新,無職,41148,false,,false,103
h26-12-14,群馬県,4,2,true,当,福田たつお,福田達夫,ふくだ,47,男,自由民主党,自由民主党,true,前,選挙区支部長,102153,true,100.000,false,103
h26-12-14,群馬県,5,1,false,落,糸井ひろし,糸井洋,いとい,46,男,日本共産党,日本共産党,true,新,政党役員,23121,false,,false,103
h26-12-14,群馬県,5,2,true,当,おぶち優子,小渕優子,ゆうこ,41,女,自由民主党,自由民主党,true,前,政党選挙区支部支部長,114458,true,100.000,false,103
h26-12-14,群馬県,5,3,false,落,こばやし人志,小林人志,ひとし,63,男,社会民主党,社会民主党,true,新,政党役員,23590,true,20.610,false,104
h26-12-14,埼玉県,1,1,false,落,松村としお,安達敏夫,まつむら,40,男,日本共産党,日本共産党,true,新,埼玉１区雇用・子育て対策室長,28259,false,,false,104
h26-12-14,埼玉県,1,2,true,当,村井ひでき,村井英樹,むらい,34,男,自由民主党,自由民主党,true,前,選挙区支部長,105760,true,100.000,false,104
h26-12-14,埼玉県,1,3,false,落,たけまさ公一,武正公一,こういち,53,男,民主党,民主党,true,前,政党役員,82857,true,78.344,false,104
h26-12-14,埼玉県,1,4,false,落,松本翔,,まつもとしょう,29,男,社会民主党,社会民主党,true,新,農業,8492,true,,true,104
h26-12-14,埼玉県,2,1,true,当,しんどう義孝,新藤義孝,よしたか,56,男,自由民主党,自由民主党,true,前,自由民主党埼玉県第２選挙区支部長,128938,true,100.000,false,104
h26-12-14,埼玉県,2,2,false,落,おくだ智子,彦野智子,ともこ,46,女,日本共産党,日本共産党,true,新,党県くらし・福祉対策責任者,70074,true,54.347,false,104
h26-12-14,埼玉県,3,1,false,落,宮川まさゆき,宮川雅之,みやがわ,40,男,日本共産党,日本共産党,true,新,日本共産党東部南地区委員会職員,33858,false,,false,104
h26-12-14,埼玉県,3,2,false,落,細川律夫,,ほそかわりつお,71,男,民主党,民主党,true,元,弁護士,75715,true,70.115,false,104
