election_id,kind,section,status,party,male,female,total,dual_male,dual_female,dual_total,source_page
h26-12-14,winners,pr,前,次世代の党,,,,,,,17
h26-12-14,winners,pr,元,自由民主党,1,,1,,,,17
h26-12-14,winners,pr,元,民主党,11,1,12,,,,17
h26-12-14,winners,pr,元,維新の党,6,1,7,,,,17
h26-12-14,winners,pr,元,公明党,,,,,,,17
h26-12-14,winners,pr,元,日本共産党,,,,,,,17
h26-12-14,winners,pr,元,次世代の党,,,,,,,17
h26-12-14,winners,pr,計,自由民主党,59,9,68,,,,17
h26-12-14,winners,pr,計,民主党,28,7,35,,,,17
h26-12-14,winners,pr,計,維新の党,28,2,30,,,,17
h26-12-14,winners,pr,計,公明党,23,3,26,,,,17
h26-12-14,winners,pr,計,日本共産党,14,6,20,,,,17
h26-12-14,winners,pr,計,次世代の党,,,,,,,17
h26-12-14,winners,total,新,自由民主党,11,4,15,,,,17
h26-12-14,winners,total,新,民主党,,1,1,,,,17
h26-12-14,winners,total,新,維新の党,8,,8,,,,17
h26-12-14,winners,total,新,公明党,4,,4,,,,17
h26-12-14,winners,total,新,日本共産党,9,5,14,,,,17
h26-12-14,winners,total,新,次世代の党,,,,,,,17
h26-12-14,winners,total,前,自由民主党,253,20,273,,,,17
h26-12-14,winners,total,前,民主党,49,6,55,,,,17
h26-12-14,winners,total,前,維新の党,25,1,26,,,,17
h26-12-14,winners,total,前,公明党,28,3,31,,,,17
h26-12-14,winners,total,前,日本共産党,6,1,7,,,,17
h26-12-14,winners,total,前,次世代の党,2,,2,,,,17
h26-12-14,winners,total,元,自由民主党,1,1,2,,,,17
h26-12-14,winners,total,元,民主党,15,2,17,,,,17
h26-12-14,winners,total,元,維新の党,6,1,7,,,,17
h26-12-14,winners,total,元,公明党,,,,,,,17
h26-12-14,winners,total,元,日本共産党,,,,,,,17
h26-12-14,winners,total,元,次世代の党,,,,,,,17
h26-12-14,winners,total,計,自由民主党,265,25,290,,,,17
h26-12-14,winners,total,計,民主党,64,9,73,,,,17
h26-12-14,winners,total,計,維新の党,39,2,41,,,,17
h26-12-14,winners,total,計,公明党,32,3,35,,,,17
h26-12-14,winners,total,計,日本共産党,15,6,21,,,,17
h26-12-14,winners,total,計,次世代の党,2,,2,,,,17
h26-12-14,winners,smd,新,社会民主党,,,,,,,18
h26-12-14,winners,smd,新,生活の党,,,,,,,18
h26-12-14,winners,smd,新,新党改革,,,,,,,18
h26-12-14,winners,smd,新,幸福実現党,,,,,,,18
h26-12-14,winners,smd,新,支持政党なし,,,,,,,18
h26-12-14,winners,smd,前,社会民主党,1,,1,,,,18
h26-12-14,winners,smd,前,生活の党,2,,2,,,,18
h26-12-14,winners,smd,前,新党改革,,,,,,,18
h26-12-14,winners,smd,前,幸福実現党,,,,,,,18
h26-12-14,winners,smd,前,支持政党なし,,,,,,,18
h26-12-14,winners,smd,元,社会民主党,,,,,,,18
h26-12-14,winners,smd,元,生活の党,,,,,,,18
h26-12-14,winners,smd,元,新党改革,,,,,,,18
h26-12-14,winners,smd,元,幸福実現党,,,,,,,18
h26-12-14,winners,smd,元,支持政党なし,,,,,,,18
h26-12-14,winners,smd,計,社会民主党,1,,1,,,,18
h26-12-14,winners,smd,計,生活の党,2,,2,,,,18
h26-12-14,winners,smd,計,新党改革,,,,,,,18
h26-12-14,winners,smd,計,幸福実現党,,,,,,,18
h26-12-14,winners,smd,計,支持政党なし,,,,,,,18
h26-12-14,winners,pr,新,社会民主党,,,,,,,18
h26-12-14,winners,pr,新,生活の党,,,,,,,18
h26-12-14,winners,pr,新,新党改革,,,,,,,18
h26-12-14,winners,pr,新,幸福実現党,,,,,,,18
h26-12-14,winners,pr,新,支持政党なし,,,,,,,18
h26-12-14,winners,pr,前,社会民主党,1,,1,,,,18
h26-12-14,winners,pr,前,生活の党,,,,,,,18
h26-12-14,winners,pr,前,新党改革,,,,,,,18
h26-12-14,winners,pr,前,幸福実現党,,,,,,,18
h26-12-14,winners,pr,前,支持政党なし,,,,,,,18
h26-12-14,winners,pr,元,社会民主党,,,,,,,18
h26-12-14,winners,pr,元,生活の党,,,,,,,18
h26-12-14,winners,pr,元,新党改革,,,,,,,18
h26-12-14,winners,pr,元,幸福実現党,,,,,,,18
h26-12-14,winners,pr,元,支持政党なし,,,,,,,18
h26-12-14,winners,pr,計,社会民主党,1,,1,,,,18
h26-12-14,winners,pr,計,生活の党,,,,,,,18
h26-12-14,winners,pr,計,新党改革,,,,,,,18
h26-12-14,winners,pr,計,幸福実現党,,,,,,,18
h26-12-14,winners,pr,計,支持政党なし,,,,,,,18
h26-12-14,winners,total,新,社会民主党,,,,,,,18
h26-12-14,winners,total,新,生活の党,,,,,,,18
h26-12-14,winners,total,新,新党改革,,,,,,,18
h26-12-14,winners,total,新,幸福実現党,,,,,,,18
h26-12-14,winners,total,新,支持政党なし,,,,,,,18
h26-12-14,winners,total,前,社会民主党,2,,2,,,,18
h26-12-14,winners,total,前,生活の党,2,,2,,,,18
h26-12-14,winners,total,前,新党改革,,,,,,,18
h26-12-14,winners,total,前,幸福実現党,,,,,,,18
h26-12-14,winners,total,前,支持政党なし,,,,,,,18
h26-12-14,winners,total,元,社会民主党,,,,,,,18
h26-12-14,winners,total,元,生活の党,,,,,,,18
h26-12-14,winners,total,元,新党改革,,,,,,,18
h26-12-14,winners,total,元,幸福実現党,,,,,,,18
h26-12-14,winners,total,元,支持政党なし,,,,,,,18
h26-12-14,winners,total,計,社会民主党,2,,2,,,,18
h26-12-14,winners,total,計,生活の党,2,,2,,,,18
h26-12-14,winners,total,計,新党改革,,,,,,,18
h26-12-14,winners,total,計,幸福実現党,,,,,,,18
h26-12-14,winners,total,計,支持政党なし,,,,,,,18
h26-12-14,winners,smd,新,__TOTAL__,3,1,4,,,,19
h26-12-14,winners,smd,前,__TOTAL__,270,15,285,,,,19
h26-12-14,winners,smd,元,__TOTAL__,4,2,6,,,,19
h26-12-14,winners,smd,計,__TOTAL__,277,18,295,,,,19
h26-12-14,winners,pr,新,__TOTAL__,30,9,39,,,,19
h26-12-14,winners,pr,前,__TOTAL__,105,16,121,,,,19
h26-12-14,winners,pr,元,__TOTAL__,18,2,20,,,,19
h26-12-14,winners,pr,計,__TOTAL__,153,27,180,,,,19
h26-12-14,winners,total,新,__TOTAL__,33,10,43,,,,19
h26-12-14,winners,total,前,__TOTAL__,375,31,406,,,,19
h26-12-14,winners,total,元,__TOTAL__,22,4,26,,,,19
h26-12-14,winners,total,計,__TOTAL__,430,45,475,,,,19
