election_id,prefecture,party,votes_male,votes_female,votes_total,source_page
r06-10-27,石川県,無所属,2210,,2210,31
r06-10-27,石川県,__TOTAL__,432690.993,62588,495278.993,31
r06-10-27,福井県,諸派,,,,31
r06-10-27,福井県,無所属,52188,9845,62033,31
r06-10-27,福井県,__TOTAL__,219299,127682,346981,31
r06-10-27,山梨県,諸派,,,,31
r06-10-27,山梨県,無所属,,,,31
r06-10-27,山梨県,__TOTAL__,233377,134649,368026,31
r06-10-27,長野県,諸派,,,,31
r06-10-27,長野県,無所属,,,,31
r06-10-27,長野県,__TOTAL__,939596,,939596,31
r06-10-27,岐阜県,諸派,,,,31
r06-10-27,岐阜県,無所属,,22456,22456,31
r06-10-27,岐阜県,__TOTAL__,735339,122682,858021,31
r06-10-27,静岡県,諸派,,,,31
r06-10-27,静岡県,無所属,54454.072,,54454.072,31
r06-10-27,静岡県,__TOTAL__,1415019.072,204851.926,1619870.998,31
r06-10-27,愛知県,諸派,136032,19805,155837,31
r06-10-27,愛知県,無所属,32608,,32608,31
r06-10-27,愛知県,__TOTAL__,2755201.994,466701,3221902.994,31
r06-10-27,三重県,諸派,,,,31
r06-10-27,三重県,無所属,,,,31
r06-10-27,三重県,__TOTAL__,687603,103427,791030,31
r06-10-27,滋賀県,諸派,,,,31
r06-10-27,滋賀県,無所属,,,,31
r06-10-27,滋賀県,__TOTAL__,557424,55221,612645,31
r06-10-27,京都府,諸派,,,,31
r06-10-27,京都府,無所属,105364,2385,107749,31
r06-10-27,京都府,__TOTAL__,944614,127760,1072374,31
r06-10-27,大阪府,諸派,,,,31
r06-10-27,大阪府,無所属,22484,6008,28492,31
r06-10-27,大阪府,__TOTAL__,3149726,554924,3704650,31
r06-10-27,兵庫県,諸派,,,,31
r06-10-27,兵庫県,無所属,105253,,105253,31
r06-10-27,兵庫県,__TOTAL__,1985161,363630,2348791,31
r06-10-27,奈良県,諸派,,,,31
r06-10-27,奈良県,無所属,,,,31
r06-10-27,奈良県,__TOTAL__,431228,202098,633326,31
r06-10-27,和歌山県,諸派,7782,,7782,31
r06-10-27,和歌山県,無所属,101739,,101739,31
r06-10-27,和歌山県,__TOTAL__,322720,103892,426612,31
r06-10-27,鳥取県,諸派,,,,31
r06-10-27,鳥取県,無所属,,,,31
r06-10-27,鳥取県,__TOTAL__,257156,,257156,31
r06-10-27,島根県,諸派,,,,31
r06-10-27,島根県,無所属,,,,31
r06-10-27,島根県,__TOTAL__,99829,208149,307978,31
r06-10-27,岡山県,諸派,,,,31
r06-10-27,岡山県,無所属,,,,31
r06-10-27,岡山県,__TOTAL__,663197,82002,745199,31
r06-10-27,広島県,諸派,,,,31
r06-10-27,広島県,無所属,16746,,16746,31
r06-10-27,広島県,__TOTAL__,1033205,28460,1061665,31
r06-10-27,山口県,諸派,,,,31
r06-10-27,山口県,無所属,,,,31
r06-10-27,山口県,__TOTAL__,487346,70140,557486,31
r06-10-27,徳島県,諸派,,,,31
r06-10-27,徳島県,無所属,54469,,54469,31
r06-10-27,徳島県,__TOTAL__,278298,20270,298568,31
r06-10-27,香川県,諸派,,,,31
r06-10-27,香川県,無所属,,,,31
r06-10-27,香川県,__TOTAL__,352440,57272,409712,31
r06-10-27,愛媛県,諸派,,,,31
r06-10-27,愛媛県,無所属,,,,31
r06-10-27,愛媛県,__TOTAL__,511984,48393,560377,31
r06-10-27,高知県,諸派,,,,31
r06-10-27,高知県,無所属,,,,31
r06-10-27,高知県,__TOTAL__,247361,43394,290755,31
r06-10-27,福岡県,諸派,,,,31
r06-10-27,福岡県,無所属,272008,7097,279105,31
r06-10-27,福岡県,__TOTAL__,1829455.997,266758,2096213.997,31
r06-10-27,佐賀県,諸派,,,,31
r06-10-27,佐賀県,無所属,,,,31
r06-10-27,佐賀県,__TOTAL__,362645,,362645,31
r06-10-27,長崎県,諸派,,,,31
r06-10-27,長崎県,無所属,,,,31
r06-10-27,長崎県,__TOTAL__,449940,103149,553089,31
r06-10-27,熊本県,諸派,,,,31
r06-10-27,熊本県,無所属,,,,31
r06-10-27,熊本県,__TOTAL__,560722,156498,717220,31
r06-10-27,大分県,諸派,,,,31
r06-10-27,大分県,無所属,159643,,159643,31
r06-10-27,大分県,__TOTAL__,442677,60207,502884,31
r06-10-27,宮崎県,諸派,,,,31
r06-10-27,宮崎県,無所属,,,,31
r06-10-27,宮崎県,__TOTAL__,389853,41833,431686,31
r06-10-27,鹿児島県,諸派,,,,31
r06-10-27,鹿児島県,無所属,80397,,80397,31
r06-10-27,鹿児島県,__TOTAL__,661927.998,20237,682164.998,31
r06-10-27,沖縄県,諸派,,,,31
r06-10-27,沖縄県,無所属,31989,,31989,31
r06-10-27,沖縄県,__TOTAL__,489650.989,85039,574689.989,31
r06-10-27,合計,諸派,179787.248,19805,199592.248,31
r06-10-27,合計,無所属,2412716.071,121855,2534571.071,31
r06-10-27,合計,__TOTAL__,44792998.430,9468879.522,54261877.952,31
