election_id,tier,scope,block,prefecture,rate_male,rate_female,rate_total,prev_rate_male,prev_rate_female,prev_rate_total,diff_male,diff_female,diff_total,source_page
r06-10-27,smd,overseas,,鹿児島県,6.84,7.28,7.10,10.32,10.00,10.13,-3.48,-2.72,-3.03,13
r06-10-27,smd,overseas,,沖縄県,2.55,3.02,2.83,2.83,3.67,3.32,-0.28,-0.65,-0.49,13
r06-10-27,smd,overseas,,合計,20.88,16.18,18.11,22.35,18.40,20.09,-1.47,-2.22,-1.98,13
r06-10-27,pr,all,北海道,北海道,56.96,55.43,56.15,59.40,58.24,58.78,-2.44,-2.81,-2.63,16
r06-10-27,pr,all,東北,青森県,52.66,50.67,51.60,53.66,52.26,52.92,-1.00,-1.59,-1.32,16
r06-10-27,pr,all,東北,岩手県,56.50,54.67,55.54,60.90,59.89,60.37,-4.40,-5.22,-4.83,16
r06-10-27,pr,all,東北,宮城県,52.83,51.52,52.15,56.04,55.70,55.86,-3.21,-4.18,-3.71,16
r06-10-27,pr,all,東北,秋田県,60.61,58.40,59.44,59.32,57.29,58.24,1.29,1.11,1.20,16
r06-10-27,pr,all,東北,山形県,62.04,59.67,60.81,65.35,63.36,64.32,-3.31,-3.69,-3.51,16
r06-10-27,pr,all,東北,福島県,54.39,53.49,53.93,58.14,57.88,58.00,-3.75,-4.39,-4.07,16
r06-10-27,pr,all,東北,計,55.64,54.03,54.81,58.35,57.36,57.84,-2.71,-3.33,-3.03,16
r06-10-27,pr,all,北関東,茨城県,52.92,51.98,52.44,53.08,52.00,52.54,-0.16,-0.02,-0.10,16
r06-10-27,pr,all,北関東,栃木県,51.13,49.35,50.24,53.77,52.35,53.05,-2.64,-3.00,-2.81,16
r06-10-27,pr,all,北関東,群馬県,50.65,49.22,49.92,54.28,53.50,53.88,-3.63,-4.28,-3.96,16
r06-10-27,pr,all,北関東,埼玉県,51.83,50.47,51.14,54.17,53.74,53.96,-2.34,-3.27,-2.82,16
r06-10-27,pr,all,北関東,計,51.80,50.45,51.12,53.91,53.16,53.53,-2.11,-2.71,-2.41,16
r06-10-27,pr,all,南関東,千葉県,52.42,51.84,52.13,53.54,53.73,53.64,-1.12,-1.89,-1.51,16
r06-10-27,pr,all,南関東,神奈川県,54.75,54.31,54.53,56.17,56.40,56.28,-1.42,-2.09,-1.75,16
r06-10-27,pr,all,南関東,山梨県,56.92,56.61,56.76,60.63,60.50,60.56,-3.71,-3.89,-3.80,16
r06-10-27,pr,all,南関東,計,53.96,53.48,53.72,55.38,55.58,55.48,-1.42,-2.10,-1.76,16
r06-10-27,pr,all,東京都,東京都,56.27,55.85,56.06,56.92,57.47,57.20,-0.65,-1.62,-1.14,16
r06-10-27,pr,all,北陸信越,新潟県,60.07,57.13,58.55,64.26,62.11,63.15,-4.19,-4.98,-4.60,16
r06-10-27,pr,all,北陸信越,富山県,55.66,53.77,54.68,56.58,54.83,55.67,-0.92,-1.06,-0.99,16
r06-10-27,pr,all,北陸信越,石川県,55.80,54.44,55.09,57.46,56.83,57.13,-1.66,-2.39,-2.04,16
r06-10-27,pr,all,北陸信越,福井県,58.31,56.52,57.39,58.33,57.24,57.76,-0.02,-0.72,-0.37,16
r06-10-27,pr,all,北陸信越,長野県,58.33,56.14,57.20,60.63,58.94,59.76,-2.30,-2.80,-2.56,16
r06-10-27,pr,all,北陸信越,計,58.08,55.87,56.94,60.43,58.81,59.59,-2.35,-2.94,-2.65,16
r06-10-27,pr,all,東海,岐阜県,56.25,54.58,55.39,58.62,57.61,58.10,-2.37,-3.03,-2.71,16
r06-10-27,pr,all,東海,静岡県,55.90,55.28,55.58,55.18,54.45,54.80,0.72,0.83,0.78,16
r06-10-27,pr,all,東海,愛知県,55.39,53.61,54.50,56.54,55.40,55.97,-1.15,-1.79,-1.47,16
r06-10-27,pr,all,東海,三重県,56.50,55.94,56.21,56.19,56.15,56.17,0.31,-0.21,0.04,16
r06-10-27,pr,all,東海,計,55.76,54.44,55.09,56.44,55.56,55.99,-0.68,-1.12,-0.90,16
r06-10-27,pr,all,近畿,滋賀県,55.66,54.23,54.93,57.72,56.95,57.32,-2.06,-2.72,-2.39,16
r06-10-27,pr,all,近畿,京都府,54.07,52.27,53.12,56.80,55.88,56.31,-2.73,-3.61,-3.19,16
r06-10-27,pr,all,近畿,大阪府,52.39,52.79,52.60,55.43,56.89,56.19,-3.04,-4.10,-3.59,16
r06-10-27,pr,all,近畿,兵庫県,54.01,53.36,53.66,54.29,54.29,54.29,-0.28,-0.93,-0.63,16
r06-10-27,pr,all,近畿,奈良県,59.17,57.89,58.49,59.62,58.70,59.13,-0.45,-0.81,-0.64,16
r06-10-27,pr,all,近畿,和歌山県,57.64,56.18,56.86,58.45,58.04,58.23,-0.81,-1.86,-1.37,16
r06-10-27,pr,all,近畿,計,53.93,53.47,53.69,55.87,56.24,56.06,-1.94,-2.77,-2.37,16
r06-10-27,pr,all,中国,鳥取県,57.88,58.30,58.10,58.18,58.13,58.15,-0.30,0.17,-0.05,16
r06-10-27,pr,all,中国,島根県,59.11,57.25,58.13,62.26,60.90,61.55,-3.15,-3.65,-3.42,16
r06-10-27,pr,all,中国,岡山県,50.25,50.22,50.23,51.09,50.80,50.94,-0.84,-0.58,-0.71,16
r06-10-27,pr,all,中国,広島県,49.01,47.83,48.40,52.23,52.02,52.12,-3.22,-4.19,-3.72,16
r06-10-27,pr,all,中国,山口県,52.00,52.12,52.06,49.66,49.67,49.67,2.34,2.45,2.39,16
r06-10-27,pr,all,中国,計,51.48,50.93,51.19,52.84,52.55,52.69,-1.36,-1.62,-1.50,16
r06-10-27,pr,all,四国,徳島県,51.36,50.29,50.80,54.16,53.55,53.84,-2.80,-3.26,-3.04,16
r06-10-27,pr,all,四国,香川県,53.36,52.54,52.93,56.18,56.00,56.09,-2.82,-3.46,-3.16,16
r06-10-27,pr,all,四国,愛媛県,52.38,51.55,51.94,55.10,54.85,54.97,-2.72,-3.30,-3.03,16
r06-10-27,pr,all,四国,高知県,50.80,52.99,51.97,55.94,58.54,57.33,-5.14,-5.55,-5.36,16
r06-10-27,pr,all,四国,計,52.14,51.83,51.98,55.35,55.59,55.48,-3.21,-3.76,-3.50,16
r06-10-27,pr,all,九州,福岡県,51.54,51.63,51.59,52.00,52.22,52.12,-0.46,-0.59,-0.53,16
r06-10-27,pr,all,九州,佐賀県,56.44,55.59,55.99,58.77,58.24,58.49,-2.33,-2.65,-2.50,16
r06-10-27,pr,all,九州,長崎県,52.81,52.18,52.47,57.06,56.72,56.88,-4.25,-4.54,-4.41,16
r06-10-27,pr,all,九州,熊本県,52.63,51.56,52.06,56.66,56.16,56.39,-4.03,-4.60,-4.33,16
r06-10-27,pr,all,九州,大分県,55.55,55.29,55.41,57.37,57.15,57.25,-1.82,-1.86,-1.84,16
r06-10-27,pr,all,九州,宮崎県,50.91,50.35,50.61,53.81,53.51,53.65,-2.90,-3.16,-3.04,16
r06-10-27,pr,all,九州,鹿児島県,54.22,52.84,53.49,58.36,57.14,57.70,-4.14,-4.30,-4.21,16
r06-10-27,pr,all,九州,沖縄県,49.91,49.95,49.93,54.58,55.10,54.85,-4.67,-5.15,-4.92,16
r06-10-27,pr,all,九州,計,52.47,52.06,52.25,54.98,54.81,54.89,-2.51,-2.75,-2.64,16
r06-10-27,pr,all,,合計,54.30,53.42,53.84,56.06,55.79,55.92,-1.76,-2.37,-2.08,16
r06-10-27,pr,overseas,北海道,北海道,15.32,13.46,14.17,16.47,13.60,14.75,-1.15,-0.14,-0.58,17
r06-10-27,pr,overseas,東北,青森県,18.18,10.69,13.02,13.70,10.26,11.38,4.48,0.43,1.64,17
r06-10-27,pr,overseas,東北,岩手県,16.34,12.57,13.97,14.29,10.12,11.66,2.05,2.45,2.31,17
r06-10-27,pr,overseas,東北,宮城県,14.21,14.33,14.29,15.21,15.81,15.58,-1.00,-1.48,-1.29,17
r06-10-27,pr,overseas,東北,秋田県,8.33,9.47,9.04,11.61,13.82,12.97,-3.28,-4.35,-3.93,17
r06-10-27,pr,overseas,東北,山形県,11.63,9.65,10.41,13.39,10.09,11.41,-1.76,-0.44,-1.00,17
r06-10-27,pr,overseas,東北,福島県,9.01,8.32,8.60,10.25,11.40,10.92,-1.24,-3.08,-2.32,17
r06-10-27,pr,overseas,東北,計,12.40,10.99,11.52,12.86,12.27,12.50,-0.46,-1.28,-0.98,17
r06-10-27,pr,overseas,北関東,茨城県,19.58,15.84,17.41,20.81,16.67,18.49,-1.23,-0.83,-1.08,17
r06-10-27,pr,overseas,北関東,栃木県,16.06,14.58,15.20,20.42,17.94,19.04,-4.36,-3.36,-3.84,17
r06-10-27,pr,overseas,北関東,群馬県,17.19,11.65,13.98,15.77,13.53,14.48,1.42,-1.88,-0.50,17
r06-10-27,pr,overseas,北関東,埼玉県,22.86,18.66,20.43,26.09,21.49,23.55,-3.23,-2.83,-3.12,17
r06-10-27,pr,overseas,北関東,計,20.76,16.77,18.45,23.20,19.15,20.94,-2.44,-2.38,-2.49,17
r06-10-27,pr,overseas,南関東,千葉県,25.88,18.59,21.75,26.56,21.47,23.79,-0.68,-2.88,-2.04,17
r06-10-27,pr,overseas,南関東,神奈川県,24.24,17.91,20.71,26.76,21.52,23.93,-2.52,-3.61,-3.22,17
r06-10-27,pr,overseas,南関東,山梨県,11.42,11.63,11.55,12.88,16.57,15.04,-1.46,-4.94,-3.49,17
r06-10-27,pr,overseas,南関東,計,24.35,17.89,20.71,26.26,21.32,23.58,-1.91,-3.43,-2.87,17
r06-10-27,pr,overseas,東京都,東京都,28.91,21.52,24.73,31.30,24.93,27.81,-2.39,-3.41,-3.08,17
r06-10-27,pr,overseas,北陸信越,新潟県,16.50,13.24,14.29,18.79,15.71,16.75,-2.29,-2.47,-2.46,17
r06-10-27,pr,overseas,北陸信越,富山県,14.49,17.18,15.97,14.91,14.06,14.46,-0.42,3.12,1.51,17
r06-10-27,pr,overseas,北陸信越,石川県,19.08,14.18,15.95,15.82,18.05,17.24,3.26,-3.87,-1.29,17
r06-10-27,pr,overseas,北陸信越,福井県,12.80,13.09,12.97,16.92,16.40,16.61,-4.12,-3.31,-3.64,17
r06-10-27,pr,overseas,北陸信越,長野県,15.29,12.38,13.50,15.79,13.54,14.45,-0.50,-1.16,-0.95,17
r06-10-27,pr,overseas,北陸信越,計,15.65,13.49,14.30,16.46,15.07,15.62,-0.81,-1.58,-1.32,17
r06-10-27,pr,overseas,東海,岐阜県,19.58,15.24,16.85,18.26,17.09,17.54,1.32,-1.85,-0.69,17
r06-10-27,pr,overseas,東海,静岡県,18.10,13.40,15.49,19.96,15.26,17.40,-1.86,-1.86,-1.91,17
r06-10-27,pr,overseas,東海,愛知県,21.49,17.89,19.44,22.83,19.13,20.82,-1.34,-1.24,-1.38,17
r06-10-27,pr,overseas,東海,三重県,15.16,16.24,15.78,16.67,17.00,16.84,-1.51,-0.76,-1.06,17
r06-10-27,pr,overseas,東海,計,19.62,16.13,17.62,20.87,17.56,19.05,-1.25,-1.43,-1.43,17
r06-10-27,pr,overseas,近畿,滋賀県,14.09,17.75,16.17,14.45,18.13,16.39,-0.36,-0.38,-0.22,17
r06-10-27,pr,overseas,近畿,京都府,25.82,18.80,21.54,23.23,22.15,22.59,2.59,-3.35,-1.05,17
r06-10-27,pr,overseas,近畿,大阪府,23.15,19.05,20.64,23.71,20.55,21.84,-0.56,-1.50,-1.20,17
r06-10-27,pr,overseas,近畿,兵庫県,23.05,17.87,19.83,24.57,21.26,22.59,-1.52,-3.39,-2.76,17
r06-10-27,pr,overseas,近畿,奈良県,21.94,21.22,21.50,24.19,19.92,21.59,-2.25,1.30,-0.09,17
r06-10-27,pr,overseas,近畿,和歌山県,9.52,8.57,8.91,8.29,9.11,8.82,1.23,-0.54,0.09,17
r06-10-27,pr,overseas,近畿,計,22.22,18.22,19.77,22.27,19.98,20.91,-0.05,-1.76,-1.14,17
r06-10-27,pr,overseas,中国,鳥取県,13.41,13.07,13.18,22.34,15.82,18.08,-8.93,-2.75,-4.90,17
r06-10-27,pr,overseas,中国,島根県,7.87,11.68,10.49,9.28,11.43,10.75,-1.41,0.25,-0.26,17
r06-10-27,pr,overseas,中国,岡山県,14.09,13.90,13.97,15.79,16.67,16.34,-1.70,-2.77,-2.37,17
r06-10-27,pr,overseas,中国,広島県,13.69,12.55,13.00,13.87,13.76,13.80,-0.18,-1.21,-0.80,17
r06-10-27,pr,overseas,中国,山口県,7.67,8.91,8.46,8.29,9.31,8.92,-0.62,-0.40,-0.46,17
r06-10-27,pr,overseas,中国,計,12.06,11.97,12.00,13.18,13.33,13.27,-1.12,-1.36,-1.27,17
r06-10-27,pr,overseas,四国,徳島県,16.50,11.05,12.97,13.39,12.63,12.90,3.11,-1.58,0.07,17
r06-10-27,pr,overseas,四国,香川県,14.58,11.11,12.43,11.29,12.82,12.25,3.29,-1.71,0.18,17
r06-10-27,pr,overseas,四国,愛媛県,9.34,10.39,9.99,9.12,11.08,10.29,0.22,-0.69,-0.30,17
r06-10-27,pr,overseas,四国,高知県,4.84,6.70,5.97,3.79,7.43,5.99,1.05,-0.73,-0.02,17
r06-10-27,pr,overseas,四国,計,10.12,9.56,9.78,8.50,10.61,9.79,1.62,-1.05,-0.01,17
r06-10-27,pr,overseas,九州,福岡県,13.88,16.10,15.31,14.62,16.17,15.60,-0.74,-0.07,-0.29,17
r06-10-27,pr,overseas,九州,佐賀県,6.90,9.20,8.33,8.93,11.50,10.48,-2.03,-2.30,-2.15,17
r06-10-27,pr,overseas,九州,長崎県,9.64,8.94,9.18,11.15,10.22,10.54,-1.51,-1.28,-1.36,17
r06-10-27,pr,overseas,九州,熊本県,4.97,7.88,6.76,5.91,7.88,7.09,-0.94,0.00,-0.33,17
r06-10-27,pr,overseas,九州,大分県,7.88,11.67,10.32,15.08,15.86,15.57,-7.20,-4.19,-5.25,17
r06-10-27,pr,overseas,九州,宮崎県,8.93,11.36,10.58,10.22,9.74,9.91,-1.29,1.62,0.67,17
r06-10-27,pr,overseas,九州,鹿児島県,6.84,7.12,7.01,10.32,10.15,10.22,-3.48,-3.03,-3.21,17
r06-10-27,pr,overseas,九州,沖縄県,2.62,3.02,2.86,2.97,3.72,3.41,-0.35,-0.70,-0.55,17
r06-10-27,pr,overseas,九州,計,7.06,8.93,8.22,8.41,9.74,9.22,-1.35,-0.81,-1.00,17
r06-10-27,pr,overseas,,合計,20.98,16.40,18.28,22.49,18.56,20.25,-1.51,-2.16,-1.97,17
