election_id,prefecture,district_no,order_in_district,elected,result_mark,name_display,name_kanji,name_kana,age,party_raw,party,party_is_certified,status,occupation,votes,dual_candidacy,sekihai_rate,sekihai_excluded,source_page
r06-10-27,千葉県,12,3,true,当,浜田やすかず,濱田靖一,はまだ,69,自由民主党,自由民主党,true,前,選挙区支部長,105510,true,100.000,false,114
r06-10-27,千葉県,12,4,false,落,地引直輝,,じびきなおき,45,日本維新の会,日本維新の会,true,新,公認会計士,25882,true,24.530,false,114
r06-10-27,千葉県,13,1,false,落,柏崎すえと,柏崎末人,かしわざき,77,日本共産党,日本共産党,true,新,党地区委員,11287,false,,false,114
r06-10-27,千葉県,13,2,true,当,松本ひさし,松本尚,まつもと,62,自由民主党,自由民主党,true,前,日本医科大学特任教授,96024,true,100.000,false,114
r06-10-27,千葉県,13,3,false,落,みやかわ伸,宮川伸,しん,54,立憲民主党,立憲民主党,true,元,政党役員,92501,true,96.331,false,114
r06-10-27,千葉県,13,4,false,落,なかやめぐ,中谷めぐみ,,43,参政党,参政党,true,新,ネイル・着付け個人サロン経営,19582,false,,false,114
r06-10-27,千葉県,14,1,false,落,高橋きょうすけ,髙橋恭介,たかはし,50,自由民主党,自由民主党,true,新,支部長,51723,true,35.470,false,114
r06-10-27,千葉県,14,2,false,落,ミサオ・レッドウルフ,篠藤操,,59,れいわ新選組,れいわ新選組,true,新,アクティビスト,10547,true,,true,114
r06-10-27,千葉県,14,3,true,当,野田よしひこ,野田佳彦,のだ,67,立憲民主党,立憲民主党,true,前,政党役員,145821,false,,false,114
r06-10-27,千葉県,14,4,false,落,坂井ようすけ,坂井洋介,さかい,45,日本共産党,日本共産党,true,新,党地区常任委員,11505,false,,false,114
r06-10-27,東京都,1,1,false,落,しんどう伸夫,新藤伸夫,のぶお,75,（お金をみんなへシン独立党）,お金をみんなへシン独立党,false,新,政治団体代表,530,false,,false,114
r06-10-27,東京都,1,2,false,落,おときた駿,音喜多駿,しゅん,41,日本維新の会,日本維新の会,true,新,政治団体役員,29002,true,50.899,false,114
r06-10-27,東京都,1,3,false,落,山田みき,山田美樹,やまだ,50,自由民主党,自由民主党,true,前,選挙区支部長,55040,false,,false,114
r06-10-27,東京都,1,4,false,落,新垣宏,,あらかきひろし,80,（無所属）,無所属,false,新,無職,716,false,,false,114
r06-10-27,東京都,1,5,false,落,中野けん,中野顕,なかの,60,日本共産党,日本共産党,true,新,政党職員,11889,false,,false,114
r06-10-27,東京都,1,6,true,当,海江田万里,,かいえだばんり,75,立憲民主党,立憲民主党,true,前,政党役員,56979,true,100.000,false,114
r06-10-27,東京都,1,7,false,落,さくらいしょうこ,櫻井祥子,,40,参政党,参政党,true,新,会社役員,10636,false,,false,114
r06-10-27,東京都,1,8,false,落,さとうさおり,佐藤沙織里,,35,（無所属）,無所属,false,新,公認会計士,12255,false,,false,114
r06-10-27,東京都,1,9,false,落,高木ひろし,髙木寛史,たかき,40,みんなでつくる党,みんなでつくる党,true,新,無職,951,false,,false,114
r06-10-27,東京都,2,1,false,落,ほその真理,細野真理,まり,43,日本共産党,日本共産党,true,新,団体職員,22316,false,,false,114
r06-10-27,東京都,2,2,false,落,もがみよしのり,最上佳則,,48,参政党,参政党,true,新,会社経営,11322,false,,false,114
r06-10-27,東京都,2,3,false,落,鳩山紀一郎,,はとやまきいちろう,48,国民民主党,国民民主党,true,新,政党役員,48527,true,73.470,false,114
r06-10-27,東京都,2,4,false,落,今村充,,いまむらみつる,49,日本維新の会,日本維新の会,true,新,医師,29860,true,45.208,false,114
r06-10-27,東京都,2,5,true,当,清人,,つじきよと,45,自由民主党,自由民主党,true,前,外務副大臣,66050,true,100.000,false,114
r06-10-27,東京都,3,1,false,落,かわぐちめぐみ,川口めぐみ,,51,（無所属）,無所属,false,新,行政書士,8822,false,,false,114
r06-10-27,東京都,3,2,false,落,植木ひろたか,植木洋貴,うえき,42,参政党,参政党,true,新,会社員,8731.013,false,,false,114
r06-10-27,東京都,3,3,false,落,あべ祐美子,阿部祐美子,ゆみこ,60,立憲民主党,立憲民主党,true,新,政党役員,54178,true,87.864,false,114
r06-10-27,東京都,3,4,false,落,吉平としたか,吉平敏孝,よしひら,43,日本維新の会,日本維新の会,true,新,無職,25745,true,41.752,false,115
r06-10-27,東京都,3,5,false,落,おくもとゆり,奥本有里,,47,国民民主党,国民民主党,true,新,政党役員,30351,true,49.222,false,115
r06-10-27,東京都,3,6,false,落,香西かつ介,香西克介,こうざいすけ,48,日本共産党,日本共産党,true,新,政党職員,12056,false,,false,115
r06-10-27,東京都,3,7,true,当,石原ひろたか,石原宏高,いしはら,60,自由民主党,自由民主党,true,前,選挙区支部長,61660.983,true,100.000,false,115
r06-10-27,東京都,4,1,false,落,井戸まさえ,井戸正枝,いど,58,国民民主党,国民民主党,true,元,ジャーナリスト,51810,true,59.707,false,115
r06-10-27,東京都,4,2,false,落,塩寺ゆうた,塩寺勇太,しおでら,40,参政党,参政党,true,新,会社役員,12176,false,,false,115
r06-10-27,東京都,4,3,true,当,平将明,,たいらまさあき,57,自由民主党,自由民主党,true,前,デジタル大臣,86773,true,100.000,false,115
r06-10-27,東京都,4,4,false,落,谷川智行,,たにがわともゆき,53,日本共産党,日本共産党,true,新,医師,32909,true,37.925,false,115
r06-10-27,東京都,4,5,false,落,石川まさとし,石川雅俊,いしかわ,44,日本維新の会,日本維新の会,true,新,医師,32063,true,36.950,false,115
r06-10-27,東京都,5,1,false,落,若宮けんじ,若宮健嗣,わかみや,63,自由民主党,自由民主党,true,前,選挙区支部長,69024,true,83.145,false,115
r06-10-27,東京都,5,2,false,落,いなば太郎,稲葉太郎,たろう,40,日本維新の会,日本維新の会,true,新,会社役員,36493,true,43.958,false,115
r06-10-27,東京都,5,3,false,落,ぬるき洋平,塗木洋平,ようへい,42,参政党,参政党,true,新,ヘルスケア専門職,13910,false,,false,115
r06-10-27,東京都,5,4,true,当,手塚よしお,手塚仁雄,てづか,58,立憲民主党,立憲民主党,true,前,政党役員,83016,true,100.000,false,115
r06-10-27,東京都,5,5,false,落,林りま,林理麻,はやし,50,（無所属）,無所属,false,新,会社員,5364,false,,false,115
r06-10-27,東京都,5,6,false,落,松本健太,,まつもとけんた,44,（無所属）,無所属,false,新,会社経営,1889.624,false,,false,115
r06-10-27,東京都,5,7,false,落,フクイケンタ,福井健太,,48,（無所属）,無所属,false,新,無職,1136.375,false,,false,115
r06-10-27,東京都,6,1,false,落,河村建一,,かわむらけんいち,48,日本維新の会,日本維新の会,true,新,大学客員准教授,32887,true,30.671,false,115
r06-10-27,東京都,6,2,true,当,落合貴之,,おちあいたかゆき,45,立憲民主党,立憲民主党,true,前,政党役員,107222,true,100.000,false,115
r06-10-27,東京都,6,3,false,落,土屋みわ,土屋美和,つちや,47,自由民主党,自由民主党,true,新,選挙区支部長,63899,true,59.595,false,115
r06-10-27,東京都,6,4,false,落,望月まさのり,望月正謹,もちづき,34,参政党,参政党,true,新,参議院議員秘書,22179,true,,true,115
r06-10-27,東京都,7,1,false,落,丸川珠代,大塚珠代,まるかわたまよ,53,自由民主党,自由民主党,true,新,選挙区支部長,55848,false,,false,115
r06-10-27,東京都,7,2,false,落,石川ゆりか,石川友梨香,いしかわ,28,参政党,参政党,true,新,美容師,16588,false,,false,115
r06-10-27,東京都,7,3,true,当,松尾あきひろ,松尾明弘,まつお,49,立憲民主党,立憲民主党,true,元,弁護士,86252,true,100.000,false,115
r06-10-27,東京都,7,4,false,落,小野たいすけ,小野泰輔,おの,50,日本維新の会,日本維新の会,true,前,無職,47196,true,54.718,false,115
r06-10-27,東京都,8,1,true,当,吉田はるみ,吉田晴美,よしだ,52,立憲民主党,立憲民主党,true,前,政党役員,116426,true,100.000,false,115
r06-10-27,東京都,8,2,false,落,大森紀明,,おおもりのりあき,53,参政党,参政党,true,新,会社役員,16310,false,,false,115
r06-10-27,東京都,8,3,false,落,門ひろこ,中島寛子,かど,44,自由民主党,自由民主党,true,新,選挙区支部長,74963,true,64.386,false,115
r06-10-27,東京都,8,4,false,落,南北ちとせ,,なんぼく,48,日本維新の会,日本維新の会,true,新,会社役員,20342,true,,true,116
r06-10-27,東京都,9,1,true,当,山岸一生,山岸一生,やまぎしいっせい,43,立憲民主党,立憲民主党,true,前,政党役員,75474,true,100.000,false,116
r06-10-27,東京都,9,2,false,落,すがわら一秀,菅原一秀,いっしゅう,62,（無所属）,無所属,false,元,会社役員,64798,false,,false,116
r06-10-27,東京都,9,3,false,落,大河内しげた,大河内茂太,おおこうち,53,日本維新の会,日本維新の会,true,新,会社役員,23488,true,31.120,false,116
r06-10-27,東京都,9,4,false,落,大津あやか,大津綾香,おおつ,31,みんなでつくる党,みんなでつくる党,true,新,政党党首,7245,true,,true,116
r06-10-27,東京都,10,1,false,落,鈴木ようすけ,鈴木庸介,すずき,48,立憲民主党,立憲民主党,true,前,政党役員,92899.846,true,99.368,false,116
r06-10-27,東京都,10,2,true,当,鈴木隼人,,すずきはやと,47,自由民主党,自由民主党,true,前,選挙区支部長,93490.555,true,100.000,false,116
r06-10-27,東京都,10,3,false,落,永野ひろ子,鈴木裕子,ながのこ,52,日本維新の会,日本維新の会,true,新,行政書士,39555.596,true,42.309,false,116
r06-10-27,東京都,10,4,false,落,安田しん,安田伸,やすだ,53,参政党,参政党,true,新,自営業,15970,false,,false,116
r06-10-27,東京都,11,1,false,落,下村博文,下村博文,しもむらはくぶん,70,（無所属）,無所属,false,前,無職,57275,false,,false,116
r06-10-27,東京都,11,2,false,落,イハまさのり,伊波政昇,,72,日本共産党,日本共産党,true,新,政党役員,17607,false,,false,116
r06-10-27,東京都,11,3,true,当,あくつ幸彦,阿久津幸彦,ゆきひこ,68,立憲民主党,立憲民主党,true,元,政党役員,80947,true,100.000,false,116
r06-10-27,東京都,11,4,false,落,大豆生田みのる,大豆生田実,おおまみうだ,58,日本維新の会,日本維新の会,true,新,会社役員,33103,true,40.894,false,116
r06-10-27,東京都,11,5,false,落,さいとうたかゆき,斎藤孝幸,,58,（無所属）,無所属,false,新,会社役員,8316,false,,false,116
r06-10-27,東京都,12,1,false,落,阿部司,,あべつかさ,42,日本維新の会,日本維新の会,true,前,政治団体役員,52233,true,75.834,false,116
r06-10-27,東京都,12,2,false,落,大くま利昭,大熊利昭,おおとしあき,61,国民民主党,国民民主党,true,元,政党役員,44524,true,64.641,false,116
r06-10-27,東京都,12,3,false,落,田原聖子,,たはらせいこ,55,日本共産党,日本共産党,true,新,政党役員,41504,false,,false,116
r06-10-27,東京都,12,4,true,当,高木けい,髙木啓,たかぎ,59,自由民主党,自由民主党,true,前,選挙区支部長,68878,true,100.000,false,116
r06-10-27,東京都,13,1,false,落,重田じゅんぺい,重田惇平,しげた,29,日本維新の会,日本維新の会,true,新,政治団体役員,26989,true,35.961,false,116
r06-10-27,東京都,13,2,false,落,森ようすけ,森洋介,もり,30,国民民主党,国民民主党,true,新,政党役員,58385,true,77.794,false,116
r06-10-27,東京都,13,3,false,落,沢田しんご,沢田真吾,さわだ,39,日本共産党,日本共産党,true,新,政党役員,29004,false,,false,116
r06-10-27,東京都,13,4,true,当,土田しん,土田慎,つちだ,33,自由民主党,自由民主党,true,前,デジタル大臣政務官,75050,true,100.000,false,116
r06-10-27,東京都,14,1,false,落,伊藤なな,伊藤菜々,いとう,35,国民民主党,国民民主党,true,新,会社役員,53211,true,70.141,false,116
r06-10-27,東京都,14,2,false,落,大賀やすろう,大賀靖郎,おおが,42,参政党,参政党,true,新,個人事業主,10210,false,,false,116
r06-10-27,東京都,14,3,false,落,斉藤かよ,齋藤佳代,さいとう,45,日本維新の会,日本維新の会,true,新,政治団体役員,21628,true,28.509,false,116
r06-10-27,東京都,14,4,false,落,大塚紀久雄,,おおつかきくお,83,（無所属）,無所属,false,新,不動産業（貸事務所）,1481,false,,false,116
r06-10-27,東京都,14,5,false,落,くしぶち万里,櫛渕万里,まり,57,れいわ新選組,れいわ新選組,true,前,政治団体役員,25328,true,33.386,false,117
r06-10-27,東京都,14,6,true,当,松島みどり,馬場みどり,まつしま,68,自由民主党,自由民主党,true,前,選挙区支部長,75862,true,100.000,false,117
r06-10-27,東京都,14,7,false,落,原努,,はらつとむ,42,日本共産党,日本共産党,true,新,政党役員,20987,false,,false,117
r06-10-27,東京都,15,1,false,落,小堤東,,こづつみあづま,35,日本共産党,日本共産党,true,新,政党役員,15049,false,,false,117
r06-10-27,東京都,15,2,false,落,須藤元気,,すどうげんき,46,（無所属）,無所属,false,新,会社経営,65666,false,,false,117
r06-10-27,東京都,15,3,true,当,酒井なつみ,酒井菜摘,さかい,38,立憲民主党,立憲民主党,true,前,政党役員,66791,true,100.000,false,117
r06-10-27,東京都,15,4,false,落,大空こうき,大空幸星,おおぞら,25,自由民主党,自由民主党,true,新,選挙区支部長,62771,true,93.981,false,117
r06-10-27,東京都,15,5,false,落,金澤ゆい,金澤結衣,かなざわ,34,（無所属）,無所属,false,新,無職,32442,false,,false,117
r06-10-27,東京都,16,1,false,落,中津川ひろさと,中津川博郷,なかつがわ,75,日本維新の会,日本維新の会,true,元,会社顧問,28538,true,39.786,false,117
r06-10-27,東京都,16,2,false,落,宮本栄,,みやもとさかえ,62,日本共産党,日本共産党,true,新,政党役員,14464,false,,false,117
r06-10-27,東京都,16,3,true,当,大西洋平,,おおにしようへい,46,自由民主党,自由民主党,true,新,選挙区支部長,71728,true,100.000,false,117
r06-10-27,東京都,16,4,false,落,有田まさとし,有田正寿,ありた,43,参政党,参政党,true,新,会社員,16636,false,,false,117
r06-10-27,東京都,16,5,false,落,柴田かつゆき,柴田勝之,しばた,56,立憲民主党,立憲民主党,true,新,弁護士,60714,true,84.644,false,117
r06-10-27,東京都,17,1,false,落,いのくち幸子,猪口幸子,さちこ,68,日本維新の会,日本維新の会,true,新,医師,42420,true,65.772,false,117
r06-10-27,東京都,17,2,false,落,新井杉生,,あらいすぎお,65,日本共産党,日本共産党,true,新,政党役員,26564,false,,false,117
r06-10-27,東京都,17,3,false,落,円より子,山﨑順子,まどかこ,77,国民民主党,国民民主党,true,新,ジャーナリスト,51975,true,80.587,false,117
r06-10-27,東京都,17,4,true,当,平沢勝栄,平澤勝榮,ひらさわかつえい,79,（無所属）,無所属,false,前,選挙区支部長,64495,false,,false,117
r06-10-27,東京都,18,1,false,落,徳永ゆきこ,徳永由紀子,とくなが,47,参政党,参政党,true,新,看護師,19496,false,,false,117
r06-10-27,東京都,18,2,false,落,口まこと,口亮,ひぐち,37,日本共産党,日本共産党,true,新,日本共産党職員,18512,false,,false,117
r06-10-27,東京都,18,3,false,落,松下玲子,内田玲子,まつしたれいこ,54,立憲民主党,立憲民主党,true,新,政党役員,96820,true,97.796,false,117
r06-10-27,東京都,18,4,true,当,福田かおる,北口かおる,ふくだ,39,自由民主党,自由民主党,true,新,選挙区支部長,99002,true,100.000,false,117
r06-10-27,東京都,19,1,false,落,いでしげ美津子,松井美津子,みつこ,60,日本共産党,日本共産党,true,新,政党役員,20417,false,,false,117
r06-10-27,東京都,19,2,true,当,末松義規,,すえまつよしのり,67,立憲民主党,立憲民主党,true,前,政党役員,76899,true,100.000,false,117
r06-10-27,東京都,19,3,false,落,松本洋平,,まつもとようへい,51,自由民主党,自由民主党,true,前,選挙区支部長,74435,true,96.795,false,117
r06-10-27,東京都,19,4,false,落,吉田圭一郎,,よしだけいいちろう,32,日本維新の会,日本維新の会,true,新,自営業,23289,true,30.285,false,117
r06-10-27,東京都,20,1,false,落,大西けんたろう,大西健太郎,おおにし,45,国民民主党,国民民主党,true,新,政党役員,65435,true,70.066,false,117
r06-10-27,東京都,20,2,false,落,宮本徹,染矢徹,みやもととおる,52,日本共産党,日本共産党,true,前,党中央委員,58215,true,62.335,false,118
r06-10-27,東京都,20,3,true,当,木原誠二,,きはらせいじ,54,自由民主党,自由民主党,true,前,選挙区支部長,93390,true,100.000,false,118
r06-10-27,東京都,21,1,false,落,山下ようこ,山下容子,やました,65,日本維新の会,日本維新の会,true,新,フリーアナウンサー,36642,true,40.388,false,118
r06-10-27,東京都,21,2,false,落,森ゆういち,森裕一,もり,49,参政党,参政党,true,新,NPO法人理事,18511,false,,false,118
r06-10-27,東京都,21,3,false,落,小田原きよし,小田原潔,おだわら,60,（無所属）,無所属,false,前,政党選挙区支部長,69421,false,,false,118
r06-10-27,東京都,21,4,true,当,大河原まさこ,大河原雅子,おおかわら,71,立憲民主党,立憲民主党,true,前,政党役員,90724,true,100.000,false,118
r06-10-27,東京都,22,1,false,落,平野よしたか,平野義尚,ひらの,38,日本共産党,日本共産党,true,新,政党役員,25453,false,,false,118
r06-10-27,東京都,22,2,true,当,山花郁夫,,やまはないくお,57,立憲民主党,立憲民主党,true,元,政党役員,99790,true,100.000,false,118
r06-10-27,東京都,22,3,false,落,鈴木みか,鈴木美香,すずき,60,参政党,参政党,true,新,無職,26005,false,,false,118
r06-10-27,東京都,22,4,false,落,伊藤達也,,いとうたつや,63,自由民主党,自由民主党,true,前,選挙区支部長,96748,true,96.951,false,118
r06-10-27,東京都,23,1,false,落,ＡＩメイヤー,松田道人,えいあい,51,みんなでつくる党,みんなでつくる党,true,新,実業家,6475,false,,false,118
r06-10-27,東京都,23,2,false,落,よしわら修,吉原修,おさむ,68,自由民主党,自由民主党,true,新,選挙区支部長,71154,true,63.614,false,118
r06-10-27,東京都,23,3,true,当,伊藤しゅんすけ,伊藤俊輔,いとう,45,立憲民主党,立憲民主党,true,前,政党役員,111851,true,100.000,false,118
r06-10-27,東京都,24,1,false,落,よくらさゆり,與倉さゆり,,40,参政党,参政党,true,新,会社員,8678,false,,false,118
r06-10-27,東京都,24,2,false,落,有田芳生,,ありたよしふ,72,立憲民主党,立憲民主党,true,新,ジャーナリスト,71683,true,90.490,false,118
r06-10-27,東京都,24,3,false,落,畑尻文夫,,はたじりあやお,69,（無所属）,無所属,false,新,自営業,2251,false,,false,118
r06-10-27,東京都,24,4,false,落,浦川ゆうすけ,浦川祐輔,うらかわ,31,国民民主党,国民民主党,true,新,弁護士,24653,true,31.121,false,118
r06-10-27,東京都,24,5,false,落,さとう由美,佐藤由美,ゆみ,52,日本維新の会,日本維新の会,true,新,政治団体役員,18501,true,,true,118
r06-10-27,東京都,24,6,true,当,はぎうだ光一,萩生田光一,こういち,61,（無所属）,無所属,false,前,選挙区支部長,79216,false,,false,118
r06-10-27,東京都,25,1,false,落,よだかれん,依田花蓮,,52,れいわ新選組,れいわ新選組,true,新,行政書士,29179,true,26.409,false,118
r06-10-27,東京都,25,2,false,落,池田公三,,いけだこうぞう,75,日本共産党,日本共産党,true,新,無職,27323,false,,false,118
r06-10-27,東京都,25,3,true,当,井上信治,,いのうえしんじ,55,自由民主党,自由民主党,true,前,選挙区支部長,110488,true,100.000,false,118
r06-10-27,東京都,25,4,false,落,宮﨑たろう,宮﨑太朗,みやざき,44,日本維新の会,日本維新の会,true,新,会社役員,41080,true,37.180,false,118
r06-10-27,東京都,26,1,false,落,たぶち正文,田淵正文,まさふみ,66,（無所属）,無所属,false,新,医師,14602,false,,false,118
r06-10-27,東京都,26,2,false,落,和田正子,,わだまさこ,75,日本共産党,日本共産党,true,新,政党役員,28819,false,,false,118
r06-10-27,東京都,26,3,false,落,今岡うえき,今岡植,いまおか,36,自由民主党,自由民主党,true,新,選挙区支部長,68568,true,63.386,false,118
r06-10-27,東京都,26,4,false,落,ふじた久美,藤田久美,くみ,46,参政党,参政党,true,新,自営業,17250,false,,false,119
r06-10-27,東京都,26,5,true,当,まつばら仁,松原仁,じん,68,（無所属）,無所属,false,前,政治団体役員,108174,false,,false,119
r06-10-27,東京都,27,1,false,落,石倉こうじろう,石倉弘次郎,いしくら,26,（無所属）,無所属,false,新,会社員,10542,false,,false,119
r06-10-27,東京都,27,2,true,当,ながつま昭,長妻昭,あきら,64,立憲民主党,立憲民主党,true,前,政党役員,112388,true,100.000,false,119
r06-10-27,東京都,27,3,false,落,石川めい子,石川芽生子,いしかわこ,41,参政党,参政党,true,新,会社員,22947,false,,false,119
r06-10-27,東京都,27,4,false,落,黒崎祐一,黒﨑祐一,くろさきゆういち,47,自由民主党,自由民主党,true,新,選挙区支部長,59952,true,53.343,false,119
r06-10-27,東京都,28,1,false,落,たかの直美,高野直美,なおみ,70,日本共産党,日本共産党,true,新,無職,14530,false,,false,119
r06-10-27,東京都,28,2,false,落,奥村よしひろ,奥村祥大,おくむら,30,国民民主党,国民民主党,true,新,政党役員,34930,true,68.996,false,119
r06-10-27,東京都,28,3,false,落,安藤たかお,安藤高夫,あんどう,65,自由民主党,自由民主党,true,元,医師,50290,true,99.336,false,119
r06-10-27,東京都,28,4,false,落,江崎さなえ,江崎早苗,えざき,38,参政党,参政党,true,新,会社役員,11109,true,,true,119
r06-10-27,東京都,28,5,true,当,高松さとし,高松智之,たかまつ,50,立憲民主党,立憲民主党,true,新,政党役員,50626,true,100.000,false,119
r06-10-27,東京都,28,6,false,落,藤川たかし,藤川隆史,ふじかわ,68,日本維新の会,日本維新の会,true,新,会社役員,12344,true,,true,119
r06-10-27,東京都,29,1,true,当,岡本みつなり,岡本三成,おかもと,59,公明党,公明党,true,前,政党役員,60100,false,,false,119
r06-10-27,東京都,29,2,false,落,たるい良和,井良和,よしかず,57,国民民主党,国民民主党,true,元,会社役員,31367,true,52.191,false,119
r06-10-27,東京都,29,3,false,落,えびさわ由紀,海老澤由紀,ゆき,50,日本維新の会,日本維新の会,true,新,自営業,24107,true,40.111,false,119
r06-10-27,東京都,29,4,false,落,木村たけつか,木村剛司,きむら,53,立憲民主党,立憲民主党,true,元,政党役員,47996,true,79.860,false,119
r06-10-27,東京都,29,5,false,落,鈴木けんいち,鈴木賢一,すずき,63,日本共産党,日本共産党,true,新,政党職員,17325,false,,false,119
r06-10-27,東京都,30,1,false,落,早川かん,早川寛,はやかわ,44,日本共産党,日本共産党,true,新,政党職員,19061,false,,false,119
r06-10-27,東京都,30,2,true,当,五十嵐えり,五十嵐衣里,いがらし,40,立憲民主党,立憲民主党,true,新,弁護士,98146,true,100.000,false,119
r06-10-27,東京都,30,3,false,落,三井けん,三井健,みつい,61,みんなでつくる党,みんなでつくる党,true,新,起業家,7815,false,,false,119
r06-10-27,東京都,30,4,false,落,武田ゆういちろう,武田祐一郎,たけだ,38,参政党,参政党,true,新,会社員,17013,false,,false,119
r06-10-27,東京都,30,5,false,落,長島昭久,,ながしまあきひさ,62,自由民主党,自由民主党,true,前,選挙区支部長,91798,true,93.532,false,119
r06-10-27,神奈川県,1,1,false,落,浅川義治,,あさかわよしはる,56,日本維新の会,日本維新の会,true,前,無職,28841,true,31.414,false,119
r06-10-27,神奈川県,1,2,false,落,松本純,,まつもとじゅん,74,自由民主党,自由民主党,true,元,選挙区支部長,68931,false,,false,119
r06-10-27,神奈川県,1,3,false,落,蓮池ゆきお,蓮池幸雄,はすいけ,72,日本共産党,日本共産党,true,新,無職,13572,false,,false,119
r06-10-27,神奈川県,1,4,false,落,いとうまみこ,伊東万美子,,53,参政党,参政党,true,新,会社役員代表,20110,false,,false,119
r06-10-27,神奈川県,1,5,true,当,しのはら豪,篠原豪,ごう,49,立憲民主党,立憲民主党,true,前,政党役員,91809,true,100.000,false,119
r06-10-27,神奈川県,2,1,false,落,並木まり子,,なみきこ,73,日本共産党,日本共産党,true,新,介護職,19538,false,,false,120
r06-10-27,神奈川県,2,2,false,落,三好りょう,三好諒,みよし,39,れいわ新選組,れいわ新選組,true,新,れいわ新選組山本太郎参議院議員事務所私設秘書,27535,true,23.032,false,120
r06-10-27,神奈川県,2,3,true,当,すが義偉,菅義偉,よしひで,75,自由民主党,自由民主党,true,前,自由民主党副総裁,119548,false,,false,120
r06-10-27,神奈川県,2,4,false,落,平本こうじろう,平本幸次郎,ひらもと,62,参政党,参政党,true,新,会社代表,15315,false,,false,120
r06-10-27,神奈川県,2,5,false,落,やなぎや東三楼,稲葉昭義,とうざぶろう,48,立憲民主党,立憲民主党,true,新,落語家,47222,true,39.500,false,120
r06-10-27,神奈川県,3,1,false,落,中村たけと,福田武人,なかむら,49,立憲民主党,立憲民主党,true,新,政党役員,71464,true,77.572,false,120
r06-10-27,神奈川県,3,2,false,落,佐藤かおり,佐藤香,さとう,50,日本維新の会,日本維新の会,true,新,無職,26622,true,28.897,false,120
r06-10-27,神奈川県,3,3,false,落,横山せいご,横山征吾,よこやま,53,日本共産党,日本共産党,true,新,党神奈川県青年学生部長,18145,true,,true,120
r06-10-27,神奈川県,3,4,false,落,内田えみこ,内田恵美子,うちだ,48,参政党,参政党,true,新,自営業（学習塾代表兼講師）,18866,false,,false,120
r06-10-27,神奈川県,3,5,true,当,中西けんじ,中西健治,なかにし,60,自由民主党,自由民主党,true,前,選挙区支部長,92125,true,100.000,false,120
r06-10-27,神奈川県,4,1,true,当,早稲田ゆき,早稲田夕季,わせだ,65,立憲民主党,立憲民主党,true,前,政党役員,96874,true,100.000,false,120
r06-10-27,神奈川県,4,2,false,落,山本ともひろ,山本朋広,やまもと,49,自由民主党,自由民主党,true,前,選挙区支部長,44016,true,45.436,false,120
r06-10-27,神奈川県,4,3,false,落,加藤ちか,加藤千華,かとう,26,日本維新の会,日本維新の会,true,新,会社従業員,34625,true,35.742,false,120
r06-10-27,神奈川県,4,4,false,落,津野てるひさ,津野照久,つの,57,参政党,参政党,true,新,自営業,12704,false,,false,120
r06-10-27,神奈川県,5,1,false,落,久坂くにえ,,くさか,51,日本維新の会,日本維新の会,true,新,政治団体役員,33863,true,42.068,false,120
r06-10-27,神奈川県,5,2,false,落,高宮みち子,高宮美智子,たかみやこ,72,日本共産党,日本共産党,true,新,団体役員,15794,false,,false,120
r06-10-27,神奈川県,5,3,false,落,山崎誠,,やまざきまこと,61,立憲民主党,立憲民主党,true,前,政党役員,67399,true,83.730,false,120
r06-10-27,神奈川県,5,4,true,当,さかい学,坂井学,まなぶ,59,自由民主党,自由民主党,true,前,選挙区支部長,80495,true,100.000,false,120
r06-10-27,神奈川県,6,1,false,落,古川なおき,古川直季,ふるかわ,56,自由民主党,自由民主党,true,前,選挙区支部長,79281,true,98.845,false,120
r06-10-27,神奈川県,6,2,false,落,植木まりこ,植木眞理子,うえき,74,日本共産党,日本共産党,true,新,神奈川プランニング（有）取締役,16520,false,,false,120
r06-10-27,神奈川県,6,3,false,落,しおさか源一郎,塩坂源一郎,げんいちろう,61,日本維新の会,日本維新の会,true,新,会社員,22994,true,28.668,false,120
r06-10-27,神奈川県,6,4,true,当,あおやぎ陽一郎,青栁陽一郎,よういちろう,55,立憲民主党,立憲民主党,true,前,政党役員,80207,true,100.000,false,120
r06-10-27,神奈川県,7,1,false,落,鈴木けいすけ,鈴木馨祐,すずき,47,自由民主党,自由民主党,true,前,選挙区支部長,61337,true,85.293,false,120
r06-10-27,神奈川県,7,2,true,当,中谷一馬,,なかたにかずま,41,立憲民主党,立憲民主党,true,前,政党役員,71913,true,100.000,false,120
r06-10-27,神奈川県,7,3,false,落,むなかた富次郎,宗像富次郎,とみじろう,63,日本維新の会,日本維新の会,true,新,自営業,16697,true,23.218,false,120
r06-10-27,神奈川県,7,4,false,落,大野拓夫,,おおのたくお,56,（無所属）,無所属,false,新,団体職員,15678,false,,false,120
r06-10-27,神奈川県,8,1,false,落,飯田よしき,飯田能生,いいだ,62,日本共産党,日本共産党,true,新,団体職員,17558,false,,false,121
r06-10-27,神奈川県,8,2,true,当,江田けんじ,江田憲司,えだ,68,立憲民主党,立憲民主党,true,前,政党役員,119971,true,100.000,false,121
r06-10-27,神奈川県,8,3,false,落,みたに英弘,三谷英弘,ひでひろ,48,自由民主党,自由民主党,true,前,選挙区支部長,95832,true,79.879,false,121
