election_id,prefecture,party,votes_male,votes_female,votes_total,source_page
r08-02-08,静岡県,自由民主党,895562,127488,1023050,27
r08-02-08,静岡県,中道改革連合,348924,,348924,27
r08-02-08,静岡県,日本維新の会,,,,27
r08-02-08,静岡県,国民民主党,123281,45489,168770,27
r08-02-08,愛知県,自由民主党,1584875.898,,1584875.898,27
r08-02-08,愛知県,中道改革連合,636435,126195,762630,27
r08-02-08,愛知県,日本維新の会,87731,39320,127051,27
r08-02-08,愛知県,国民民主党,191696.837,254061,445757.837,27
r08-02-08,三重県,自由民主党,448367,,448367,27
r08-02-08,三重県,中道改革連合,168819,53020,221839,27
r08-02-08,三重県,日本維新の会,,,,27
r08-02-08,三重県,国民民主党,43016,,43016,27
r08-02-08,滋賀県,自由民主党,327137,,327137,27
r08-02-08,滋賀県,中道改革連合,76727,,76727,27
r08-02-08,滋賀県,日本維新の会,131099,,131099,27
r08-02-08,滋賀県,国民民主党,38911,,38911,27
r08-02-08,京都府,自由民主党,528584,,528584,27
r08-02-08,京都府,中道改革連合,189354,18185,207539,27
r08-02-08,京都府,日本維新の会,103046,,103046,27
r08-02-08,京都府,国民民主党,13644,,13644,27
r08-02-08,大阪府,自由民主党,849671,169348,1019019,27
r08-02-08,大阪府,中道改革連合,188823,101069,289892,27
r08-02-08,大阪府,日本維新の会,1746504,,1746504,27
r08-02-08,大阪府,国民民主党,80160,29080,109240,27
r08-02-08,兵庫県,自由民主党,1035513,,1035513,27
r08-02-08,兵庫県,中道改革連合,363277,80766,444043,27
r08-02-08,兵庫県,日本維新の会,427392.590,119314,546706.590,27
r08-02-08,兵庫県,国民民主党,58077,,58077,27
r08-02-08,奈良県,自由民主党,251331,193708,445039,27
r08-02-08,奈良県,中道改革連合,64325,,64325,27
r08-02-08,奈良県,日本維新の会,37067,,37067,27
r08-02-08,奈良県,国民民主党,,29976,29976,27
r08-02-08,和歌山県,自由民主党,95836,,95836,27
r08-02-08,和歌山県,中道改革連合,,30208,30208,27
r08-02-08,和歌山県,日本維新の会,19067,,19067,27
r08-02-08,和歌山県,国民民主党,,31352,31352,27
r08-02-08,鳥取県,自由民主党,133882,,133882,27
r08-02-08,鳥取県,中道改革連合,36132,,36132,27
r08-02-08,鳥取県,日本維新の会,,,,27
r08-02-08,鳥取県,国民民主党,,13364,13364,27
r08-02-08,島根県,自由民主党,98015,67438,165453,27
r08-02-08,島根県,中道改革連合,,84929,84929,27
r08-02-08,島根県,日本維新の会,,,,27
r08-02-08,島根県,国民民主党,,,,27
r08-02-08,岡山県,自由民主党,470004,,470004,27
r08-02-08,岡山県,中道改革連合,176084,,176084,27
r08-02-08,岡山県,日本維新の会,,,,27
r08-02-08,岡山県,国民民主党,19083,28765,47848,27
r08-02-08,広島県,自由民主党,585841,,585841,27
r08-02-08,広島県,中道改革連合,160832,49469,210301,27
r08-02-08,広島県,日本維新の会,39599,,39599,27
r08-02-08,広島県,国民民主党,53893,61335,115228,27
r08-02-08,山口県,自由民主党,370275,,370275,27
r08-02-08,山口県,中道改革連合,103656,,103656,27
r08-02-08,山口県,日本維新の会,14697,,14697,27
r08-02-08,山口県,国民民主党,39108,,39108,27
r08-02-08,徳島県,自由民主党,172420,,172420,27
r08-02-08,徳島県,中道改革連合,46960,,46960,27
r08-02-08,徳島県,日本維新の会,,16040,16040,27
r08-02-08,徳島県,国民民主党,36629,,36629,27
r08-02-08,香川県,自由民主党,190684,,190684,27
r08-02-08,香川県,中道改革連合,73237,,73237,27
r08-02-08,香川県,日本維新の会,13440,,13440,27
r08-02-08,香川県,国民民主党,118795,,118795,27
r08-02-08,愛媛県,自由民主党,348138,,348138,27
r08-02-08,愛媛県,中道改革連合,123947,,123947,27
r08-02-08,愛媛県,日本維新の会,,,,27
r08-02-08,愛媛県,国民民主党,,46245,46245,27
r08-02-08,高知県,自由民主党,194566,,194566,27
r08-02-08,高知県,中道改革連合,38860,,38860,27
r08-02-08,高知県,日本維新の会,,,,27
r08-02-08,高知県,国民民主党,20942,,20942,27
r08-02-08,福岡県,自由民主党,1164633,,1164633,27
r08-02-08,福岡県,中道改革連合,313357,,313357,27
r08-02-08,福岡県,日本維新の会,109385,,109385,27
r08-02-08,福岡県,国民民主党,187938,,187938,27
r08-02-08,佐賀県,自由民主党,190540,,190540,27
r08-02-08,佐賀県,中道改革連合,85185,,85185,27
r08-02-08,佐賀県,日本維新の会,,,,27
r08-02-08,佐賀県,国民民主党,,,,27
r08-02-08,長崎県,自由民主党,260169,52794,312963,27
r08-02-08,長崎県,中道改革連合,124476,,124476,27
r08-02-08,長崎県,日本維新の会,13363,,13363,27
r08-02-08,長崎県,国民民主党,,93931,93931,27
r08-02-08,熊本県,自由民主党,518243,,518243,27
r08-02-08,熊本県,中道改革連合,55802,,55802,27
r08-02-08,熊本県,日本維新の会,22742,,22742,27
r08-02-08,熊本県,国民民主党,16403.307,,16403.307,27
r08-02-08,大分県,自由民主党,242562,,242562,27
r08-02-08,大分県,中道改革連合,55817,50681,106498,27
r08-02-08,大分県,日本維新の会,,,,27
r08-02-08,大分県,国民民主党,15687,,15687,27
r08-02-08,宮崎県,自由民主党,218665,,218665,27
r08-02-08,宮崎県,中道改革連合,72280,,72280,27
r08-02-08,宮崎県,日本維新の会,28831,,28831,27
r08-02-08,宮崎県,国民民主党,73994,,73994,27
r08-02-08,鹿児島県,自由民主党,396226,,396226,27
r08-02-08,鹿児島県,中道改革連合,145780,,145780,27
r08-02-08,鹿児島県,日本維新の会,,,,27
r08-02-08,鹿児島県,国民民主党,24076,,24076,27
r08-02-08,沖縄県,自由民主党,206459,87075,293534,27
r08-02-08,沖縄県,中道改革連合,156948,,156948,27
r08-02-08,沖縄県,日本維新の会,11521,,11521,27
r08-02-08,沖縄県,国民民主党,19230,,19230,27
r08-02-08,合計,自由民主党,24816871.452,2893622,27710493.452,27
r08-02-08,合計,中道改革連合,9728368.795,2481273,12209641.795,27
r08-02-08,合計,日本維新の会,3414989.590,327171,3742160.590,27
r08-02-08,合計,国民民主党,3036253.144,1207029,4243282.144,27
r08-02-08,北海道,参政党,67502,72515,140017,28
r08-02-08,北海道,日本共産党,57541,29600,87141,28
r08-02-08,北海道,れいわ新選組,,,,28
r08-02-08,北海道,減税日本・ゆうこく連合,,,,28
r08-02-08,青森県,参政党,14181,,14181,28
r08-02-08,青森県,日本共産党,5909,9139,15048,28
r08-02-08,青森県,れいわ新選組,,8570,8570,28
r08-02-08,青森県,減税日本・ゆうこく連合,,,,28
r08-02-08,岩手県,参政党,42064,,42064,28
r08-02-08,岩手県,日本共産党,,10448,10448,28
r08-02-08,岩手県,れいわ新選組,,,,28
r08-02-08,岩手県,減税日本・ゆうこく連合,,,,28
r08-02-08,宮城県,参政党,50580,49104,99684,28
r08-02-08,宮城県,日本共産党,19245,,19245,28
r08-02-08,宮城県,れいわ新選組,,,,28
r08-02-08,宮城県,減税日本・ゆうこく連合,,,,28
r08-02-08,秋田県,参政党,,7645,7645,28
r08-02-08,秋田県,日本共産党,5246,,5246,28
r08-02-08,秋田県,れいわ新選組,,,,28
r08-02-08,秋田県,減税日本・ゆうこく連合,,,,28
r08-02-08,山形県,参政党,10770,18692,29462,28
r08-02-08,山形県,日本共産党,7919,,7919,28
r08-02-08,山形県,れいわ新選組,,,,28
r08-02-08,山形県,減税日本・ゆうこく連合,,,,28
r08-02-08,福島県,参政党,,20645,20645,28
r08-02-08,福島県,日本共産党,10254,6395,16649,28
r08-02-08,福島県,れいわ新選組,,,,28
r08-02-08,福島県,減税日本・ゆうこく連合,,,,28
r08-02-08,茨城県,参政党,16132.910,80650,96782.910,28
r08-02-08,茨城県,日本共産党,31512,12842,44354,28
r08-02-08,茨城県,れいわ新選組,,10008,10008,28
r08-02-08,茨城県,減税日本・ゆうこく連合,,,,28
r08-02-08,栃木県,参政党,46050,37595,83645,28
r08-02-08,栃木県,日本共産党,6452,15315,21767,28
r08-02-08,栃木県,れいわ新選組,,,,28
r08-02-08,栃木県,減税日本・ゆうこく連合,,,,28
r08-02-08,群馬県,参政党,49187,51947,101134,28
r08-02-08,群馬県,日本共産党,19810,15962,35772,28
r08-02-08,群馬県,れいわ新選組,,,,28
r08-02-08,群馬県,減税日本・ゆうこく連合,,,,28
r08-02-08,埼玉県,参政党,81523,103778,185301,28
r08-02-08,埼玉県,日本共産党,22735,73099,95834,28
r08-02-08,埼玉県,れいわ新選組,16713,,16713,28
r08-02-08,埼玉県,減税日本・ゆうこく連合,,,,28
r08-02-08,千葉県,参政党,119775,104215,223990,28
r08-02-08,千葉県,日本共産党,51949,44960,96909,28
r08-02-08,千葉県,れいわ新選組,,,,28
r08-02-08,千葉県,減税日本・ゆうこく連合,22037,,22037,28
r08-02-08,東京都,参政党,236364.450,344413,580777.450,28
r08-02-08,東京都,日本共産党,162753,98327,261080,28
r08-02-08,東京都,れいわ新選組,11419,20647,32066,28
r08-02-08,東京都,減税日本・ゆうこく連合,13450,,13450,28
r08-02-08,神奈川県,参政党,197033,22074,219107,28
r08-02-08,神奈川県,日本共産党,72232,58308,130540,28
r08-02-08,神奈川県,れいわ新選組,20598,,20598,28
r08-02-08,神奈川県,減税日本・ゆうこく連合,,,,28
r08-02-08,新潟県,参政党,31986,56124,88110,28
r08-02-08,新潟県,日本共産党,6574,,6574,28
r08-02-08,新潟県,れいわ新選組,,,,28
r08-02-08,新潟県,減税日本・ゆうこく連合,,,,28
r08-02-08,富山県,参政党,14207,17057,31264,28
r08-02-08,富山県,日本共産党,18322,,18322,28
r08-02-08,富山県,れいわ新選組,,,,28
r08-02-08,富山県,減税日本・ゆうこく連合,,,,28
r08-02-08,石川県,参政党,23350,,23350,28
r08-02-08,石川県,日本共産党,41684.274,,41684.274,28
r08-02-08,石川県,れいわ新選組,,,,28
r08-02-08,石川県,減税日本・ゆうこく連合,,,,28
r08-02-08,福井県,参政党,27189,,27189,28
r08-02-08,福井県,日本共産党,,,,28
r08-02-08,福井県,れいわ新選組,,,,28
r08-02-08,福井県,減税日本・ゆうこく連合,,,,28
r08-02-08,山梨県,参政党,18908,,18908,28
r08-02-08,山梨県,日本共産党,24590,9959,34549,28
r08-02-08,山梨県,れいわ新選組,,,,28
r08-02-08,山梨県,減税日本・ゆうこく連合,,,,28
r08-02-08,長野県,参政党,44790,,44790,28
r08-02-08,長野県,日本共産党,22747,,22747,28
r08-02-08,長野県,れいわ新選組,11296,,11296,28
r08-02-08,長野県,減税日本・ゆうこく連合,,,,28
r08-02-08,岐阜県,参政党,58293,26146,84439,28
r08-02-08,岐阜県,日本共産党,,8658,8658,28
r08-02-08,岐阜県,れいわ新選組,28872,,28872,28
r08-02-08,岐阜県,減税日本・ゆうこく連合,,,,28
r08-02-08,静岡県,参政党,56697,39716,96413,28
r08-02-08,静岡県,日本共産党,21984,27712,49696,28
r08-02-08,静岡県,れいわ新選組,8494,,8494,28
r08-02-08,静岡県,減税日本・ゆうこく連合,,,,28
r08-02-08,愛知県,参政党,96695.162,98022,194717.162,28
r08-02-08,愛知県,日本共産党,79772.096,8930,88702.096,28
r08-02-08,愛知県,れいわ新選組,9835,,9835,28
r08-02-08,愛知県,減税日本・ゆうこく連合,223210,12892,236102,28
r08-02-08,三重県,参政党,28267,22702,50969,28
r08-02-08,三重県,日本共産党,21311,6345,27656,28
r08-02-08,三重県,れいわ新選組,,,,28
r08-02-08,三重県,減税日本・ゆうこく連合,,,,28
r08-02-08,滋賀県,参政党,,30202,30202,28
r08-02-08,滋賀県,日本共産党,10243,19198,29441,28
r08-02-08,滋賀県,れいわ新選組,,7989,7989,28
r08-02-08,滋賀県,減税日本・ゆうこく連合,,,,28
r08-02-08,京都府,参政党,25832,24530,50362,28
r08-02-08,京都府,日本共産党,131887,18847,150734,28
r08-02-08,京都府,れいわ新選組,4016,,4016,28
r08-02-08,京都府,減税日本・ゆうこく連合,,,,28
r08-02-08,大阪府,参政党,130882,176697,307579,28
r08-02-08,大阪府,日本共産党,233831,77809,311640,28
r08-02-08,大阪府,れいわ新選組,,29964,29964,28
r08-02-08,大阪府,減税日本・ゆうこく連合,,,,28
r08-02-08,兵庫県,参政党,133359.409,,133359.409,28
r08-02-08,兵庫県,日本共産党,88425,58997,147422,28
r08-02-08,兵庫県,れいわ新選組,,10210,10210,28
r08-02-08,兵庫県,減税日本・ゆうこく連合,,,,28
r08-02-08,奈良県,参政党,11181,,11181,28
r08-02-08,奈良県,日本共産党,31559,28921,60480,28
r08-02-08,奈良県,れいわ新選組,,,,28
r08-02-08,奈良県,減税日本・ゆうこく連合,,,,28
r08-02-08,和歌山県,参政党,,20292,20292,28
r08-02-08,和歌山県,日本共産党,44886,,44886,28
r08-02-08,和歌山県,れいわ新選組,,,,28
r08-02-08,和歌山県,減税日本・ゆうこく連合,,,,28
r08-02-08,鳥取県,参政党,11734,,11734,28
r08-02-08,鳥取県,日本共産党,11630,,11630,28
r08-02-08,鳥取県,れいわ新選組,,,,28
r08-02-08,鳥取県,減税日本・ゆうこく連合,,,,28
r08-02-08,島根県,参政党,26331,,26331,28
r08-02-08,島根県,日本共産党,,14977,14977,28
r08-02-08,島根県,れいわ新選組,,,,28
r08-02-08,島根県,減税日本・ゆうこく連合,,,,28
r08-02-08,岡山県,参政党,,41195,41195,28
r08-02-08,岡山県,日本共産党,14148,44785,58933,28
r08-02-08,岡山県,れいわ新選組,,,,28
r08-02-08,岡山県,減税日本・ゆうこく連合,,,,28
r08-02-08,広島県,参政党,32835,45376,78211,28
r08-02-08,広島県,日本共産党,17618,31383,49001,28
r08-02-08,広島県,れいわ新選組,8809,,8809,28
r08-02-08,広島県,減税日本・ゆうこく連合,,,,28
r08-02-08,山口県,参政党,,55618,55618,28
r08-02-08,山口県,日本共産党,,7149,7149,28
r08-02-08,山口県,れいわ新選組,,,,28
r08-02-08,山口県,減税日本・ゆうこく連合,,,,28
r08-02-08,徳島県,参政党,,14154,14154,28
r08-02-08,徳島県,日本共産党,6504,,6504,28
r08-02-08,徳島県,れいわ新選組,,,,28
r08-02-08,徳島県,減税日本・ゆうこく連合,,,,28
r08-02-08,香川県,参政党,19364,8605,27969,28
r08-02-08,香川県,日本共産党,5133,,5133,28
r08-02-08,香川県,れいわ新選組,,,,28
r08-02-08,香川県,減税日本・ゆうこく連合,,,,28
r08-02-08,愛媛県,参政党,25895,23828,49723,28
r08-02-08,愛媛県,日本共産党,23180,,23180,28
r08-02-08,愛媛県,れいわ新選組,,,,28
r08-02-08,愛媛県,減税日本・ゆうこく連合,,,,28
r08-02-08,高知県,参政党,23119,,23119,28
r08-02-08,高知県,日本共産党,,24115,24115,28
r08-02-08,高知県,れいわ新選組,,,,28
r08-02-08,高知県,減税日本・ゆうこく連合,,,,28
r08-02-08,福岡県,参政党,121790,32095,153885,28
r08-02-08,福岡県,日本共産党,49392,13417,62809,28
r08-02-08,福岡県,れいわ新選組,,27965,27965,28
r08-02-08,福岡県,減税日本・ゆうこく連合,,,,28
r08-02-08,佐賀県,参政党,,17229,17229,28
r08-02-08,佐賀県,日本共産党,,,,28
r08-02-08,佐賀県,れいわ新選組,,,,28
r08-02-08,佐賀県,減税日本・ゆうこく連合,83028,,83028,28
r08-02-08,長崎県,参政党,10426,25481,35907,28
r08-02-08,長崎県,日本共産党,8559,,8559,28
r08-02-08,長崎県,れいわ新選組,,,,28
r08-02-08,長崎県,減税日本・ゆうこく連合,,,,28
r08-02-08,熊本県,参政党,109919.673,,109919.673,28
r08-02-08,熊本県,日本共産党,,30267,30267,28
r08-02-08,熊本県,れいわ新選組,,,,28
r08-02-08,熊本県,減税日本・ゆうこく連合,,,,28
r08-02-08,大分県,参政党,20432,15955,36387,28
r08-02-08,大分県,日本共産党,9158,,9158,28
r08-02-08,大分県,れいわ新選組,,,,28
r08-02-08,大分県,減税日本・ゆうこく連合,,,,28
r08-02-08,宮崎県,参政党,48301,,48301,28
r08-02-08,宮崎県,日本共産党,6325,,6325,28
r08-02-08,宮崎県,れいわ新選組,,,,28
r08-02-08,宮崎県,減税日本・ゆうこく連合,,,,28
r08-02-08,鹿児島県,参政党,49282,35570,84852,28
r08-02-08,鹿児島県,日本共産党,4228,17543,21771,28
r08-02-08,鹿児島県,れいわ新選組,,,,28
r08-02-08,鹿児島県,減税日本・ゆうこく連合,,,,28
r08-02-08,沖縄県,参政党,13526,38603,52129,28
r08-02-08,沖縄県,日本共産党,53231,,53231,28
r08-02-08,沖縄県,れいわ新選組,20091,,20091,28
r08-02-08,沖縄県,減税日本・ゆうこく連合,,,,28
r08-02-08,合計,参政党,2145753.604,1778470,3924223.604,28
r08-02-08,合計,日本共産党,1460478.370,823407,2283885.370,28
r08-02-08,合計,れいわ新選組,140143,115353,255496,28
r08-02-08,合計,減税日本・ゆうこく連合,341725,12892,354617,28
r08-02-08,北海道,日本保守党,,,,29
r08-02-08,北海道,社会民主党,,,,29
r08-02-08,北海道,チームみらい,,,,29
r08-02-08,北海道,無所属,,,,29
r08-02-08,青森県,日本保守党,,,,29
r08-02-08,青森県,社会民主党,,,,29
r08-02-08,青森県,チームみらい,,,,29
r08-02-08,青森県,無所属,,,,29
r08-02-08,岩手県,日本保守党,,,,29
r08-02-08,岩手県,社会民主党,,,,29
r08-02-08,岩手県,チームみらい,,,,29
r08-02-08,岩手県,無所属,2080,,2080,29
r08-02-08,宮城県,日本保守党,,,,29
r08-02-08,宮城県,社会民主党,,,,29
r08-02-08,宮城県,チームみらい,,,,29
r08-02-08,宮城県,無所属,4533,,4533,29
r08-02-08,秋田県,日本保守党,,,,29
r08-02-08,秋田県,社会民主党,,,,29
r08-02-08,秋田県,チームみらい,,,,29
r08-02-08,秋田県,無所属,,,,29
r08-02-08,山形県,日本保守党,,,,29
r08-02-08,山形県,社会民主党,,,,29
r08-02-08,山形県,チームみらい,,,,29
r08-02-08,山形県,無所属,,,,29
r08-02-08,福島県,日本保守党,,,,29
r08-02-08,福島県,社会民主党,,,,29
r08-02-08,福島県,チームみらい,,,,29
r08-02-08,福島県,無所属,32877,,32877,29
r08-02-08,茨城県,日本保守党,,,,29
r08-02-08,茨城県,社会民主党,,,,29
r08-02-08,茨城県,チームみらい,,,,29
r08-02-08,茨城県,無所属,277459,,277459,29
r08-02-08,栃木県,日本保守党,,,,29
r08-02-08,栃木県,社会民主党,,,,29
r08-02-08,栃木県,チームみらい,,,,29
r08-02-08,栃木県,無所属,64760,,64760,29
r08-02-08,群馬県,日本保守党,,7471,7471,29
r08-02-08,群馬県,社会民主党,,,,29
r08-02-08,群馬県,チームみらい,,,,29
r08-02-08,群馬県,無所属,19435,,19435,29
r08-02-08,埼玉県,日本保守党,,,,29
r08-02-08,埼玉県,社会民主党,,,,29
r08-02-08,埼玉県,チームみらい,,,,29
r08-02-08,埼玉県,無所属,7115,39928,47043,29
r08-02-08,千葉県,日本保守党,,,,29
r08-02-08,千葉県,社会民主党,,,,29
r08-02-08,千葉県,チームみらい,25408,,25408,29
r08-02-08,千葉県,無所属,34270,,34270,29
r08-02-08,東京都,日本保守党,22211,,22211,29
r08-02-08,東京都,社会民主党,,,,29
r08-02-08,東京都,チームみらい,103059,,103059,29
r08-02-08,東京都,無所属,83230,20537,103767,29
r08-02-08,神奈川県,日本保守党,,,,29
r08-02-08,神奈川県,社会民主党,24679,,24679,29
r08-02-08,神奈川県,チームみらい,,,,29
r08-02-08,神奈川県,無所属,21089,,21089,29
r08-02-08,新潟県,日本保守党,,,,29
r08-02-08,新潟県,社会民主党,,,,29
r08-02-08,新潟県,チームみらい,,,,29
r08-02-08,新潟県,無所属,,,,29
r08-02-08,富山県,日本保守党,,,,29
r08-02-08,富山県,社会民主党,,,,29
r08-02-08,富山県,チームみらい,,,,29
r08-02-08,富山県,無所属,,,,29
r08-02-08,石川県,日本保守党,,,,29
r08-02-08,石川県,社会民主党,,,,29
r08-02-08,石川県,チームみらい,,,,29
r08-02-08,石川県,無所属,,,,29
r08-02-08,福井県,日本保守党,,,,29
r08-02-08,福井県,社会民主党,,,,29
r08-02-08,福井県,チームみらい,,,,29
r08-02-08,福井県,無所属,78737,,78737,29
r08-02-08,山梨県,日本保守党,,,,29
r08-02-08,山梨県,社会民主党,,,,29
r08-02-08,山梨県,チームみらい,,,,29
r08-02-08,山梨県,無所属,,,,29
r08-02-08,長野県,日本保守党,,,,29
r08-02-08,長野県,社会民主党,,,,29
r08-02-08,長野県,チームみらい,,,,29
r08-02-08,長野県,無所属,,,,29
r08-02-08,岐阜県,日本保守党,,,,29
r08-02-08,岐阜県,社会民主党,,,,29
r08-02-08,岐阜県,チームみらい,,,,29
r08-02-08,岐阜県,無所属,,14245,14245,29
r08-02-08,静岡県,日本保守党,,,,29
r08-02-08,静岡県,社会民主党,,,,29
r08-02-08,静岡県,チームみらい,,,,29
r08-02-08,静岡県,無所属,,,,29
r08-02-08,愛知県,日本保守党,32396,,32396,29
r08-02-08,愛知県,社会民主党,10996,,10996,29
r08-02-08,愛知県,チームみらい,,,,29
r08-02-08,愛知県,無所属,6487,,6487,29
r08-02-08,三重県,日本保守党,16907,,16907,29
r08-02-08,三重県,社会民主党,,,,29
r08-02-08,三重県,チームみらい,,,,29
r08-02-08,三重県,無所属,,,,29
r08-02-08,滋賀県,日本保守党,,,,29
r08-02-08,滋賀県,社会民主党,,,,29
r08-02-08,滋賀県,チームみらい,,,,29
r08-02-08,滋賀県,無所属,,,,29
r08-02-08,京都府,日本保守党,,,,29
r08-02-08,京都府,社会民主党,,,,29
r08-02-08,京都府,チームみらい,11178,17208,28386,29
r08-02-08,京都府,無所属,,,,29
r08-02-08,大阪府,日本保守党,,,,29
r08-02-08,大阪府,社会民主党,30493,,30493,29
r08-02-08,大阪府,チームみらい,,,,29
r08-02-08,大阪府,無所属,40672,,40672,29
r08-02-08,兵庫県,日本保守党,,,,29
r08-02-08,兵庫県,社会民主党,,,,29
r08-02-08,兵庫県,チームみらい,,,,29
r08-02-08,兵庫県,無所属,41929,,41929,29
r08-02-08,奈良県,日本保守党,,,,29
r08-02-08,奈良県,社会民主党,,,,29
r08-02-08,奈良県,チームみらい,,,,29
r08-02-08,奈良県,無所属,11868,,11868,29
r08-02-08,和歌山県,日本保守党,,,,29
r08-02-08,和歌山県,社会民主党,,,,29
r08-02-08,和歌山県,チームみらい,,,,29
r08-02-08,和歌山県,無所属,162257,,162257,29
r08-02-08,鳥取県,日本保守党,,,,29
r08-02-08,鳥取県,社会民主党,,,,29
r08-02-08,鳥取県,チームみらい,,,,29
r08-02-08,鳥取県,無所属,,,,29
r08-02-08,島根県,日本保守党,,,,29
r08-02-08,島根県,社会民主党,,,,29
r08-02-08,島根県,チームみらい,,,,29
r08-02-08,島根県,無所属,,,,29
r08-02-08,岡山県,日本保守党,,,,29
r08-02-08,岡山県,社会民主党,,,,29
r08-02-08,岡山県,チームみらい,,,,29
r08-02-08,岡山県,無所属,,,,29
r08-02-08,広島県,日本保守党,,,,29
r08-02-08,広島県,社会民主党,,,,29
r08-02-08,広島県,チームみらい,,,,29
r08-02-08,広島県,無所属,8649,,8649,29
r08-02-08,山口県,日本保守党,,,,29
