election_id,tier,scope,block,prefecture,electors_male,electors_female,electors_total,voters_male,voters_female,voters_total,abstainers_male,abstainers_female,abstainers_total,source_page
r08-02-08,pr,all,北陸信越,新潟県,865575,925092,1790667,527459,526895,1054354,338116,398197,736313,13
r08-02-08,pr,all,北陸信越,富山県,408876,437467,846343,226120,224468,450588,182756,212999,395755,13
r08-02-08,pr,all,北陸信越,石川県,439637,476309,915946,252102,263237,515339,187535,213072,400607,13
r08-02-08,pr,all,北陸信越,福井県,297209,316682,613891,164633,168644,333277,132576,148038,280614,13
r08-02-08,pr,all,北陸信越,長野県,817086,861359,1678445,504286,508068,1012354,312800,353291,666091,13
r08-02-08,pr,all,北陸信越,計,2828383,3016909,5845292,1674600,1691312,3365912,1153783,1325597,2479380,13
r08-02-08,pr,all,東海,岐阜県,771255,825882,1597137,458636,470041,928677,312619,355841,668460,13
r08-02-08,pr,all,東海,静岡県,1451254,1502827,2954081,864805,875227,1740032,586449,627600,1214049,13
r08-02-08,pr,all,東海,愛知県,3016339,3048385,6064724,1812473,1763492,3575965,1203866,1284893,2488759,13
r08-02-08,pr,all,東海,三重県,691626,733950,1425576,405640,418679,824319,285986,315271,601257,13
r08-02-08,pr,all,東海,計,5930474,6111044,12041518,3541554,3527439,7068993,2388920,2583605,4972525,13
r08-02-08,pr,all,近畿,滋賀県,558080,585498,1143578,325050,329965,655015,233030,255533,488563,13
r08-02-08,pr,all,近畿,京都府,964335,1082770,2047105,546375,586077,1132452,417960,496693,914653,13
r08-02-08,pr,all,近畿,大阪府,3431448,3810859,7242307,1927409,2144344,4071753,1504039,1666515,3170554,13
r08-02-08,pr,all,近畿,兵庫県,2105254,2362142,4467396,1195053,1299928,2494981,910201,1062214,1972415,13
r08-02-08,pr,all,近畿,奈良県,512611,586751,1099362,322548,360865,683413,190063,225886,415949,13
r08-02-08,pr,all,近畿,和歌山県,356826,405343,762169,202136,221955,424091,154690,183388,338078,13
r08-02-08,pr,all,近畿,計,7928554,8833363,16761917,4518571,4943134,9461705,3409983,3890229,7300212,13
r08-02-08,pr,all,中国,鳥取県,211352,233932,445284,102352,109976,212328,109000,123956,232956,13
r08-02-08,pr,all,中国,島根県,254524,278687,533211,144860,150839,295699,109664,127848,237512,13
r08-02-08,pr,all,中国,岡山県,724940,793080,1518020,394935,422076,817011,330005,371004,701009,13
r08-02-08,pr,all,中国,広島県,1082426,1169793,2252219,552928,573640,1126568,529498,596153,1125651,13
r08-02-08,pr,all,中国,山口県,510332,573031,1083363,286740,321694,608434,223592,251337,474929,13
r08-02-08,pr,all,中国,計,2783574,3048523,5832097,1481815,1578225,3060040,1301759,1470298,2772057,13
r08-02-08,pr,all,四国,徳島県,280896,310843,591739,156409,167918,324327,124487,142925,267412,13
r08-02-08,pr,all,四国,香川県,374384,408120,782504,214719,227942,442661,159665,180178,339843,13
r08-02-08,pr,all,四国,愛媛県,511320,577666,1088986,287981,317797,605778,223339,259869,483208,13
r08-02-08,pr,all,四国,高知県,264248,300717,564965,143210,167154,310364,121038,133563,254601,13
r08-02-08,pr,all,四国,計,1430848,1597346,3028194,802319,880811,1683130,628529,716535,1345064,13
r08-02-08,pr,all,九州,福岡県,1962550,2225807,4188357,1073686,1205291,2278977,888864,1020516,1909380,13
r08-02-08,pr,all,九州,佐賀県,307813,346245,654058,184082,201400,385482,123731,144845,268576,13
r08-02-08,pr,all,九州,長崎県,494389,566180,1060569,282929,321210,604139,211460,244970,456430,13
r08-02-08,pr,all,九州,熊本県,664427,748531,1412958,380708,420398,801106,283719,328133,611852,13
r08-02-08,pr,all,九州,大分県,433018,484949,917967,255563,279833,535396,177455,205116,382571,13
r08-02-08,pr,all,九州,宮崎県,405584,460466,866050,219089,243076,462165,186495,217390,403885,13
r08-02-08,pr,all,九州,鹿児島県,602554,684261,1286815,338122,368370,706492,264432,315891,580323,13
r08-02-08,pr,all,九州,沖縄県,572418,604060,1176478,311715,328679,640394,260703,275381,536084,13
r08-02-08,pr,all,九州,計,5442753,6120499,11563252,3045894,3368257,6414151,2396859,2752242,5149101,13
r08-02-08,pr,all,,合計,49844651,53366572,103211223,28473403,29588043,58061446,21371248,23778529,45149777,13
r08-02-08,pr,overseas,北海道,北海道,940,1561,2501,217,334,551,723,1227,1950,14
r08-02-08,pr,overseas,東北,青森県,135,331,466,21,49,70,114,282,396,14
r08-02-08,pr,overseas,東北,岩手県,194,350,544,45,56,101,149,294,443,14
r08-02-08,pr,overseas,東北,宮城県,401,703,1104,95,163,258,306,540,846,14
r08-02-08,pr,overseas,東北,秋田県,156,249,405,24,42,66,132,207,339,14
r08-02-08,pr,overseas,東北,山形県,214,361,575,36,65,101,178,296,474,14
r08-02-08,pr,overseas,東北,福島県,450,688,1138,57,88,145,393,600,993,14
r08-02-08,pr,overseas,東北,計,1550,2682,4232,278,463,741,1272,2219,3491,14
r08-02-08,pr,overseas,北関東,茨城県,696,998,1694,211,284,495,485,714,1199,14
r08-02-08,pr,overseas,北関東,栃木県,384,587,971,92,150,242,292,437,729,14
r08-02-08,pr,overseas,北関東,群馬県,453,656,1109,129,146,275,324,510,834,14
r08-02-08,pr,overseas,北関東,埼玉県,2174,3023,5197,742,897,1639,1432,2126,3558,14
r08-02-08,pr,overseas,北関東,計,3707,5264,8971,1174,1477,2651,2533,3787,6320,14
r08-02-08,pr,overseas,南関東,千葉県,2347,3136,5483,841,923,1764,1506,2213,3719,14
r08-02-08,pr,overseas,南関東,神奈川県,5065,6599,11664,1751,1908,3659,3314,4691,8005,14
r08-02-08,pr,overseas,南関東,山梨県,231,353,584,41,72,113,190,281,471,14
r08-02-08,pr,overseas,南関東,計,7643,10088,17731,2633,2903,5536,5010,7185,12195,14
r08-02-08,pr,overseas,東京都,東京都,11282,14814,26096,4547,4889,9436,6735,9925,16660,14
r08-02-08,pr,overseas,北陸信越,新潟県,312,676,988,83,158,241,229,518,747,14
r08-02-08,pr,overseas,北陸信越,富山県,221,298,519,49,89,138,172,209,381,14
r08-02-08,pr,overseas,北陸信越,石川県,157,297,454,41,74,115,116,223,339,14
r08-02-08,pr,overseas,北陸信越,福井県,130,206,336,37,53,90,93,153,246,14
r08-02-08,pr,overseas,北陸信越,長野県,540,864,1404,134,180,314,406,684,1090,14
r08-02-08,pr,overseas,北陸信越,計,1360,2341,3701,344,554,898,1016,1787,2803,14
r08-02-08,pr,overseas,東海,岐阜県,358,636,994,94,159,253,264,477,741,14
r08-02-08,pr,overseas,東海,静岡県,1178,1500,2678,348,378,726,830,1122,1952,14
r08-02-08,pr,overseas,東海,愛知県,2036,2679,4715,653,746,1399,1383,1933,3316,14
r08-02-08,pr,overseas,東海,三重県,394,556,950,96,144,240,298,412,710,14
r08-02-08,pr,overseas,東海,計,3966,5371,9337,1191,1427,2618,2775,3944,6719,14
r08-02-08,pr,overseas,近畿,滋賀県,315,437,752,83,122,205,232,315,547,14
r08-02-08,pr,overseas,近畿,京都府,737,1138,1875,252,366,618,485,772,1257,14
r08-02-08,pr,overseas,近畿,大阪府,2063,3266,5329,707,940,1647,1356,2326,3682,14
r08-02-08,pr,overseas,近畿,兵庫県,1316,2195,3511,482,639,1121,834,1556,2390,14
r08-02-08,pr,overseas,近畿,奈良県,349,580,929,115,178,293,234,402,636,14
r08-02-08,pr,overseas,近畿,和歌山県,217,398,615,26,52,78,191,346,537,14
r08-02-08,pr,overseas,近畿,計,4997,8014,13011,1665,2297,3962,3332,5717,9049,14
r08-02-08,pr,overseas,中国,鳥取県,81,176,257,14,32,46,67,144,211,14
r08-02-08,pr,overseas,中国,島根県,95,210,305,23,39,62,72,171,243,14
r08-02-08,pr,overseas,中国,岡山県,326,609,935,80,141,221,246,468,714,14
r08-02-08,pr,overseas,中国,広島県,712,1124,1836,146,236,382,566,888,1454,14
r08-02-08,pr,overseas,中国,山口県,349,601,950,49,87,136,300,514,814,14
r08-02-08,pr,overseas,中国,計,1563,2720,4283,312,535,847,1251,2185,3436,14
r08-02-08,pr,overseas,四国,徳島県,103,212,315,25,46,71,78,166,244,14
r08-02-08,pr,overseas,四国,香川県,195,343,538,36,66,102,159,277,436,14
r08-02-08,pr,overseas,四国,愛媛県,269,433,702,44,82,126,225,351,576,14
r08-02-08,pr,overseas,四国,高知県,253,398,651,24,45,69,229,353,582,14
r08-02-08,pr,overseas,四国,計,820,1386,2206,129,239,368,691,1147,1838,14
r08-02-08,pr,overseas,九州,福岡県,1031,1892,2923,228,403,631,803,1489,2292,14
r08-02-08,pr,overseas,九州,佐賀県,205,357,562,30,55,85,175,302,477,14
r08-02-08,pr,overseas,九州,長崎県,260,530,790,46,89,135,214,441,655,14
r08-02-08,pr,overseas,九州,熊本県,589,956,1545,47,104,151,542,852,1394,14
r08-02-08,pr,overseas,九州,大分県,163,320,483,27,68,95,136,252,388,14
r08-02-08,pr,overseas,九州,宮崎県,164,345,509,25,64,89,139,281,420,14
r08-02-08,pr,overseas,九州,鹿児島県,411,682,1093,42,100,142,369,582,951,14
r08-02-08,pr,overseas,九州,沖縄県,1380,2026,3406,54,100,154,1326,1926,3252,14
r08-02-08,pr,overseas,九州,計,4203,7108,11311,499,983,1482,3704,6125,9829,14
r08-02-08,pr,overseas,,合計,42031,61349,103380,12989,16101,29090,29042,45248,74290,14
